numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
889,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile de chanvre à voile,,2475,1650,Russie,,aunes,14325,,,,,Le pdf donne l'équivalent en livres poids,0
890,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile de chanvre à voile,,1950,1300,Russie,,aunes,14325,,,,,Le pdf donne l'équivalent en livres poids,0
891,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre à voile,,2000,2000,St Hilaire,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
892,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre d'emballage,,7545,5030,Lille,,aunes,9207,,,,,Le pdf donne l'équivalent en livres poids,0
893,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de chanvre d'emballage,,800,550,Lille,,aunes,9207,,,,,Le pdf donne l'équivalent en livres poids,0
894,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,47,Toile de chanvre d'emballage,,862,575,Lille,,aunes,9207,,,,,Le pdf donne l'équivalent en livres poids,0
895,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de chanvre d'emballage,,1390,1260,Abbeville,,aunes,1862,,,,,Le pdf donne l'équivalent en livres poids,0
896,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,47,Toile de chanvre d'emballage,,400,800,Abbeville,,aunes,1862,,,,,Le pdf donne l'équivalent en livres poids,0
897,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile de chanvre d'emballage,,72,50,Abbeville,,aunes,1862,,,,,Le pdf donne l'équivalent en livres poids,0
898,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile de chanvre d'emballage,,8400,5670,Bretagne,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
899,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile de chanvre d'emballage,,5200,3460,Angleterre,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
900,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Toile de chanvre à voile,,3960,1980,Danemark,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
901,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,47,Toile de coton blanche,,700,220,Angleterre,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
902,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,47,Toile de coton blanche,,33504,8376,Rouen,,aunes,39904,,,,,Le pdf donne l'équivalent en livres poids,0
903,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de coton blanche,,2760,690,Rouen,,aunes,39904,,,,,Le pdf donne l'équivalent en livres poids,0
904,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,47,Toile de coton blanche,,1640,410,Rouen,,aunes,39904,,,,,Le pdf donne l'équivalent en livres poids,0
905,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,47,Toile de coton blanche,,2000,500,Rouen,,aunes,39904,,,,,Le pdf donne l'équivalent en livres poids,0
906,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,47,Toile de coton blanche,,70384,17596,Rouen,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
907,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,47,Toile de coton,,10220,2044,Troye,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
908,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile cotonine,,6320,1580,Angleterre,,aunes,8216,,,,,Le pdf donne l'équivalent en livres poids,0
909,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile cotonine,,1896,474,Angleterre,,aunes,8216,,,,,Le pdf donne l'équivalent en livres poids,0
910,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile cotonine,,18400,4100,Rouen,,aunes,18550,,,,,Le pdf donne l'équivalent en livres poids,0
911,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,48,Toile cotonine,,150,30,Rouen,,aunes,18550,,,,,Le pdf donne l'équivalent en livres poids,0
912,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de coton peinte,,1266,380,Cholet,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
913,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin à carreaux,,1560,780,Cholet,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
914,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin à carreaux,,12000,6371,Lille,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
915,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin blanche,,26300,6500,Beauvais,,aunes,66192,,,,,Le pdf donne l'équivalent en livres poids,0
916,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin blanche,,34792,12206,Beauvais,,aunes,66192,,,,,Le pdf donne l'équivalent en livres poids,0
917,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin blanche,,5100,1052,Beauvais,,aunes,66192,,,,,Le pdf donne l'équivalent en livres poids,0
918,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,149317,42442,Lille,,aunes,207455,,,,,Le pdf donne l'équivalent en livres poids,0
919,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin,,24069,6877,Lille,,aunes,207455,,,,,Le pdf donne l'équivalent en livres poids,0
920,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin,,34069,9734,Lille,,aunes,207455,,,,,Le pdf donne l'équivalent en livres poids,0
921,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,600,90,St Quentin,,aunes,3752,,,,,Le pdf donne l'équivalent en livres poids,0
922,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin,,900,180,St Quentin,,aunes,3752,,,,,Le pdf donne l'équivalent en livres poids,0
923,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin,,1200,300,St Quentin,,aunes,3752,,,,,Le pdf donne l'équivalent en livres poids,0
924,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin,,1052,263,St Quentin,,aunes,3752,,,,,Le pdf donne l'équivalent en livres poids,0
925,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,2500,750,Abbeville,,aunes,2785,,,,,Le pdf donne l'équivalent en livres poids,0
926,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin,,285,80,Abbeville,,aunes,2785,,,,,Le pdf donne l'équivalent en livres poids,0
927,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,133515,53406,Bretagne,,aunes,336845,,,,,Le pdf donne l'équivalent en livres poids,0
928,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin,,190830,76332,Bretagne,,aunes,336845,,,,,Le pdf donne l'équivalent en livres poids,0
929,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin,,11250,4500,Bretagne,,aunes,336845,,,,,Le pdf donne l'équivalent en livres poids,0
930,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin,,1250,500,Bretagne,,aunes,336845,,,,,Le pdf donne l'équivalent en livres poids,0
931,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,5505,1835,Courtray,,aunes,6580,,,,,Le pdf donne l'équivalent en livres poids,0
932,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin,,1075,230,Courtray,,aunes,6580,,,,,Le pdf donne l'équivalent en livres poids,0
933,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,1150,230,Paris,,aunes,2700,,,,,Le pdf donne l'équivalent en livres poids,0
934,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin,,1550,310,Paris,,aunes,2700,,,,,Le pdf donne l'équivalent en livres poids,0
935,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin,,1200,350,Angleterre,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
936,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile de lin,,3700,925,Angleterre,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
937,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,1798,540,Amiens,,aunes,4998,,,,,Le pdf donne l'équivalent en livres poids,0
938,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin,,3200,800,Amiens,,aunes,4998,,,,,Le pdf donne l'équivalent en livres poids,0
939,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,9000,3000,Cholet,,aunes,11600,,,,,Le pdf donne l'équivalent en livres poids,0
940,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin,,2600,1160,Cholet,,aunes,11600,,,,,Le pdf donne l'équivalent en livres poids,0
941,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,162550,81275,Laval,,aunes,322436,,,,,Le pdf donne l'équivalent en livres poids,0
942,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin,,101630,50815,Laval,,aunes,322436,,,,,Le pdf donne l'équivalent en livres poids,0
943,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin,,56306,28153,Laval,,aunes,322436,,,,,Le pdf donne l'équivalent en livres poids,0
944,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,48,Toile de lin,,1950,975,Laval,,aunes,322436,,,,,Le pdf donne l'équivalent en livres poids,0
945,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,536145,142972,Rouen,,aunes,765205,,,,,Le pdf donne l'équivalent en livres poids,0
946,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin,,127173,33913,Rouen,,aunes,765205,,,,,Le pdf donne l'équivalent en livres poids,0
947,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin,,82391,21971,Rouen,,aunes,765205,,,,,Le pdf donne l'équivalent en livres poids,0
948,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,48,Toile de lin,,2475,660,Rouen,,aunes,765205,,,,,Le pdf donne l'équivalent en livres poids,0
949,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin,,17021,4539,Rouen,,aunes,765205,,,,,Le pdf donne l'équivalent en livres poids,0
950,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,3800,1000,Ypres,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
951,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,2400,800,Bernay,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
952,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin,,69416,17354,Angers,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
953,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,17432,8716,Mayenne,,aunes,56062,,,,,Le pdf donne l'équivalent en livres poids,0
954,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin,,38630,19315,Mayenne,,aunes,56062,,,,,Le pdf donne l'équivalent en livres poids,0
955,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin,,18905,5250,Sanlis,,aunes,39004,,,,,Le pdf donne l'équivalent en livres poids,0
956,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin,,20099,5640,Sanlis,,aunes,39004,,,,,Le pdf donne l'équivalent en livres poids,0
957,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin blanche,,5000,2600,Pontivy,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
958,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,48,Toile de lin écrue,,945,472,Rouen,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
959,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin écrue,,132,66,Lille,,aunes,7032,,,,,Le pdf donne l'équivalent en livres poids,0
960,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin écrue,,5900,2950,Lille,,aunes,7032,,,,,Le pdf donne l'équivalent en livres poids,0
961,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin écrue,,1000,500,Lille,,aunes,7032,,,,,Le pdf donne l'équivalent en livres poids,0
962,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin écrue,,10200,5100,Mortagne,,aunes,10872,,,,,Le pdf donne l'équivalent en livres poids,0
963,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin écrue,,672,336,Mortagne,,aunes,10872,,,,,Le pdf donne l'équivalent en livres poids,0
964,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin écrue,,880,650,Angleterre,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
965,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toile de lin grise,,40,30,St Quentin,,aunes,,,,,,Le pdf donne l'équivalent en livres poids,0
966,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile linon,,12510,1415,St Quentin,,aunes,13890,,,,,Le pdf donne l'équivalent en livres poids,0
967,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile linon,,680,68,St Quentin,,aunes,13890,,,,,Le pdf donne l'équivalent en livres poids,0
968,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,48,Toile linon,,700,100,St Quentin,,aunes,13890,,,,,Le pdf donne l'équivalent en livres poids,0
969,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin mélangée de couleur,,14104,9403,Lille,,aunes,17257,,,,,Le pdf donne l'équivalent en livres poids,0
970,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin mélangée de couleur,,3153,2102,Lille,,aunes,17257,,,,,Le pdf donne l'équivalent en livres poids,0
971,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin grise,,7235,3706,Laval,,aunes,8981,,,,,Le pdf donne l'équivalent en livres poids,0
972,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin grise,,850,750,Laval,,aunes,8981,,,,,Le pdf donne l'équivalent en livres poids,0
973,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin grise,,800,500,Laval,,aunes,8981,,,,,Le pdf donne l'équivalent en livres poids,0
974,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,48,Toile de lin grise,,96,60,Laval,,aunes,8981,,,,,Le pdf donne l'équivalent en livres poids,0
975,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile de lin grise,,30648,25214,Lille,,aunes,44298,,,,,Le pdf donne l'équivalent en livres poids,0
976,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile de lin grise,,3150,2530,Lille,,aunes,44298,,,,,Le pdf donne l'équivalent en livres poids,0
977,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile de lin grise,,10500,7834,Lille,,aunes,44298,,,,,Le pdf donne l'équivalent en livres poids,0
978,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile gingas de fil,,94962,54264,Rouen,,aunes,163479,,,,,Le pdf donne l'équivalent en livres poids,0
979,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile gingas de fil,,54374,31071,Rouen,,aunes,163479,,,,,Le pdf donne l'équivalent en livres poids,0
980,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile gingas de fil,,14143,8082,Rouen,,aunes,163479,,,,,Le pdf donne l'équivalent en livres poids,0
981,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,48,Toile gingas de fil,,129654,103723,Lille,,aunes,171491,,,,,Le pdf donne l'équivalent en livres poids,0
982,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Martinique,,48,Toile gingas de fil,,30662,24530,Lille,,aunes,171491,,,,,Le pdf donne l'équivalent en livres poids,0
983,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,La Guadeloupe,,48,Toile gingas de fil,,11175,8940,Lille,,aunes,171491,,,,,Le pdf donne l'équivalent en livres poids,0
984,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toiles diverses des Indes,,65,15,Lorient,,aunes,,,,,,,0
985,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,48,Toiles diverses des Indes,,1900,,Angleterre,,,,,,,,,0
986,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toiles diverses des Indes,,1200,,Angleterre,,,,,,,,,0
987,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,48,Toile baffetas,,834,278,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
988,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile bajutapeaux,,90432,2512,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
989,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile bajutapeaux,,3024,84,Ostende,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
990,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile bajutapeaux,,29520,820,Hollande,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
991,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile bajutapeaux,,8640,240,Portugal,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
992,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile bethille,,4074,194,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
993,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile bethille,,4720,236,Angleterre,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
994,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile casselis,,2250,125,Ostende,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
995,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile chasselas,,4480,160,Ostende,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
996,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile chasselas,,26600,950,Hollande,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
997,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile chasselas,,1576,92,Angleterre,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
998,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile chasselas,,15120,540,Portugal,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
999,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile chasselas,,26992,964,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1000,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile carrotes,,5400,360,Hollande,,pièces,,,,,,Doute sur la marchandise,0
1001,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,48,Toile guinée,,240,6,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1002,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile guinée,,1236320,30933,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1003,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile guinée,,9600,240,Nantes,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1004,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile guinée,,2200,55,Dunkerque,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1005,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile guinée,,2000,50,Hambourg,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1006,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,48,Toile guinée,,54160,1354,Ostende,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1007,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile limencas,,128160,4272,Ostende,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1008,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile limencas,,5320,133,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1009,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile néganépaux,,13950,465,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1010,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile nicaneas,,4977,237,Lisbonne,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1011,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile nicaneas,,96816,4034,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1012,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile phote,,11780,539,Ostende,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1013,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile platille,,17896,2237,Hambourg,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1014,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile platille,,4400,550,Hollande,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1015,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile romals,,19136,1196,Angleterre,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1016,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile romals,,6912,432,Hollande,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1017,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile romals,,6736,421,Lorient,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1018,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile tapsels,,3190,145,Ostende,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1019,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,St Domingue,,49,Toile baffetas,,1000,250,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1020,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile bajutapeaux,,28770,959,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1021,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile bourlegambis,,5400,225,Rouen,,pièces,,,,,,,0
1022,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile braules,,9000,600,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1023,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile casselis,,23238,1291,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1024,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile chasselas,,40236,1437,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1025,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile carotes simple,,3660,285,Rouen,,pièces,,,,,,Doute sur la marchandise,0
1026,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile carotes double,,2520,180,Rouen,,pièces,,,,,,Doute sur la marchandise,0
1027,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile coupis,,7020,260,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1028,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile guinée,,6000,150,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1029,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Cayenne et Guyanne,,49,Toile nankin,,420,350,Rouen,,aunes,480,,,,,Le pdf donne l'équivalent en livres poids,0
1030,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Tabago,,49,Toile nankin,,60,8,Rouen,,pièces,480,,,,,Le pdf donne l'équivalent en livres poids,0
1031,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile néganépaux,,500,25,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
1032,Cyril Mouton,ANOM Col F 2B 13,,,1788,Exports,Sénégal et Guinée,,49,Toile nicaneas,,18648,888,Rouen,,pièces,,,,,,Le pdf donne l'équivalent en livres poids,0
