numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Unverified
112,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Eau ; rose,Espagne,100,livres,"0,5",50,0,,1
113,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Eau de vie,Espagne,1370,livres,"0,15",205,"-0,5",,1
114,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Encens,Espagne,780,livres,"0,5",390,0,,1
115,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Escajolles,Espagne,685,livres,"0,1",68,"-0,5",,1
116,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Etain ; ouvré,Espagne,7922,livres,"1,5",11883,0,,1
117,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Etoffe ; de soye,Espagne,6676,livres,40,267040,0,,1
118,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Evantails,Espagne,317,livres,6,1902,0,,1
119,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Farine,Espagne,518775,livres,"0,1",51877,"-0,5",,1
120,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fayance,Espagne,11310,livres,"0,5",5655,0,,1
121,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fer ; en barres,Espagne,191595,livres,"0,15",28739,"-0,25",,1
122,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fer ; blanc,Espagne,1600,livres,"0,6",960,0,,1
123,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fer ; en cercles,Espagne,1125,livres,"0,25",281,"-0,25",,1
124,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fer ; en enclumes,Espagne,525,livres,25,13125,0,,1
125,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fer ; ouvré,Espagne,740,livres,"0,25",185,0,,1
126,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Feves,Espagne,1037,charges,12,12444,0,,1
127,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Figues,Espagne,2250,livres,"0,1",225,0,,1
128,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fil ; blanc,Espagne,1270,livres,2,2540,0,,1
129,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fil ; de chevre,Espagne,1039,livres,4,4156,0,,1
130,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fil ; a coudre,Espagne,1021,livres,2,2042,0,,1
131,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fil ; de fer,Espagne,140,livres,"0,5",70,0,,1
132,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Filets ; a sardinaux,Espagne,24,en nombre,40,960,0,,1
133,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Filozelle,Espagne,135,livres,3,405,0,,1
134,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Flanelle,Espagne,520,livres,3,1560,0,,1
135,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fleur ; de souffre,Espagne,400,livres,9,3600,0,,1
136,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Foin,Espagne,124900,livres,"0,025",3122,"-0,5",,1
137,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fromage,Espagne,15368,livres,"0,3",4610,"-0,4",,1
138,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fruits ; a l'eau de vie,Espagne,850,livres,"0,9",765,0,,1
139,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Fusils,Espagne,120,caisses,400,48000,0,,1
140,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Galles,Espagne,2024,livres,"0,9",1821,"-0,6",,1
141,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Gans ; de chamois,Espagne,17,douzaines,8,136,0,,1
142,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Garance,Espagne,7151,livres,"0,4",2860,"-0,4",,1
143,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Gaudron,Espagne,54250,livres,"0,15",8137,"-0,5",,1
144,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,3,Geroffle,Espagne,892,livres,8,7136,0,,1
145,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Gingembre,Espagne,9025,livres,"0,4",3610,0,,1
146,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Gomme ; adragan,Espagne,1694,livres,"1,5",2541,0,,1
147,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Gomme ; arabique,Espagne,3732,livres,"0,5",1866,0,,1
148,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Gomme ; de Barbarie,Espagne,1933,livres,"0,5",966,"-0,5",,1
149,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Gomme ; elemy,Espagne,1051,livres,"2,5",2627,"-0,5",,1
150,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Gomme ; sandarac,Espagne,180,livres,1,180,0,,1
151,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Gomme ; thurique,Espagne,4610,livres,"0,4",1844,0,,1
152,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Grabeau ; d'encens,Espagne,1671,livres,"0,2",334,"-0,2",,1
153,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Grabeau ; de sené,Espagne,810,livres,"0,65",526,"-0,5",,1
154,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Graine ; de moutarde,Espagne,125,livres,2,250,0,,1
155,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Gruau,Espagne,400,livres,"0,1",40,0,,1
156,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Harangs ; blancs,Espagne,190,barils,24,4560,0,,1
157,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Herbes ; capilaires,Espagne,50,livres,"0,75",37,"-0,5",,1
158,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Herbes ; perelles,Espagne,600,livres,"0,3",180,0,,1
159,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Horlogerie,Espagne,540,livres,30,16200,0,,1
160,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Huile ; de lin,Espagne,2221,livres,"0,3",666,"-0,3",,1
161,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Huile ; de noix,Espagne,2580,livres,"0,4",1032,0,,1
162,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Huile ; d'olive,Espagne,29000,livres,"0,4",11600,0,,1
163,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Huile ; de vitriol,Espagne,200,livres,4,800,0,,1
164,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Jais,Espagne,2460,livres,5,12300,0,,1
165,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Jambons,Espagne,540,livres,"0,4",216,0,,1
166,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Indienne,Espagne,3586,pièces,12,43032,0,,1
167,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Indigo,Espagne,1434,livres,8,11472,0,,1
168,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Laine ; de chevron,Espagne,6180,livres,3,18540,0,,1
169,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,laine ; lavée,Espagne,240,livres,"1,1",264,0,,1
170,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,laine ; segovie,Espagne,514,livres,"1,6",822,"-0,4",,1
171,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Lard,Espagne,6040,livres,"0,3",1812,0,,1
172,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Legumes,Espagne,108964,livres,"0,15",16344,"-0,6",,1
173,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Librairie,Espagne,30051,livres,2,60102,0,,1
174,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Lin ; peigné,Espagne,4400,livres,"0,75",3300,0,,1
175,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Liqueurs,Espagne,25174,livres,"0,75",18880,"-0,5",,1
176,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Lustres,Espagne,3250,livres,"1,5",4875,0,,1
177,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Malbroug,Espagne,62,pièces,100,6200,0,,1
178,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Manne,Espagne,1566,livres,"1,75",2740,"-0,5",,1
179,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Marbre ; ouvré,Espagne,500,livres,"0,1",50,0,,1
180,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Mercerie,Espagne,161767,livres,"3,5",566184,"-0,5",,1
181,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Merevillon,Espagne,24,charges,15,360,0,,1
182,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Miel,Espagne,57515,livres,"0,2",11503,0,,1
183,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Miny,Espagne,210,livres,"0,2",42,0,,1
184,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Miroirs,Espagne,600,livres,15,9000,0,,1
185,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Morue ; seche,Espagne,7485,livres,"0,3",2245,"-0,5",,1
186,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Mouchoirs ; de cotton,Espagne,2298,pièces,8,18384,0,,1
187,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Mouchoirs ; de cotton,Espagne,650,livres,5,3250,0,,1
188,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Mouchoirs ; de soye,Espagne,180,douzaines,30,5400,0,,1
189,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Mousseline,Espagne,105,pièces,80,8400,0,,1
190,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Nipes ; de femme,Espagne,150,livres,10,1500,0,,1
191,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Noir ; de fumée,Espagne,150,livres,"0,25",37,"-0,5",,1
192,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Ocre,Espagne,150,livres,"0,05",7,"-0,5",,1
193,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Olives,Espagne,675,livres,"0,05",33,"-0,75",,1
194,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Orphevrerie,Espagne,600,livres,57,34200,0,,1
195,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Orpiment,Espagne,1320,livres,"0,25",330,0,,1
196,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Ouate,Espagne,150,livres,1,150,0,,1
197,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Panine ; en soye,Espagne,400,livres,6,2400,0,,1
198,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Papier ; blanc,Espagne,3162,rames,6,18972,0,,1
199,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Parapluyes,Espagne,12,douzaines,50,600,0,,1
200,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Pastel,Espagne,450,livres,10,4500,0,,1
201,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Peaux ; de chamois,Espagne,13110,livres,"1,25",16387,"-0,5",,1
202,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille - Exports - 1762.csv,Local,1760,Exports,Marseille,4,Peaux ; de chevre ; aprestées,Espagne,150,peaux,"1,5",225,0,,1
