"Ville";"Exports_imports";"Partner";"year";"Index_value";"Part_value";"Part_flux"
"Bordeaux";"Exports";"All";1764;143,455831050541;0,992082454661059;0,48
"Bordeaux";"Exports";"All";1765;130,559214104477;0,989527427128683;0,464646464646465
"Bordeaux";"Exports";"All";1766;132,768393400545;0,786227377184659;0,50261780104712
"Bordeaux";"Exports";"All";1767;133,929900683044;0,994378246582736;0,431578947368421
"Bordeaux";"Exports";"All";1768;112,542919122342;0,992960305823836;0,497512437810945
"Bordeaux";"Exports";"All";1769;115,488728107105;0,983981564662566;0,449074074074074
"Bordeaux";"Exports";"All";1770;127,394050967323;0,925564353194997;0,432038834951456
"Bordeaux";"Exports";"All";1771;NA;NA;NA
"Bordeaux";"Exports";"All";1772;104,440915654093;0,988381528392855;0,356807511737089
"Bordeaux";"Exports";"All";1773;101,861353060071;0,993034266177181;0,373134328358209
"Bordeaux";"Exports";"All";1774;108,186940054694;0,982155279489378;0,382239382239382
"Bordeaux";"Exports";"All";1775;123,726384369933;0,988957512246522;0,390697674418605
"Bordeaux";"Exports";"All";1776;128,540979004889;0,99068106450262;0,340501792114695
"Bordeaux";"Exports";"All";1777;143,335938373389;0,984313213010731;0,338645418326693
"Bordeaux";"Exports";"All";1778;169,566138545308;0,980728673686284;0,366379310344828
"Bordeaux";"Exports";"All";1779;NA;NA;NA
"Bordeaux";"Exports";"All";1780;NA;NA;NA
"Bordeaux";"Exports";"All";1781;NA;NA;NA
"Bordeaux";"Exports";"All";1782;NA;NA;NA
"Bordeaux";"Exports";"All";1783;NA;NA;NA
"Bordeaux";"Exports";"All";1784;NA;NA;NA
"Bordeaux";"Exports";"All";1785;NA;NA;NA
"Bordeaux";"Exports";"All";1786;NA;NA;NA
"Bordeaux";"Exports";"All";1787;NA;NA;NA
"Bordeaux";"Exports";"All";1788;NA;NA;NA
"Bordeaux";"Exports";"All";1789;172,283000311821;0,784709208842059;0,171638366223038
"La Rochelle";"Imports";"All";1718;100;0,963163781470753;0,715189873417722
"La Rochelle";"Imports";"All";1719;69,3825913954303;0,961899179144825;0,738095238095238
"La Rochelle";"Imports";"All";1720;55,7521499694284;0,94890195164064;0,655963302752294
"La Rochelle";"Imports";"All";1721;67,9922563593128;0,956261495239283;0,699551569506726
"La Rochelle";"Imports";"All";1722;74,1558651446751;0,943787295166366;0,655038759689923
"La Rochelle";"Imports";"All";1723;100,318919665483;0,954875089563533;0,672064777327935
"La Rochelle";"Imports";"All";1724;105,789118595627;0,951647685742636;0,654605263157895
"La Rochelle";"Imports";"All";1725;93,5135582724862;0,954401622819488;0,64963503649635
"La Rochelle";"Imports";"All";1726;84,0188833682362;0,966793870203649;0,68259385665529
"La Rochelle";"Imports";"All";1727;77,9671917166416;0,969627842280169;0,670068027210884
"La Rochelle";"Imports";"All";1728;85,5672628547261;0,974455678391871;0,690721649484536
"La Rochelle";"Imports";"All";1729;80,9027834645045;0,969099102268071;0,721428571428571
"La Rochelle";"Imports";"All";1730;80,3551820273356;0,97174794481609;0,733333333333333
"La Rochelle";"Imports";"All";1731;77,9586286485901;0,969659034228138;0,695364238410596
"La Rochelle";"Imports";"All";1732;79,7828854573788;0,960312415193884;0,723529411764706
"La Rochelle";"Imports";"All";1733;75,8866462723306;0,939224028209639;0,681388012618297
"La Rochelle";"Imports";"All";1734;79,0766783419726;0,966770693451158;0,6996996996997
"La Rochelle";"Imports";"All";1735;79,3339186883048;0,965342982910057;0,683333333333333
"La Rochelle";"Imports";"All";1736;86,0466622230305;0,963894397135221;0,700305810397553
"La Rochelle";"Imports";"All";1737;85,0595954639259;0,978894651461015;0,670807453416149
"La Rochelle";"Imports";"All";1738;85,4915863230639;0,981094194048839;0,71513353115727
"La Rochelle";"Imports";"All";1739;91,1162500914627;0,97874870445187;0,682492581602374
"La Rochelle";"Imports";"All";1740;97,4565093819493;0,981243994763996;0,677611940298507
"La Rochelle";"Imports";"All";1741;94,7063938146509;0,968378476037972;0,713333333333333
"La Rochelle";"Imports";"All";1742;NA;NA;NA
"La Rochelle";"Imports";"All";1743;NA;NA;NA
"La Rochelle";"Imports";"All";1744;107,658534940972;0,981589718171063;0,694852941176471
"La Rochelle";"Imports";"All";1745;NA;NA;NA
"La Rochelle";"Imports";"All";1746;119,412715030554;0,966480819549911;0,662878787878788
"La Rochelle";"Imports";"All";1747;131,765157936928;0,961150743961365;0,67741935483871
"La Rochelle";"Imports";"All";1748;113,850899030488;0,977153058985053;0,639830508474576
"La Rochelle";"Imports";"All";1749;112,337684844799;0,842909225641611;0,66109785202864
"La Rochelle";"Imports";"All";1750;111,075323503238;0,975551031942313;0,638069705093834
"La Rochelle";"Imports";"All";1751;120,372266198044;0,903100279624508;0,608597285067873
"La Rochelle";"Imports";"All";1752;69,6525600792307;0,93151625566709;0,654135338345865
"La Rochelle";"Imports";"All";1753;116,773222249434;0,95994588775583;0,668587896253602
"La Rochelle";"Imports";"All";1754;125,313996457774;0,813562370191787;0,621387283236994
"La Rochelle";"Imports";"All";1755;NA;NA;NA
"La Rochelle";"Imports";"All";1756;134,037122310204;0,924832927759337;0,633757961783439
"La Rochelle";"Imports";"All";1757;140,336067020011;0,820752368226178;0,628361858190709
"La Rochelle";"Imports";"All";1758;152,491845994864;0,88660776081994;0,679389312977099
"La Rochelle";"Imports";"All";1759;161,022895653169;0,919780703785048;0,708609271523179
"La Rochelle";"Imports";"All";1760;170,810629913903;0,84736156692613;0,625592417061611
"La Rochelle";"Imports";"All";1761;177,377614651459;0,858893499563027;0,689655172413793
"La Rochelle";"Imports";"All";1762;170,292335743356;0,943202792640667;0,729885057471264
"La Rochelle";"Imports";"All";1763;NA;NA;NA
"La Rochelle";"Imports";"All";1764;144,104651740638;0,967051968102631;0,706806282722513
"La Rochelle";"Imports";"All";1765;130,754848487697;0,967422144197471;0,67906976744186
"La Rochelle";"Imports";"All";1766;134,277028699113;0,92817886623359;0,62962962962963
"La Rochelle";"Imports";"All";1767;135,763224363315;0,920897051613926;0,613861386138614
"La Rochelle";"Imports";"All";1768;134,294009986929;0,975601379335154;0,716049382716049
"La Rochelle";"Imports";"All";1769;130,640849831574;0,889301844513159;0,711656441717791
"La Rochelle";"Imports";"All";1770;141,097453778852;0,956130743920509;0,719512195121951
"La Rochelle";"Imports";"All";1771;155,459033803886;0,812679465753053;0,729166666666667
"La Rochelle";"Imports";"All";1772;161,809548966096;0,955733747085911;0,782312925170068
"La Rochelle";"Imports";"All";1773;157,357814995736;0,892852587188802;0,715277777777778
"La Rochelle";"Imports";"All";1774;163,028798878583;0,888291681929204;0,674285714285714
"La Rochelle";"Imports";"All";1775;155,999398008115;0,915793277347158;0,703947368421053
"La Rochelle";"Imports";"All";1776;151,672368959458;0,972941913355207;0,706666666666667
"La Rochelle";"Imports";"All";1777;NA;NA;NA
"La Rochelle";"Imports";"All";1778;181,177762924341;0,976797441222369;0,719626168224299
"La Rochelle";"Imports";"All";1779;184,782729444847;0,885993278202666;0,721311475409836
"La Rochelle";"Imports";"All";1780;194,374639498609;0,961069579839665;0,654867256637168
"La Rochelle";"Imports";"All";1781;NA;NA;NA
"La Rochelle";"Imports";"All";1782;NA;NA;NA
"La Rochelle";"Imports";"All";1783;NA;NA;NA
"La Rochelle";"Imports";"All";1784;NA;NA;NA
"La Rochelle";"Imports";"All";1785;NA;NA;NA
"La Rochelle";"Imports";"All";1786;NA;NA;NA
"La Rochelle";"Imports";"All";1787;NA;NA;NA
"La Rochelle";"Imports";"All";1788;NA;NA;NA
"La Rochelle";"Imports";"All";1789;174,884254805573;0,906945251871501;0,341513292433538
"La Rochelle";"Exports";"All";1718;100;0,933854402086386;0,60431654676259
"La Rochelle";"Exports";"All";1719;120,297281198969;0,93299366812205;0,579365079365079
"La Rochelle";"Exports";"All";1720;94,1224704509552;0,948191514023567;0,582089552238806
"La Rochelle";"Exports";"All";1721;115,871031817663;0,952690299163985;0,582887700534759
"La Rochelle";"Exports";"All";1722;104,218389812235;0,949009781813239;0,651785714285714
"La Rochelle";"Exports";"All";1723;132,214698956863;0,953326776284138;0,578313253012048
"La Rochelle";"Exports";"All";1724;156,286491042216;0,956680189711123;0,666666666666667
"La Rochelle";"Exports";"All";1725;135,643480118648;0,961775703549255;0,607329842931937
"La Rochelle";"Exports";"All";1726;144,461514045232;0,92345387659248;0,595667870036101
"La Rochelle";"Exports";"All";1727;135,0717484487;0,971997571783076;0,605381165919282
"La Rochelle";"Exports";"All";1728;137,846697659332;0,953927761512545;0,632
"La Rochelle";"Exports";"All";1729;122,505371842154;0,940532658725232;0,60431654676259
"La Rochelle";"Exports";"All";1730;115,294177140297;0,948603110338444;0,622950819672131
"La Rochelle";"Exports";"All";1731;114,522081303278;0,956781127502598;0,66079295154185
"La Rochelle";"Exports";"All";1732;114,050513115928;0,955382209860644;0,621004566210046
"La Rochelle";"Exports";"All";1733;115,97655298854;0,963964387738707;0,581589958158996
"La Rochelle";"Exports";"All";1734;118,815141680624;0,96501533969212;0,608695652173913
"La Rochelle";"Exports";"All";1735;104,499757940912;0,884651078246126;0,600600600600601
"La Rochelle";"Exports";"All";1736;106,470655962119;0,946197048717755;0,588996763754045
"La Rochelle";"Exports";"All";1737;103,753592245101;0,95662043178537;0,616966580976864
"La Rochelle";"Exports";"All";1738;108,96990078645;0,839278800328088;0,615566037735849
"La Rochelle";"Exports";"All";1739;119,78115726594;0,913554420922679;0,620498614958449
"La Rochelle";"Exports";"All";1740;143,661068625418;0,965699168075882;0,624223602484472
"La Rochelle";"Exports";"All";1741;145,787941700819;0,875381517273639;0,583850931677019
"La Rochelle";"Exports";"All";1742;NA;NA;NA
"La Rochelle";"Exports";"All";1743;NA;NA;NA
"La Rochelle";"Exports";"All";1744;125,134289727419;0,950125689954785;0,550769230769231
"La Rochelle";"Exports";"All";1745;NA;NA;NA
"La Rochelle";"Exports";"All";1746;169,118627760536;0,852169306738785;0,556962025316456
"La Rochelle";"Exports";"All";1747;157,553757292588;0,924122051299023;0,615384615384615
"La Rochelle";"Exports";"All";1748;154,154834517956;0,962658959258472;0,621323529411765
"La Rochelle";"Exports";"All";1749;151,964842617796;0,953427218230906;0,575129533678757
"La Rochelle";"Exports";"All";1750;151,812232479591;0,859326323399095;0,486868686868687
"La Rochelle";"Exports";"All";1751;169,26907207252;0,921395717481853;0,6
"La Rochelle";"Exports";"All";1752;165,418489122229;0,951444060813569;0,606879606879607
"La Rochelle";"Exports";"All";1753;136,771497014716;0,954002858289557;0,593667546174143
"La Rochelle";"Exports";"All";1754;148,851503210861;0,877429033917326;0,591939546599496
"La Rochelle";"Exports";"All";1755;NA;NA;NA
"La Rochelle";"Exports";"All";1756;165,424702702894;0,955494435164608;0,627177700348432
"La Rochelle";"Exports";"All";1757;156,835159869569;0,915796503706379;0,608465608465608
"La Rochelle";"Exports";"All";1758;172,234068037147;0,90629413529208;0,631067961165049
"La Rochelle";"Exports";"All";1759;173,903726589794;0,974601173550395;0,577586206896552
"La Rochelle";"Exports";"All";1760;167,976922076886;0,923532878510684;0,503937007874016
"La Rochelle";"Exports";"All";1761;172,314262483665;0,912187590106652;0,432624113475177
"La Rochelle";"Exports";"All";1762;161,026426567291;0,988816743377521;0,536363636363636
"La Rochelle";"Exports";"All";1763;NA;NA;NA
"La Rochelle";"Exports";"All";1764;NA;NA;NA
"La Rochelle";"Exports";"All";1765;149,751170507773;0,941890888340944;0,523605150214592
"La Rochelle";"Exports";"All";1766;147,322343255292;0,892569839777519;0,472826086956522
"La Rochelle";"Exports";"All";1767;146,307840503277;0,97718347829909;0,516587677725118
"La Rochelle";"Exports";"All";1768;159,361863898226;0,925854065746098;0,491428571428571
"La Rochelle";"Exports";"All";1769;155,128498862345;0,924435185996062;0,559006211180124
"La Rochelle";"Exports";"All";1770;167,010244515085;0,901951885966738;0,461883408071749
"La Rochelle";"Exports";"All";1771;190,813730632322;0,92913897601182;0,481651376146789
"La Rochelle";"Exports";"All";1772;197,626000183193;0,689372440092761;0,491596638655462
"La Rochelle";"Exports";"All";1773;167,874547448879;0,722157035835223;0,489177489177489
"La Rochelle";"Exports";"All";1774;171,608347444552;0,787430686412188;0,463203463203463
"La Rochelle";"Exports";"All";1775;173,724998064356;0,728857547324011;0,522167487684729
"La Rochelle";"Exports";"All";1776;170,516047062284;0,745539419404023;0,475247524752475
"La Rochelle";"Exports";"All";1777;NA;NA;NA
"La Rochelle";"Exports";"All";1778;160,195580295934;0,867758654558466;0,444444444444444
"La Rochelle";"Exports";"All";1779;136,621436184654;0,955525965698979;0,485148514851485
"La Rochelle";"Exports";"All";1780;149,572344083288;0,911863410867693;0,47
"La Rochelle";"Exports";"All";1781;NA;NA;NA
"La Rochelle";"Exports";"All";1782;NA;NA;NA
"La Rochelle";"Exports";"All";1783;NA;NA;NA
"La Rochelle";"Exports";"All";1784;NA;NA;NA
"La Rochelle";"Exports";"All";1785;NA;NA;NA
"La Rochelle";"Exports";"All";1786;NA;NA;NA
"La Rochelle";"Exports";"All";1787;NA;NA;NA
"La Rochelle";"Exports";"All";1788;NA;NA;NA
"La Rochelle";"Exports";"All";1789;161,423131805346;0,688423757658784;0,321116928446771
"Bayonne";"Imports";"All";1749;100;0,88116183317192;0,489795918367347
"Bayonne";"Imports";"All";1750;116,341490073587;0,914807831954132;0,56969696969697
"Bayonne";"Imports";"All";1751;113,203703114759;0,926611867361926;0,531400966183575
"Bayonne";"Imports";"All";1752;104,159710916246;0,927871808978966;0,56
"Bayonne";"Imports";"All";1753;100,027345796599;0,92573781153525;0,518348623853211
"Bayonne";"Imports";"All";1754;97,0292888705681;0,941611272497594;0,533653846153846
"Bayonne";"Imports";"All";1755;99,9683128284434;0,926515096500734;0,526086956521739
"Bayonne";"Imports";"All";1756;103,574799470602;0,919441538554824;0,553648068669528
"Bayonne";"Imports";"All";1757;102,09190067589;0,894004156687947;0,518072289156627
"Bayonne";"Imports";"All";1758;105,136761262297;0,874323097277464;0,555023923444976
"Bayonne";"Imports";"All";1759;112,184259556758;0,923895115667686;0,549019607843137
"Bayonne";"Imports";"All";1760;112,632810488406;0,893392841924695;0,582010582010582
"Bayonne";"Imports";"All";1761;114,513229445993;0,924897095967086;0,580645161290323
"Bayonne";"Imports";"All";1762;115,973454799471;0,961266821288612;0,608040201005025
"Bayonne";"Imports";"All";1763;105,158431047864;0,874036027972921;0,602739726027397
"Bayonne";"Imports";"All";1764;110,096380769596;0,908057870632464;0,603015075376884
"Bayonne";"Imports";"All";1765;114,865973873949;0,864198269554463;0,618357487922705
"Bayonne";"Imports";"All";1766;112,874381042032;0,953809545747131;0,671875
"Bayonne";"Imports";"All";1767;117,328018798974;0,860342717386816;0,644444444444444
"Bayonne";"Imports";"All";1768;114,453552518515;0,776119195835196;0,666666666666667
"Bayonne";"Imports";"All";1769;120,625444789763;0,916401891660311;0,616580310880829
"Bayonne";"Imports";"All";1770;117,963650369581;0,897736019477924;0,616883116883117
"Bayonne";"Imports";"All";1771;127,724662727817;0,911243907272559;0,565656565656566
"Bayonne";"Imports";"All";1772;125,434680950425;0,510097715097345;0,573221757322176
"Bayonne";"Imports";"All";1773;118,164788221393;0,899058276486619;0,624365482233503
"Bayonne";"Imports";"All";1774;104,920468806347;0,932285829551825;0,588832487309645
"Bayonne";"Imports";"All";1775;107,626599765922;0,502421714479277;0,5625
"Bayonne";"Imports";"All";1776;113,265910112266;0,437344849538555;0,55511811023622
"Bayonne";"Imports";"All";1777;117,08047492935;0,896016158369415;0,519148936170213
"Bayonne";"Imports";"All";1778;121,243585549616;0,91092331130387;0,596
"Bayonne";"Imports";"All";1779;133,305473387266;0,240026308223058;0,565022421524664
"Bayonne";"Imports";"All";1780;133,329344108141;0,94028453720925;0,544247787610619
"Bayonne";"Imports";"All";1781;NA;NA;NA
"Bayonne";"Imports";"All";1782;NA;NA;NA
"Bayonne";"Imports";"All";1783;NA;NA;NA
"Bayonne";"Imports";"All";1784;NA;NA;NA
"Bayonne";"Imports";"All";1785;NA;NA;NA
"Bayonne";"Imports";"All";1786;NA;NA;NA
"Bayonne";"Imports";"All";1787;NA;NA;NA
"Bayonne";"Imports";"All";1788;NA;NA;NA
"Bayonne";"Imports";"All";1789;111,205822893958;0,992438873219194;0,714285714285714
"Bayonne";"Exports";"All";1746;100;0,846359887642864;0,596551724137931
"Bayonne";"Exports";"All";1747;102,458671595878;0,792687459339598;0,530944625407166
"Bayonne";"Exports";"All";1748;97,4599314830174;0,648848549603308;0,536363636363636
"Bayonne";"Exports";"All";1749;90,3023302129679;0,817405622073333;0,614906832298137
"Bayonne";"Exports";"All";1750;98,0836767310006;0,718603721893605;0,515418502202643
"Bayonne";"Exports";"All";1751;92,6953505038443;0,685819419289869;0,571428571428571
"Bayonne";"Exports";"All";1752;86,655103200861;0,776068500433831;0,607638888888889
"Bayonne";"Exports";"All";1753;83,3998872640796;0,802573142531372;0,522277227722772
"Bayonne";"Exports";"All";1754;76,4879341738405;0,833057489583778;0,530172413793103
"Bayonne";"Exports";"All";1755;79,79929673089;0,835738033030554;0,537128712871287
"Bayonne";"Exports";"All";1756;79,2340258416394;0,844703086747662;0,55663430420712
"Bayonne";"Exports";"All";1757;79,7272547570515;0,822019511303949;0,530042918454936
"Bayonne";"Exports";"All";1758;92,2526789516136;0,878789522298934;0,571801566579634
"Bayonne";"Exports";"All";1759;108,484262193243;0,940567132229043;0,589285714285714
"Bayonne";"Exports";"All";1760;106,751720462049;0,91370240203993;0,584
"Bayonne";"Exports";"All";1761;106,380534910139;0,933892286692004;0,623529411764706
"Bayonne";"Exports";"All";1762;108,438320727283;0,961611208006571;0,655172413793103
"Bayonne";"Exports";"All";1763;107,365104823533;0,803941292841093;0,581213307240705
