numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
1195,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poires,Marseille,Savoye et Piemont,"2,50",charges,"15,0000000","37,00","-0,50",
1196,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poires,Marseille,Savoye et Piemont,"3 000,00",livres,"0,0500000","150,00","0,00",
1197,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poisson fraix,Marseille,Savoye et Piemont,"500,00",livres,"0,3000000","150,00","0,00",
1198,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poisson salé,Marseille,Savoye et Piemont,"41 851,00",livres,"0,2000000","8370,00","-0,20",
1199,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poivre,Marseille,Savoye et Piemont,"15 796,00",livres,"1,1000000","17375,00","-0,60",
1200,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,pomade,Marseille,Savoye et Piemont,"370,00",livres,"1,5000000","555,00","0,00",
1201,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,pommes,Marseille,Savoye et Piemont,"16 800,00",livres,"0,1000000","1680,00","0,00",
1202,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poncire,Marseille,Savoye et Piemont,"537,00",livres,"0,1500000","80,00","-0,55",
1203,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poudre a poudrer,Marseille,Savoye et Piemont,"40,00",livres,"0,2500000","10,00","0,00",
1204,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,porcelaine,Marseille,Savoye et Piemont,"1 500,00",livres,"0,0500000","75,00","0,00",
1205,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poussiere de tartre,Marseille,Savoye et Piemont,"1 400,00",livres,"0,1000000","140,00","0,00",
1206,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poutargues,Marseille,Savoye et Piemont,"1 000,00",livres,"2,0000000","2000,00","0,00",
1207,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,poutres,Marseille,Savoye et Piemont,"52,00",nombre,"30,0000000","1560,00","0,00",
1208,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,quenouilles,Marseille,Savoye et Piemont,"48,00",nombre,"0,1000000","5,00","0,20",
1209,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,quincaille de fer et acier,Marseille,Savoye et Piemont,"650,00",livres,"1,0000000","650,00","0,00",
1210,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,quintessence de citron,Marseille,Savoye et Piemont,"60,00",livres,"15,0000000","900,00","0,00",
1211,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,raclure de corne,Marseille,Savoye et Piemont,"2 000,00",livres,"0,1000000","200,00","0,00",
1212,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,raisin sec,Marseille,Savoye et Piemont,"31 433,00",livres,"0,2000000","6286,00","-0,60",
1213,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,ris,Marseille,Savoye et Piemont,"927 871,00",livres,"0,1200000","111344,00","-0,52",
1214,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,rognures de cartes,Marseille,Savoye et Piemont,"3 600,00",livres,"0,0500000","180,00","0,00",
1215,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,saffranon,Marseille,Savoye et Piemont,"37 278,00",livres,"0,6000000","22366,00","-0,80",
1216,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,salicor,Marseille,Savoye et Piemont,"46 400,00",livres,"0,0600000","2784,00","0,00",
1217,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,salpetre,Marseille,Savoye et Piemont,"11 000,00",livres,"0,9000000","9900,00","0,00",
1218,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,saucissons,Marseille,Savoye et Piemont,"5 666,00",livres,"1,2500000","7082,00","-0,50",
1219,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,savon,Marseille,Savoye et Piemont,"7,00",livres,"0,3000000","2,00","-0,10",
1220,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,scies,Marseille,Savoye et Piemont,"184,00",douzaines,"0,5000000","92,00","0,00","15,33 douzaines à 10 sous la pièce"
1221,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,sel armoniac,Marseille,Savoye et Piemont,"1 300,00",livres,"1,5000000","1950,00","0,00",
1222,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,semoule,Marseille,Savoye et Piemont,"33,00",livres,"0,2500000","8,00","-0,25",
1223,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,sené,Marseille,Savoye et Piemont,"600,00",livres,"1,5000000","900,00","0,00",
1224,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,sirop de capilaire,Marseille,Savoye et Piemont,"350,00",livres,"1,0000000","350,00","0,00",
1225,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,sirop melasse,Marseille,Savoye et Piemont,"300,00",livres,"0,3000000","90,00","0,00",
1226,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,son,Marseille,Savoye et Piemont,"200,00",livres,"0,0300000","6,00","0,00",
1227,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,soude,Marseille,Savoye et Piemont,"1 200,00",livres,"0,0800000","96,00","0,00",
1228,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,souliers,Marseille,Savoye et Piemont,"138,00",paires,"3,5000000","483,00","0,00",
1229,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,soye crüe,Marseille,Savoye et Piemont,"13 832,00",livres,"12,0000000","165984,00","0,00",
1230,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,stocfiche,Marseille,Savoye et Piemont,"1 122,00",livres,"0,1500000","168,00","-0,30",
1231,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,sucre blanc,Marseille,Savoye et Piemont,"51 400,00",livres,"0,7500000","38550,00","0,00",
1232,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,sucre cassonnade,Marseille,Savoye et Piemont,"2 358,00",livres,"0,7000000","1650,00","-0,60",
1233,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,sucre d'orge,Marseille,Savoye et Piemont,"1,50",livres,"1,0000000","1,00","-0,50",
1234,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,sucre en pain,Marseille,Savoye et Piemont,"28,00",livres,"1,0000000","28,00","0,00",
1235,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,suif,Marseille,Savoye et Piemont,"22 080,00",livres,"0,4500000","9936,00","0,00",
1236,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,sumac,Marseille,Savoye et Piemont,"9 700,00",livres,"0,1000000","970,00","0,00",
1237,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,tabac en feüilles,Marseille,Savoye et Piemont,"7 010,00",livres,"0,2500000","1752,00","-0,50",
1238,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,tables de marbre,Marseille,Savoye et Piemont,"38,00",nombre,"20,0000000","760,00","0,00",
1239,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,tableaux,Marseille,Savoye et Piemont,"20,00",douzaines,"76,0000000","1520,00","0,00",
1240,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,tartre,Marseille,Savoye et Piemont,"16 479,00",livres,"0,2400000","3954,00","-0,96",
1241,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,terebenthine,Marseille,Savoye et Piemont,"1 800,00",livres,"0,5000000","900,00","0,00",
1242,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,terrailles,Marseille,Savoye et Piemont,"1 200,00",douzaines,"1,0000000","1200,00","0,00",
1243,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,terrailles,Marseille,Savoye et Piemont,"1 000,00",livres,"0,0500000","50,00","0,00",
1244,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,terre a cimenter,Marseille,Savoye et Piemont,"100,00",livres,"0,0400000","4,00","0,00",
1245,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,terre de porcelaine,Marseille,Savoye et Piemont,"36 600,00",livres,"0,0060000","219,00","-0,60",
1246,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,thé,Marseille,Savoye et Piemont,"60,00",livres,"3,0000000","180,00","0,00",
1247,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,18,1759,Imports,thon fraix,Marseille,Savoye et Piemont,"1 970,00",livres,"0,2500000","492,00","-0,50",
1248,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,thon mariné,Marseille,Savoye et Piemont,"4 850,00",livres,"1,0000000","4850,00","0,00",
1249,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,thon salé,Marseille,Savoye et Piemont,"11 900,00",livres,"0,5000000","5950,00","0,00",
1250,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,thonine,Marseille,Savoye et Piemont,"29 020,00",livres,"1,0000000","29020,00","0,00",
1251,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,toile blanche,Marseille,Savoye et Piemont,"18 150,00",livres,"5,0000000","90750,00","0,00",
1252,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,toile d'emballage,Marseille,Savoye et Piemont,"13 145,00",livres,"0,6000000","7887,00","0,00",
1253,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,vazes de platre,Marseille,Savoye et Piemont,"16,00",nombre,"1,5000000","24,00","0,00",
1254,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,veaux,Marseille,Savoye et Piemont,"12,00",nombre,"40,0000000","480,00","0,00",
1255,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,velours,Marseille,Savoye et Piemont,"114,00",pieces,"400,0000000","45600,00","0,00",
1256,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,velours,Marseille,Savoye et Piemont,"7,00",livres,"50,0000000","350,00","0,00",
1257,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,vermichel,Marseille,Savoye et Piemont,"193 770,00",livres,"0,2000000","38754,00","0,00",
1258,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,verres cassés,Marseille,Savoye et Piemont,"190,00",livres,"0,0500000","9,00","-0,50",
1259,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,verres a boire,Marseille,Savoye et Piemont,"1 400,00",livres,"1,0000000","1400,00","0,00",
1260,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,verres a vitres,Marseille,Savoye et Piemont,"4,00",charges,"10,0000000","40,00","0,00",
1261,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,verres a vitres,Marseille,Savoye et Piemont,"3,00",caisses,"40,0000000","120,00","0,00",
1262,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,vin muscat,Marseille,Savoye et Piemont,"30,00",milleroles,"40,0000000","1200,00","0,00",
1263,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,vin muscat,Marseille,Savoye et Piemont,"244,00",bouteilles,"0,6000000","146,00","-0,40",
1264,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,vin rouge,Marseille,Savoye et Piemont,"94,00",milleroles,"8,0000000","752,00","0,00",
1265,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,vin rouge,Marseille,Savoye et Piemont,"2,00",dame jeanne,"3,0000000","6,00","0,00",
1266,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,volailles,Marseille,Savoye et Piemont,"14,00",en nombre,"0,7500000","10,00","-0,50",
1267,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,bray sec,Marseille,Suede,"300 000,00",livres,"0,1000000","30000,00","0,00",
1268,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,cloux de fer,Marseille,Suede,"29 760,00",livres,"0,2000000","5952,00","0,00",
1269,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,drogueries,Marseille,Suede,"1 440,00",livres,"1,0000000","1440,00","0,00",
1270,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,fer en barres,Marseille,Suede,"148 800,00",livres,"0,1500000","22320,00","0,00",
1271,Hasna,Archives de la CCI de Marseille - I 30,Local/Marseille/Archives_de_la_CCI_de_Marseille-I30/Marseille – Imports – 1759,Local,19,1759,Imports,fil de leton,Marseille,Suede,"1 440,00",livres,"0,6000000","864,00","0,00",
