numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
982,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Quincaillerie,Guinée,1536,2560,Livres,"0,6",
983,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Rassade,Guinée,"2936,25",3915,Livres,"0,75",
984,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Ris,Guinée,"28708,8",95696,Livres,"0,3",
985,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Savon,Guinée,1665,3700,Livres,"0,45",
986,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Sel,Guinée,20,1,Barriques,20,
987,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Siamoise,Guinée,960,240,Livres,4,
988,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Souliers,Guinée,440,110,Paires,4,
989,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Stocfiche,Guinée,"325,35",2169,Livres,"0,15",
990,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Sucre terré,Guinée,"1134,5",2269,Livres,"0,5",
991,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Suif,Guinée,100,1,Barils,100,
992,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Suif,Guinée,738,1845,Livres,"0,4",
993,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Tabac,Guinée,7062,2140,Livres,"3,3",
994,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Taffia,Guinée,360,"2,5",Muids,144,2 Muids 1/2
995,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Taffia,Guinée,144,4,Barils,36,
996,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Tapsels,Guinée,26200,1048,Pièces,25,
997,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Thé,Guinée,108,27,Livres,4,
998,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Toile ; fil et coton,Guinée,73820,18455,Livres,4,
999,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Toile ; peinte,Guinée,25200,280,Pièces,90,
1000,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Toile ; peinte,Guinée,400,100,Livres,4,
1001,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Toile ; platille,Guinée,13250,1325,Pièces,10,
1002,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Toile ; a voile,Guinée,3000,1500,Livres,2,
1003,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Tuiles,Guinée,260,32500,En nombre,"0,008",8 livres le mille
1004,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Tuiles,Guinée,200,1,Valeur,200,
1005,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Verres a boire,Guinée,510,850,Livres,"0,6",
1006,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Vin ordinaire,Guinée,57312,398,Muids,144,
1007,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,30,Vin ordinaire,Guinée,15400,70,Pipes,220,
1008,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Vin de liqueur,Guinée,384,"0,667",Muids,576,2/3 de Muid
1009,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Vinaigre,Guinée,460,"7,667",Muids,60,7 muids 2/3
1010,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Acier,Isles Francaises de l'amérique,3010,7525,Livres,"0,4",
1011,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Agrements de soye,Isles Francaises de l'amérique,1200,30,Livres,40,
1012,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Anisette,Isles Francaises de l'amérique,288,"0,5",Muids,576,
1013,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Avoine,Isles Francaises de l'amérique,316,158,Boisseaux,2,
1014,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Avoine,Isles Francaises de l'amérique,45,1800,Livres,"0,025",
1015,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bas ; de fil,Isles Francaises de l'amérique,14610,2922,Livres,5,
1016,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bas ; de soye,Isles Francaises de l'amérique,300,6,Livres,50,
1017,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bazin,Isles Francaises de l'amérique,618,206,Livres,3,
1018,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Beuf ; a la mode,Isles Francaises de l'amérique,64,128,Livres,"0,5",
1019,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Beuf ; salé,Isles Francaises de l'amérique,489600,12240,Barils,40,
1020,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Beuf ; salé,Isles Francaises de l'amérique,2332,11660,Livres,"0,2",
1021,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Beurre,Isles Francaises de l'amérique,1430,22,Frequins,65,
1022,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Beurre,Isles Francaises de l'amérique,320,4,Times,80,
1023,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Beurre,Isles Francaises de l'amérique,"224063,2",560158,Livres,"0,4",
1024,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bierre,Isles Francaises de l'amérique,708,"29,5",Muids,24,24 Muids 1/2
1025,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bierre,Isles Francaises de l'amérique,420,21,Barriques,20,
1026,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Biscuits de mer,Isles Francaises de l'amérique,2400,12000,Livres,"0,2",
1027,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bottes,Isles Francaises de l'amérique,666,37,Paires,18,
1028,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Boules de fer,Isles Francaises de l'amérique,18,60,En nombre,"0,3",
1029,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bougies,Isles Francaises de l'amérique,50796,25398,Livres,2,
1030,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bouteilles de verre,Isles Francaises de l'amérique,1899,7596,En nombre,"0,25",
1031,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Boutons de fil,Isles Francaises de l'amérique,612,306,Livres,2,
1032,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bray ; gras,Isles Francaises de l'amérique,300,10,Barils,30,
1033,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Bray ; sec,Isles Francaises de l'amérique,"2523,9",25239,Livres,"0,1",
1034,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Briques,Isles Francaises de l'amérique,530,53000,En nombre,"0,01",10 le mille
1035,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Callemande,Isles Francaises de l'amérique,6558,1093,Livres,6,
1036,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Camelot de laine,Isles Francaises de l'amérique,520,130,Aulnes,4,
1037,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Camelot de laine,Isles Francaises de l'amérique,11370,1895,Livres,6,
1038,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,31,Canelle,Isles Francaises de l'amérique,1200,100,Livres,12,
1039,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Carreaux de terre,Isles Francaises de l'amérique,"615,2",76900,En nombre,"0,008",8 livres le mille
1040,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cartes a jouer,Isles Francaises de l'amérique,1728,864,Sixaines,2,
1041,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cartes a jouer,Isles Francaises de l'amérique,2421,1614,Livres,"1,5",
1042,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cercles a tonneaux,Isles Francaises de l'amérique,1750,17500,En nombre,"0,1",
1043,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cercles a tonneaux,Isles Francaises de l'amérique,200,2000,Livres,"0,1",
1044,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chaises et fauteuils,Isles Francaises de l'amérique,1548,86,Douzaines,18,
1045,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chandelles,Isles Francaises de l'amérique,15308,34018,Livres,"0,45","-0,1"
1046,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chapeaux ; castor,Isles Francaises de l'amérique,14740,737,En nombre,20,
1047,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chapeaux ; my castor,Isles Francaises de l'amérique,3180,318,Douzaine,10,
1048,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chapeaux ; communs,Isles Francaises de l'amérique,525,350,Livres,"1,5",
1049,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Charbon de terre,Isles Francaises de l'amérique,240,12,Barriques,20,
1050,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Charbon de terre,Isles Francaises de l'amérique,6480,1296,Barils,5,
1051,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chaussettes de fil,Isles Francaises de l'amérique,123,41,Livres,3,
1052,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chemises ; garnies,Isles Francaises de l'amérique,11568,482,En nombre,24,
1053,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chemises ; garnies,Isles Francaises de l'amérique,2370,237,Livres,10,
1054,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chemises ; garnies,Isles Francaises de l'amérique,1800,1,Valeur,1800,
1055,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Chemises ; unies,Isles Francaises de l'amérique,15588,1299,En nombre,12,
1056,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cidre,Isles Francaises de l'amérique,2370,79,Muids,30,
1057,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cidre,Isles Francaises de l'amérique,48,2,Barriques,24,
1058,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cidre,Isles Francaises de l'amérique,240,8,Poincons,30,
1059,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cire jaune,Isles Francaises de l'amérique,"4964,4",2758,Livres,"1,8",
1060,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cloches de fonte,Isles Francaises de l'amérique,120,120,Livres,1,
1061,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Clouds de fer,Isles Francaises de l'amérique,720,24,Barils,30,
1062,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Clouds de fer,Isles Francaises de l'amérique,"18012,6",60042,Livres,"0,3",
1063,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Confitures,Isles Francaises de l'amérique,5234,5234,Livres,1,
1064,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cordage de chanvre,Isles Francaises de l'amérique,"8575,6",21439,Livres,"0,4",
1065,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Coutil,Isles Francaises de l'amérique,30060,15030,Livres,2,
1066,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Couvertures de laine,Isles Francaises de l'amérique,14180,7090,Livres,2,
1067,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Craye,Isles Francaises de l'amérique,16,2000,pains,"0,008",8 livres le 1000
1068,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Crin frisé,Isles Francaises de l'amérique,3900,3900,Livres,1,
1069,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cuirs de vache aprestés,Isles Francaises de l'amérique,240,16,En nombre,15,
1070,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cuivre ; ouvré,Isles Francaises de l'amérique,2905,1660,Livres,"1,75",
1071,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cuivre ; en planches,Isles Francaises de l'amérique,1050,700,Livres,"1,5",
1072,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Cuivre ; en plaques,Isles Francaises de l'amérique,600,400,Livres,"1,5",
1073,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Culotte,Isles Francaises de l'amérique,192,96,En nombre,2,
1074,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,32,Dentelle de fil,Isles Francaises de l'amérique,2300,23,Livres,100,
1075,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Drap de lit,Isles Francaises de l'amérique,180,6,Paires,30,
1076,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Draps ; d'Elbeuf,Isles Francaises de l'amérique,22000,4400,Livres,5,
1077,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Draps ; de Louviers,Isles Francaises de l'amérique,240,40,Livres,6,
1078,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Draps ; de Sedan,Isles Francaises de l'amérique,700,100,Livres,7,
1079,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Draperie petite,Isles Francaises de l'amérique,1860,465,Livres,4,
1080,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Eau Royalle,Isles Francaises de l'amérique,170,68,Pots,"2,5",
1081,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Eau de vie ; de cidre,Isles Francaises de l'amérique,600,600,Pots,1,
1082,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Eau de vie ; de vin,Isles Francaises de l'amérique,576,2,Muids,288,
1083,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Etamine ; Buraille,Isles Francaises de l'amérique,700,175,Livres,4,
1084,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Etamine ; de laine,Isles Francaises de l'amérique,12240,2040,Livres,6,
1085,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Etoffe de soye,Isles Francaises de l'amérique,450,30,Aulnes,15,
1086,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Etoffe de soye,Isles Francaises de l'amérique,28860,481,Livres,60,
1087,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Farine,Isles Francaises de l'amérique,621648,17268,Barils,36,
1088,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Farine,Isles Francaises de l'amérique,"97433,4",487167,Livres,"0,2",
1089,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fayance,Isles Francaises de l'amérique,"97222,2",162037,Livres,"0,6",
1090,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fer ; en barres,Isles Francaises de l'amérique,"1128,75",7525,Livres,"0,15",
1091,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fer ; en bassins,Isles Francaises de l'amérique,3680,9200,Livres,"0,4",
1092,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fer ; blanc,Isles Francaises de l'amérique,120,300,Livres,"0,4",
1093,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fer ; en essieux,Isles Francaises de l'amérique,600,2000,Livres,"0,3",
1094,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fer ; en fleaux,Isles Francaises de l'amérique,30,60,Livres,"0,5",
1095,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fer ; en marmittes,Isles Francaises de l'amérique,10266,6844,En nombre,"1,5",
1096,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fer ; en marmittes,Isles Francaises de l'amérique,"1182,6",11826,Livres,"0,1",
1097,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fer ; en poële a frire,Isles Francaises de l'amérique,90,150,Livres,"0,6",
1098,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fer ; en poids,Isles Francaises de l'amérique,970,9700,Livres,"0,1",
1099,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,fer ; en scies,Isles Francaises de l'amérique,60,100,Livres,"0,6",
1100,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,fer ; en serrures,Isles Francaises de l'amérique,432,18,Douzaines,24,
1101,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,fer ; en serrures,Isles Francaises de l'amérique,"490,8",818,Livres,"0,6",
1102,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,ferrements,Isles Francaises de l'amérique,"37135,2",92838,Livres,"0,4",
1103,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Ficelle,Isles Francaises de l'amérique,138,230,Livres,"0,6",
1104,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fil ; a coudre blanc,Isles Francaises de l'amérique,"6989,5",3994,Livres,"1,75",
1105,Pascal Fontaine,CCI Rouen Carton VIII 110,Local/Rouen/Rouen - Sorties - 1767-69-74.csv,Local,1767,Exports,Rouen,33,Fil ; a papillon,Isles Francaises de l'amérique,3635,727,Livres,5,
