product,orthographic,note,sourceFR,sourceFR_nbr,sourceBEL,sourceBEL_nbr,sourceSUND,sourceSUND_nbr,sourceNAVIGO,sourceNAVIGO_nbr,nbr_source,nbr_occurence_ttesources
Etoffes de laine et soge,étoffe de laine et soie,x,1,1,0,0,0,0,0,0,1,1
Etoffes de laine etamine,étoffe de laine étamine,,1,19,0,0,0,0,0,0,1,19
Etoffes de laine étamine,étoffe de laine étamine,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine etamine burail,étoffe de laine étamine burail,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine etamine buraites,étoffe de laine étamine burail,x,1,2,0,0,0,0,0,0,1,2
Etoffes de laine etamine buratée,étoffe de laine étamine buratée,,1,1,0,0,0,0,0,0,1,1
Étoffes de laine fabrique de Tournai,étoffe de laine fabrique de Tournai,,0,0,0,0,0,0,0,0,0,0
Etoffes de laine fil en 1/4 de soye,étoffe de laine en quart de soie,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine fil et soye,étoffe de laine et soie,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine finette,étoffe de laine finette,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine flanelle,étoffe de laine flanelle,,1,7,0,0,0,0,0,0,1,7
Etoffes de laine flanelle imprimée,étoffe de laine flanelle imprimée,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine fleuret au 4e,étoffe de laine fleuret au quart,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine fleuret et soye,étoffe de laine fleuret et soie,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine futaine,étoffe de laine futaine,,1,4,0,0,0,0,0,0,1,4
Etoffes de laine grain d'orge,étoffe de laine grain d'orge,,1,1,0,0,0,0,0,0,1,1
Étoffes de laine imprimées,étoffe de laine imprimée,,0,0,0,0,0,0,0,0,0,0
Étoffes de laine imprimées / aune,étoffe de laine imprimée aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de laine lanilles,étoffe de laine lanillas,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine maroc,étoffe de laine Maroc,,1,11,0,0,0,0,0,0,1,11
Etoffes de laine mélangées de soye,étoffe de laine mélangée de soie,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine melées de soye,étoffe de laine mêlée de soie,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine minorque,étoffe de laine Minorque,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine molton,étoffe de laine molleton,,1,6,0,0,0,0,0,0,1,6
Etoffes de laine molton taffetas,étoffe de laine molleton taffetas,,1,3,0,0,0,0,0,0,1,3
Etoffes de laine moquette,étoffe de laine moquette,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine my soye,étoffe de laine mi-soie,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine panne,étoffe de laine panne,,1,10,0,0,0,0,0,0,1,10
Etoffes de laine panne ficelée,étoffe de laine panne ficelée,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine peluche,étoffe de laine peluche,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine poil camelot,étoffe de laine poil camelot,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine poil et laine velours,étoffe de laine poil et laine velours,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine pour nègres,étoffe de laine pour nègre,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine prunelle,étoffe de laine prunelle,,1,4,0,0,0,0,0,0,1,4
Etoffes de laine prunelle burail,étoffe de laine prunelle burail,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine prunelle burat,étoffe de laine prunelle burat,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine prunelle buratée,étoffe de laine prunelle buratée,x,1,1,0,0,0,0,0,0,1,1
Etoffes de laine pure ou mellée,étoffe de laine pure ou mêlée,,0,0,0,0,0,0,0,0,0,0
Etoffes de laine ratine,étoffe de laine ratine,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine raz de castor,étoffe de laine raz de castor,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine royale,étoffe de laine royale,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine sagati,étoffe de laine sagati,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine sagatin,étoffe de laine sagati,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine sardi,étoffe de laine sardi,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine satin,étoffe de laine satin,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine satin turc,étoffe de laine satin turc,,1,5,0,0,0,0,0,0,1,5
Etoffes de laine satinée,étoffe de laine satinée,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine serge,étoffe de laine serge,,1,22,0,0,0,0,0,0,1,22
Etoffes de laine serge a doublure,étoffe de laine serge à doublure,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine serge aumale,étoffe de laine serge d'Aumale,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine serge blicourt,étoffe de laine serge Blicourt,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine serge de rome,étoffe de laine de Rome,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine serge grosse,étoffe de laine grosse,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine serge minorque,étoffe de laine Minorque,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine sergette,étoffe de laine sergette,,1,3,0,0,0,0,0,0,1,3
Etoffes de laine sorge,étoffe de laine serge,,1,4,0,0,0,0,0,0,1,4
Etoffes de laine soye et coton,étoffe de laine soie et coton,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine soye et dorure,étoffe de laine soie et dorure,,1,2,0,0,0,0,0,0,1,2
Etoffes de laine tirtaine,étoffe de laine tiretaine,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine velours d'utrecht,étoffe de laine velours d'Utrecht,,1,1,0,0,0,0,0,0,1,1
"Etoffes de laine, cotton et fil",étoffe de laine coton et fil,,0,0,0,0,0,0,0,0,0,0
"Etoffes de laine, cotton, fil et poil de chèvre",étoffe de laine coton fil et poil de chèvre,,0,0,0,0,0,0,0,0,0,0
"Etoffes de laine, cotton, fil et poil de chèvre / aune",étoffe de laine coton fil et poil de chèvre aune,,0,0,0,0,0,0,0,0,0,0
"Etoffes de laine, poil, poil et laine",étoffe de laine poil poil et laine,,1,1,0,0,0,0,0,0,1,1
Etoffes de laine. cotton et fil,étoffe de laine coton et fil,,0,0,0,0,0,0,0,0,0,0
Etoffes de laine. cotton et fil / aune,étoffe de laine coton et fil aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de laine. cotton. fil et poil de chèvre,étoffe de laine coton fil et poil de chèvre,,0,0,0,0,0,0,0,0,0,0
Etoffes de laine. cotton. fil et poil de chèvre / aune,étoffe de laine coton fil et poil de chèvre aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de laines diverses,étoffe de laine diverse,,1,1,0,0,0,0,0,0,1,1
Etoffes de maroc,étoffe de Maroc,,1,1,0,0,0,0,0,0,1,1
Etoffes de molleton de laine,étoffe de molleton de laine,,1,1,0,0,0,0,0,0,1,1
Etoffes de panne,étoffe de panne,,1,1,0,0,0,0,0,0,1,1
Etoffes de poil,étoffe de poil,,1,1,0,0,0,0,0,0,1,1
Etoffes de poil camelot,étoffe de poil camelot,,1,2,0,0,0,0,0,0,1,2
Étoffes de poil de chameaux,étoffe de poil de chameau,,0,0,0,0,0,0,0,0,0,0
Étoffes de poil de chameaux / aune,étoffe de poil de chameaux aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de poil diverses,étoffe de poil diverse,,1,3,0,0,0,0,0,0,1,3
Etoffes de poil en velours d'Utrecht,étoffe de poil en velours d'Utrecht,,1,1,0,0,0,0,0,0,1,1
Etoffes de poil panne,étoffe de poil panne,,1,9,0,0,0,0,0,0,1,9
Etoffes de prunelle,étoffe de prunelle,,1,3,0,0,0,0,0,0,1,3
Etoffes de refoulé,étoffe de refoulé,,1,1,0,0,0,0,0,0,1,1
Etoffes de riches,étoffe de riche,,1,1,0,0,0,0,0,0,1,1
Etoffes de Rouen,étoffe de Rouen,,1,1,0,0,0,0,0,0,1,1
Etoffes de serge,étoffe de serge,,1,2,0,0,0,0,0,0,1,2
Etoffes de sergette,étoffe de sergette,,1,1,0,0,0,0,0,0,1,1
Etoffes de soie,étoffe de soie,,1,321,0,0,0,0,0,0,1,321
Étoffes de soie ; brochées ; d'or et d'argent ; faux,étoffe de soie brochée d'or et d'argent faux,,1,1,0,0,0,0,0,0,1,1
Étoffes de soie ; brochées ; d'or et d'argent ; fin,étoffe de soie brochée d'or et d'argent fin,,1,1,0,0,0,0,0,0,1,1
Étoffes de soie ; brochées ; de soie,étoffe de soie brochée de soie,,1,2,0,0,0,0,0,0,1,2
Étoffes de soie ; façonnées,étoffe de soie façonnée,,1,2,0,0,0,0,0,0,1,2
Étoffes de soie ; mêlées ; d'or et d'argent ; faux,étoffe de soie mêlée d'or et d'argent faux,,1,1,0,0,0,0,0,0,1,1
Étoffes de soie ; mêlées ; d'or et d'argent ; fin,étoffe de soie mêlée d'or et d'argent fin,,1,1,0,0,0,0,0,0,1,1
Étoffes de soie ; mêlées ; de fil,étoffe de soie mêlée de fil,,1,1,0,0,0,0,0,0,1,1
Étoffes de soie ; mouchoirs de soie,étoffe de soie mouchoirs de soie,,1,2,0,0,0,0,0,0,1,2
Étoffes de soie ; unies,étoffe de soie unie,,1,2,0,0,0,0,0,0,1,2
Etoffes de soie de toutes sortes,étoffe de soie de toute sorte,,1,3,0,0,0,0,0,0,1,3
Étoffes de soie mêlées de coton ou de laine,étoffe de soie mêlée de coton ou de laine,,1,1,0,0,0,0,0,0,1,1
Etoffes de soy,étoffe de soie,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye,étoffe de soie,,1,148,0,0,0,0,0,0,1,148
Etoffes de Soye,étoffe de soie,,1,4,0,0,0,0,0,0,1,4
Étoffes de soye,étoffe de soie,,0,0,0,0,0,0,0,0,0,0
Étoffes de soye / aune,étoffe de soie aune,,0,0,0,0,0,0,0,0,0,0
Étoffes de soye / pièce,étoffe de soie pièce,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye brodée,étoffe de soie brodée,,1,1,0,0,0,0,0,0,1,1
Étoffes de soye brodées,étoffe de soie brodée,,1,2,0,0,0,0,0,0,1,2
Etoffes de soye d'or et d'argent faux,étoffe de soie d'or et d'argent faux,,0,0,0,0,0,0,0,0,0,0
Étoffes de soye d'or et d'argent faux,étoffe de soie d'or et d'argent faux,,0,0,0,0,0,0,0,0,0,0
Étoffes de soye d'or et d'argent faux / aune,étoffe de soie d'or et d'argent faux aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye diverses,étoffe de soie diverse,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye en cotton,étoffe de soie en coton,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye en dorures,étoffe de soie en dorure,,0,0,0,0,0,0,0,0,0,0
Étoffes de soye en dorures,étoffe de soie en dorure,,0,0,0,0,0,0,0,0,0,0
Étoffes de soye en dorures / aune,étoffe de soie en dorure aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye et coton,étoffe de soie et coton,,1,6,0,0,0,0,0,0,1,6
Etoffes de soye et cotton,étoffe de soie et coton,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye et cotton / aune,étoffe de soie et coton aune,,0,0,0,0,0,0,0,0,0,0
Étoffes de soye et de laine,étoffe de soie et de laine,,0,0,0,0,0,0,0,0,0,0
Étoffes de soye et de laine / aune,étoffe de soie et de laine aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye et dorure,étoffe de soie et dorure,,1,6,0,0,0,0,0,0,1,6
Etoffes de soye et fil,étoffe de soie et fil,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye et fil / aune,étoffe de soie et fil aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye et filoselle,étoffe de soie et filoselle,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye et filozelle,étoffe de soie et filoselle,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye et laine,étoffe de soie et laine,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye et laine josephine,étoffe de soie et laine Joséphine,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye et laine prunelle,étoffe de soie et laine prunelle,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye et laine serge,étoffe de soie et laine serge,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye fabriquées,étoffe de soie fabriquée,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye or et argeant,étoffe de soie or et argent,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye or et argent,étoffe de soie or et argent,,1,1,0,0,0,0,0,0,1,1
Etoffes de soye pure,étoffe de soie pure,,0,0,0,0,0,0,0,0,0,0
Étoffes de soye pure,étoffe de soie pure,,0,0,0,0,0,0,0,0,0,0
"Etoffes de soye, fil et cotton",étoffe de soie fil et coton,,0,0,0,0,0,0,0,0,0,0
"Etoffes de soye, laine et cotton",étoffe de soie laine et coton,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye. fil et cotton,étoffe de soie fil et coton,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye. fil et cotton / aune,étoffe de soie fil et coton aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye. laine et cotton,étoffe de soie laine et coton,,0,0,0,0,0,0,0,0,0,0
Etoffes de soye. laine et cotton / aune,étoffe de soie laine et coton aune,,0,0,0,0,0,0,0,0,0,0
Etoffes de soyes,étoffe de soie,,1,2,0,0,0,0,0,0,1,2
Etoffes de toutes espèce,étoffe de toute espèce,,1,1,0,0,0,0,0,0,1,1
Étoffes de toutes sortes,étoffe de toute sorte,,0,0,0,0,0,0,0,0,0,0
Etoffes de toutes sortes et lainages,étoffe de toute sorte et lainages,,1,1,0,0,0,0,0,0,1,1
Etoffes de velour de coton,étoffe de velours de coton,,1,4,0,0,0,0,0,0,1,4
Etoffes de voile,étoffe de voile,,1,2,0,0,0,0,0,0,1,2
Etoffes des Indes,étoffe des Indes,,1,1,0,0,0,0,0,0,1,1
Etoffes des prises,étoffe des prises,,1,1,0,0,0,0,0,0,1,1
Etoffes dites pekin,étoffe dite Pékin,,1,1,0,0,0,0,0,0,1,1
Etoffes ditte pauvre madame,étoffe dite pauvre madame,,0,0,0,0,0,0,0,0,0,0
Etoffes divers,étoffe diverse,,1,2,0,0,0,0,0,0,1,2
Etoffes diverses,étoffe diverse,,1,187,0,0,0,0,0,0,1,187
Etoffes diverses à la valeur,étoffe diverse à la valeur,,1,2,0,0,0,0,0,0,1,2
Etoffes diverses de coton,étoffe diverse de coton,,1,6,0,0,0,0,0,0,1,6
Etoffes diverses de laine,étoffe diverse de laine,,1,4,0,0,0,0,0,0,1,4
"Étoffes diverses de laine : serge, escot, pannes, etc",étoffe diverse de laine serge escot panne etc,,1,1,0,0,0,0,0,0,1,1
Etoffes diverses de laines,étoffe diverse de laine,,1,2,0,0,0,0,0,0,1,2
Etoffes diverses de soye,étoffe diverse de soie,,1,1,0,0,0,0,0,0,1,1
Etoffes diverses des Indes,étoffe diverse des Indes,,1,7,0,0,0,0,0,0,1,7
Etoffes diverses en laine,étoffe diverse en laine,,1,1,0,0,0,0,0,0,1,1
Etoffes diverses peintes,étoffe diverse peinte,,1,1,0,0,0,0,0,0,1,1
"Etoffes diverses, couverture et draperie pour le gouvernement",étoffe diverse couverture et draperie pour le gouvernement,,1,5,0,0,0,0,0,0,1,5
Etoffes dorure de soye,étoffe dorure de soie,,1,1,0,0,0,0,0,0,1,1
Etoffes drap,étoffe drap,,1,10,0,0,0,0,0,0,1,10
Etoffes en dorure fausse,étoffe en dorure fausse,,1,1,0,0,0,0,0,0,1,1
Etoffes en étamine,étoffe en étamine,,1,1,0,0,0,0,0,0,1,1
Etoffes en flanelle,étoffe en flanelle,,1,1,0,0,0,0,0,0,1,1
"Étoffes en laine, mélangées",étoffe en laine mélangée,,1,1,0,0,0,0,0,0,1,1
Etoffes en pluche pour nègres,étoffe en peluches pour nègre,,1,1,0,0,0,0,0,0,1,1
Etoffes en soye,étoffe en soie,,1,1,0,0,0,0,0,0,1,1
Etoffes en velours d'utrecht,étoffe en velours d'Utrecht,,1,1,0,0,0,0,0,0,1,1
Etoffes escot,étoffe escot,,1,2,0,0,0,0,0,0,1,2
Etoffes espagnolette,étoffe espagnolette,,1,6,0,0,0,0,0,0,1,6
Etoffes et ouvrages de soye,étoffe et ouvrages de soie,,1,1,0,0,0,0,0,0,1,1
Etoffes etamine,étoffe étamine,,1,11,0,0,0,0,0,0,1,11
Etoffes Etamine,étoffe étamine,,1,16,0,0,0,0,0,0,1,16
Etoffes etamine burail,étoffe étamine burail,,1,3,0,0,0,0,0,0,1,3
Etoffes fers en barres,étoffe fer en barres,,1,1,0,0,0,0,0,0,1,1
Etoffes fil en laine,étoffe fil en laine,,1,1,0,0,0,0,0,0,1,1
Etoffes fil et bourre de chèvre,étoffe fil et bourre de chèvre,,1,1,0,0,0,0,0,0,1,1
Etoffes fil et coton,étoffe fil et coton,,1,3,0,0,0,0,0,0,1,3
Etoffes fil et laine,étoffe fil et laine,,1,6,0,0,0,0,0,0,1,6
Etoffes fil et laine droguet,étoffe fil et laine droguet,,1,1,0,0,0,0,0,0,1,1
Etoffes fil et laine moquette,étoffe fil et laine moquette,,1,2,0,0,0,0,0,0,1,2
Etoffes fil et laine trippe,étoffe fil et laine tripe,,1,1,0,0,0,0,0,0,1,1
Etoffes fil et moquette,étoffe fil et moquette,,1,1,0,0,0,0,0,0,1,1
Etoffes fil et poil,étoffe fil et poil,,1,1,0,0,0,0,0,0,1,1
Etoffes fil et poil velours,étoffe fil et poil velours,,1,2,0,0,0,0,0,0,1,2
Etoffes fil et soye,étoffe fil et soie,,1,5,0,0,0,0,0,0,1,5
Etoffes filoselle et laine,étoffe filoselle et laine,,1,2,0,0,0,0,0,0,1,2
Etoffes flanelle,étoffe flanelle,,1,1,0,0,0,0,0,0,1,1
Etoffes Flanelle,étoffe flanelle,,1,5,0,0,0,0,0,0,1,5
Etoffes fleuret,étoffe fleuret,,1,4,0,0,0,0,0,0,1,4
Etoffes fleuret et soye,étoffe fleuret et soie,,1,5,0,0,0,0,0,0,1,5
Etoffes futaine,étoffe futaine,,1,1,0,0,0,0,0,0,1,1
Etoffes gants de peaux,étoffe gants de peaux,,1,1,0,0,0,0,0,0,1,1
Etoffes grosses de laine,étoffe grosse de laine,,1,1,0,0,0,0,0,0,1,1
Etoffes laine calemande,étoffe laine calmande,,1,2,0,0,0,0,0,0,1,2
Etoffes laine en fil,étoffe laine en fil,,1,1,0,0,0,0,0,0,1,1
Etoffes laine et fleuret,étoffe laine et fleuret,,1,2,0,0,0,0,0,0,1,2
Etoffes laine;,étoffe laine,,1,1,0,0,0,0,0,0,1,1
Etoffes laine; Casimir,étoffe laine casimir,,1,1,0,0,0,0,0,0,1,1
Etoffes laine; Flanelle,étoffe laine flanelle,,1,1,0,0,0,0,0,0,1,1
Etoffes maroc,étoffe Maroc,,1,2,0,0,0,0,0,0,1,2
Etoffes Maroc,étoffe Maroc,,1,5,0,0,0,0,0,0,1,5
Etoffes mélangées de ces matières,étoffe mélangée de ces matières,,1,85,0,0,0,0,0,0,1,85
Etoffes mélangées de soie,étoffe mélangée de soie,,1,21,0,0,0,0,0,0,1,21
Etoffes mélangées de soye,étoffe mélangée de soie,,1,2,0,0,0,0,0,0,1,2
Etoffes Mélangées diverses,étoffe mélangée diverse,,1,2,0,0,0,0,0,0,1,2
Etoffes mêlée coton et soye,étoffe mêlée coton et soie,,1,1,0,0,0,0,0,0,1,1
Etoffes mêlées,étoffe mêlée,,1,11,0,0,0,0,0,0,1,11
Etoffes mélées de soye,étoffe mêlée de soie,,1,1,0,0,0,0,0,0,1,1
Etoffes mêlées de soye,étoffe mêlée de soie,,1,1,0,0,0,0,0,0,1,1
"Etoffes mellées de laine, cotton, fil et de poil chameau",étoffe mêlée de laine coton fil et de poil chameau,,0,0,0,0,0,0,0,0,0,0
Etoffes mellées de laine. cotton. fil et de poil chameau,étoffe mêlée de laine coton fil et de poil chameau,,0,0,0,0,0,0,0,0,0,0
Etoffes mellées de laine. cotton. fil et de poil chameau / aune,étoffe mêlée de laine coton fil et de poil de chameau aune,,0,0,0,0,0,0,0,0,0,0
Étoffes mellés,étoffe mêlée,,0,0,0,0,0,0,0,0,0,0
Etoffes meslées,étoffe mêlée,,1,1,0,0,0,0,0,0,1,1
Etoffes mi Soye,étoffe mi soie,,1,1,0,0,0,0,0,0,1,1
Etoffes molton,étoffe molleton,,1,6,0,0,0,0,0,0,1,6
Etoffes Molton,étoffe molleton,,1,6,0,0,0,0,0,0,1,6
Etoffes molton capiton,étoffe molleton capiton,,1,2,0,0,0,0,0,0,1,2
Etoffes moquette,étoffe moquette,,1,3,0,0,0,0,0,0,1,3
Etoffes my soye,étoffe mi soie,,1,1,0,0,0,0,0,0,1,1
Etoffes or argent et soye,étoffe or argent et soie,,1,1,0,0,0,0,0,0,1,1
Etoffes or et argent,étoffe or et argent,,1,10,0,0,0,0,0,0,1,10
Etoffes or et argent en soye,étoffe or et argent en soie,,1,1,0,0,0,0,0,0,1,1
Etoffes or et soye,étoffe or et soie,,1,1,0,0,0,0,0,0,1,1
Etoffes panne,étoffe panne,,1,3,0,0,0,0,0,0,1,3
Etoffes poil camelot,étoffe poil camelot,,1,2,0,0,0,0,0,0,1,2
Etoffes poil et laine baracan,étoffe poil et laine baracan,,1,2,0,0,0,0,0,0,1,2
Etoffes poil et laine panne,étoffe poil et laine panne,,1,2,0,0,0,0,0,0,1,2
Etoffes poil et laine panne long poil,étoffe poil et laine panne long poil,,1,1,0,0,0,0,0,0,1,1
Etoffes poil et laine velours d'utrecht,étoffe poil et laine velours d'Utrecht,,1,4,0,0,0,0,0,0,1,4
Etoffes poil panne,étoffe poil panne,,1,5,0,0,0,0,0,0,1,5
Etoffes pour talits,étoffe pour talits,x,0,0,0,0,0,0,0,0,0,0
Etoffes prunelle,étoffe prunelle,,1,1,0,0,0,0,0,0,1,1
Etoffes Prunelle,étoffe prunelle,,1,5,0,0,0,0,0,0,1,5
Etoffes prunelle de laine,étoffe prunelle de laine,,1,1,0,0,0,0,0,0,1,1
Etoffes prunelle melée de soye,étoffe prunelle mêlée de soie,,1,1,0,0,0,0,0,0,1,1
Étoffes pures ; brochées ; d'or fin,étoffe pure brochée d'or fin,,1,1,0,0,0,0,0,0,1,1
Étoffes pures ; brochées ; de soie,étoffe pure brochée de soie,,1,1,0,0,0,0,0,0,1,1
Étoffes pures ; façonnées,étoffe pure façonnée,,1,1,0,0,0,0,0,0,1,1
Étoffes pures ; Mouchoirs,étoffe pure mouchoirs,,1,1,0,0,0,0,0,0,1,1
Étoffes pures ; unies,étoffe pure unie,,1,1,0,0,0,0,0,0,1,1
Etoffes ratine,étoffe ratine,,1,3,0,0,0,0,0,0,1,3
Etoffes riches,étoffe riche,,1,41,0,0,0,0,0,0,1,41
Etoffes royale,étoffe royale,,1,1,0,0,0,0,0,0,1,1
Etoffes sagate,étoffe sagati,,1,1,0,0,0,0,0,0,1,1
Etoffes sagne,étoffe sagne,x,1,1,0,0,0,0,0,0,1,1
Etoffes satin turc,étoffe satin turc,,1,2,0,0,0,0,0,0,1,2
Etoffes Satin Turc,étoffe satin turc,,1,4,0,0,0,0,0,0,1,4
Etoffes satinette,étoffe satinette,,1,2,0,0,0,0,0,0,1,2
Etoffes serge,étoffe serge,,1,11,0,0,0,0,0,0,1,11
Etoffes serge laine,étoffe serge laine,,1,1,0,0,0,0,0,0,1,1
Etoffes soye coton et fleuret,étoffe soie coton et fleuret,,1,1,0,0,0,0,0,0,1,1
Etoffes soye et dorure,étoffe soie et dorure,,1,2,0,0,0,0,0,0,1,2
Etoffes soye et laine,étoffe soie et laine,,1,3,0,0,0,0,0,0,1,3
Etoffes soye fil et coton,étoffe soie fil et coton,,1,2,0,0,0,0,0,0,1,2
Etoffes soye or et argent,étoffe soie or et argent,,1,1,0,0,0,0,0,0,1,1
Etoffes sur coton,étoffe sur coton,,1,1,0,0,0,0,0,0,1,1
Etoffes taffetas,étoffe taffetas,,1,1,0,0,0,0,0,0,1,1
Etoffes tirtaine,étoffe tiretaine,,1,1,0,0,0,0,0,0,1,1
Etoffes velours,étoffe velours,,1,5,0,0,0,0,0,0,1,5
Etoffes velours de coton,étoffe velours de coton,,1,1,0,0,0,0,0,0,1,1
Etoffes; De coton; velours; retour,étoffe de coton velours,,1,1,0,0,0,0,0,0,1,1
Etoffes; De laine; camelot; panne,étoffe de laine camelot panne,,1,1,0,0,0,0,0,0,1,1
Etoffes; De laine; diverse; retour,étoffe de laine diverse retour,,1,1,0,0,0,0,0,0,1,1
Etoffes; De soye,étoffe de soie,,1,1,0,0,0,0,0,0,1,1
Etoffes; De soye; brodée en dorure,étoffe de soie brodée en dorure,,1,1,0,0,0,0,0,0,1,1
Etoffes; De soye; brodée en soye; retour,étoffe de soie brodée en soie retour,,1,1,0,0,0,0,0,0,1,1
Etoffes; De soye; panne,étoffe de soie panne,,1,1,0,0,0,0,0,0,1,1
Etoffes; De soye; velours,étoffe de soie velours,,1,1,0,0,0,0,0,0,1,1
Etoffes; Laine et coton; retour,étoffe laine et coton retour,,1,1,0,0,0,0,0,0,1,1
Etoffes; Laine et soye,étoffe laine et soie,,1,1,0,0,0,0,0,0,1,1
Etoffes; Soye et dorure,étoffe soie et dorure,,1,1,0,0,0,0,0,0,1,1
Etompe,étoupes,,1,1,0,0,0,0,0,0,1,1
Etoofe ; de soye ; velours,étoffe de soie velours,,1,5,0,0,0,0,0,0,1,5
Etoupe,étoupes,,1,51,0,0,0,0,0,0,1,51
Étoupe,étoupes,,1,5,0,0,0,0,0,0,1,5
Etoupe ; de chanvre,étoupes de chanvre,,1,11,0,0,0,0,0,0,1,11
Etoupe ; de coton,étoupes de coton,,1,1,0,0,0,0,0,0,1,1
Etoupe ; de lin,étoupes de lin,,1,4,0,0,0,0,0,0,1,4
Etoupe ; de soye,étoupes de soie,,1,9,0,0,0,0,0,0,1,9
Etoupe a calfetrer,étoupes à calfeutrer,,1,1,0,0,0,0,0,0,1,1
Etoupe blanche,étoupes blanches,,1,1,0,0,0,0,0,0,1,1
Etoupe de chanvre,étoupes de chanvre,,1,33,0,0,0,0,0,0,1,33
Etoupe de fillozelle,étoupes de filoselle,,1,1,0,0,0,0,0,0,1,1
Etoupe de lin,étoupes de lin,,1,1,0,0,0,0,0,0,1,1
Etoupe de soye,étoupes de soie,,1,26,0,0,0,0,0,0,1,26
Etoupe en soye,étoupes de soie,,1,1,0,0,0,0,0,0,1,1
Etoupe noir,étoupes noires,,1,1,0,0,0,0,0,0,1,1
Etoupe noire,étoupes noires,,1,5,0,0,0,0,0,0,1,5
Etoupes,étoupes,,1,150,0,0,0,0,0,0,1,150
Étoupes,étoupes,,1,1,0,0,0,0,0,0,1,1
Etoupes ; à calfater,étoupes à calfater,,1,4,0,0,0,0,0,0,1,4
Etoupes ; à calsater,étoupes à calfater,,1,1,0,0,0,0,0,0,1,1
Etoupes ; de chanvre,étoupes de chanvre,,1,48,0,0,0,0,0,0,1,48
Etoupes ; de lin,étoupes de lin,,1,8,0,0,0,0,0,0,1,8
Etoupes ; de soye,étoupes de soie,,1,19,0,0,0,0,0,0,1,19
Etoupes à calfater,étoupes à calfater,,1,3,0,0,0,0,0,0,1,3
Etoupes blanches,étoupes blanches,,1,1,0,0,0,0,0,0,1,1
Etoupes de chanvre,étoupes de chanvre,,1,41,0,0,0,0,0,0,1,41
Etoupes de chanvres,étoupes de chanvre,,1,4,0,0,0,0,0,0,1,4
