numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
322,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,graine de chanvre,Marseille,Savoye et Piemont,"9 200,00",livres,"0,05000","460,00","0,00",
323,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,graisse de boucherie,Marseille,Savoye et Piemont,"9 642,00",livres,"0,35000","3374,00","-0,70",
324,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,harengs cades,Marseille,Savoye et Piemont,"50,50",barrils,"24,00000","1212,00","0,00",
325,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,hardes vieilles,Marseille,Savoye et Piemont,,valeur,,"50,00",,estimé
326,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,huile d'olive,Marseille,Savoye et Piemont,"3 600,00",livres,"0,30000","1080,00","0,00",
327,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,laine cardée,Marseille,Savoye et Piemont,"20,00",livres,"1,00000","20,00","0,00",
328,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,laine pelade,Marseille,Savoye et Piemont,"5 924,00",livres,"0,40000","2369,00","-0,60",
329,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,laiton vieux,Marseille,Savoye et Piemont,"100,00",livres,"1,25000","125,00","0,00",
330,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,liqueur a boire,Marseille,Savoye et Piemont,"3 551,00",bouteilles,"0,50000","1775,00","-0,50",
331,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,maquet,Marseille,Savoye et Piemont,"330,00",barrils,"1,00000","330,00","0,00",
332,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,mercerie,Marseille,Savoye et Piemont,"267,50",livres,"2,00000","535,00","0,00",
333,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,merluche,Marseille,Savoye et Piemont,"58,00",livres,"0,15000","8,00","-0,70",
334,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,meules a moulin,Marseille,Savoye et Piemont,"2,00",nombre,"20,00000","40,00","0,00",
335,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,miroir,Marseille,Savoye et Piemont,"1,00",en nombre,"90,00000","90,00","0,00",
336,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,mulles,Marseille,Savoye et Piemont,"4,00",en nombre,"100,00000","400,00","0,00",
337,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,mulets,Marseille,Savoye et Piemont,"3,00",en nombre,"100,00000","300,00","0,00",
338,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,mulets vieux,Marseille,Savoye et Piemont,"1,00",en nombre,"16,00000","16,00","0,00",
339,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,10,1744,Imports,œufs,Marseille,Savoye et Piemont,"300,00",douzaines,"0,50000","150,00","0,00",
340,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,oignons,Marseille,Savoye et Piemont,"18,00",charges,"10,00000","180,00","0,00",
341,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,oignons,Marseille,Savoye et Piemont,"6,00",milliers,,"12,00",,estimé
342,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,oranges aigres,Marseille,Savoye et Piemont,"5,00",charges,"10,00000","50,00","0,00",
343,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,palmes,Marseille,Savoye et Piemont,"200,00",nombre,"0,60000","120,00","0,00",
344,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,papier gris,Marseille,Savoye et Piemont,"400,00",livres,"0,10000","40,00","0,00",
345,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,peau de cerf passée,Marseille,Savoye et Piemont,"1,00",en nombre,"3,00000","3,00","0,00",
346,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,peau de chevre crue,Marseille,Savoye et Piemont,"633,00",livres,"0,40000","253,00","-0,20",
347,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,peaux de chevre passée,Marseille,Savoye et Piemont,"2,00",en nombre,"8,00000","16,00","0,00",
348,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,peaux de chevreaux,Marseille,Savoye et Piemont,"300,00",livres,"0,20000","60,00","0,00",
349,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,peaux de chien de mer,Marseille,Savoye et Piemont,"26,00",livres,"0,50000","13,00","0,00",
350,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,peaux de lapin,Marseille,Savoye et Piemont,"5,00",livres,"2,50000","12,00","-0,50",
351,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,peaux de mouton crue,Marseille,Savoye et Piemont,"1 465,00",livres,"0,50000","732,00","-0,50",
352,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,peaux de mouton passées,Marseille,Savoye et Piemont,"467,00",livres,"1,00000","467,00","0,00",
353,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,peaux de veau crue,Marseille,Savoye et Piemont,"1 250,00",livres,"0,50000","625,00","0,00",
354,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,pelleterie blanche,Marseille,Savoye et Piemont,"1 155,00",livres,"1,00000","1155,00","0,00",
355,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,planches de sapin,Marseille,Savoye et Piemont,"7,50",douzaines,"9,00000","67,00","-0,50",
356,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,plâtre,Marseille,Savoye et Piemont,"143,00",charges,"3,00000","429,00","0,00",
357,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,poissons salés,Marseille,Savoye et Piemont,"16,00",barrils,"6,00000","96,00","0,00",
358,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,pommes,Marseille,Savoye et Piemont,"3 000,00",livres,"0,04000","120,00","0,00",
359,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,poutres,Marseille,Savoye et Piemont,"11,00",en nombre,"12,00000","132,00","0,00",
360,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,raisin sec,Marseille,Savoye et Piemont,"166,00",livres,"0,20000","33,00","-0,20",
361,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,ratafia,Marseille,Savoye et Piemont,"24,00",bouteilles,"0,50000","12,00","0,00",
362,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,ris,Marseille,Savoye et Piemont,"96 200,00",livres,"0,12000","11544,00","0,00",
363,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,sardines salées,Marseille,Savoye et Piemont,"13,00",barrils,"10,00000","130,00","0,00",
364,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,saucissons,Marseille,Savoye et Piemont,"60,00",livres,"0,80000","48,00","0,00",
365,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,soude,Marseille,Savoye et Piemont,"1 850,00",livres,"0,08000","148,00","0,00",
366,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,souffre,Marseille,Savoye et Piemont,"89,00",livres,"0,15000","13,00","-0,35",
367,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,souliers brodés,Marseille,Savoye et Piemont,"3,00",paires,"6,00000","18,00","0,00",
368,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,souliers communs,Marseille,Savoye et Piemont,"4,00",paires,"3,50000","14,00","0,00",
369,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,soye crue,Marseille,Savoye et Piemont,"1 433,00",livres,"12,00000","17196,00","0,00",
370,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,soye graise,Marseille,Savoye et Piemont,"1 176,00",livres,"20,00000","23520,00","0,00",
371,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,tableaux communs,Marseille,Savoye et Piemont,,valeur,,"1830,00",,en valeur
372,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,terraille commune,Marseille,Savoye et Piemont,"1 782,00",livres,"0,07500","133,00","-0,65",
373,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,terre de porcelaine,Marseille,Savoye et Piemont,"400,00",livres,"0,10000","40,00","0,00",
374,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,11,1744,Imports,toile blanche,Marseille,Savoye et Piemont,"40,00",livres,"3,00000","120,00","0,00",
375,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,tonine,Marseille,Savoye et Piemont,"3 750,00",livres,"0,60000","2250,00","0,00",
376,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,vermichels,Marseille,Savoye et Piemont,"64 000,00",livres,"0,20000","12800,00","0,00",
377,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,verres cassés,Marseille,Savoye et Piemont,"250,00",livres,"0,05000","7,00","-5,50",
378,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,verres a vitres,Marseille,Savoye et Piemont,"16,00",livres,,"5,00",,estimé
379,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,vin muscat,Marseille,Savoye et Piemont,"1 387,00",bouteilles,"0,50000","693,00","-0,50",
380,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,acier,Marseille,Italie,"1 700,00",livres,"0,35000","595,00","0,00",
381,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,ails,Marseille,Italie,"10,00",charges,"18,00000","180,00","0,00",
382,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,ails,Marseille,Italie,"4,00",paquets,,"1,00",,estimé
383,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,alun,Marseille,Italie,"551 000,00",livres,"0,16000","88160,00","0,00",
384,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,amadou,Marseille,Italie,"1 542,00",livres,"0,80000","1233,00","-0,60",
385,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,amandes cassées,Marseille,Italie,"177 497,00",livres,"0,20000","35499,00","-0,40",
386,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,ameçons,Marseille,Italie,"600,00",livres,"0,30000","180,00","0,00",
387,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,amidon,Marseille,Italie,"150,00",livres,"0,20000","30,00","0,00",
388,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,anchois,Marseille,Italie,"18 360,00",livres,"0,50000","9180,00","0,00",
389,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,ancres de fer,Marseille,Italie,"31 100,00",livres,"0,20000","6220,00","0,00",
390,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,anis,Marseille,Italie,"20 496,00",livres,"0,20000","4099,00","-0,20",
391,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,ardoises,Marseille,Italie,"20,50",douzaines,"4,00000","82,00","0,00",
392,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,arquifoux,Marseille,Italie,"466 443,00",livres,"0,15000","69966,00","-0,45",
393,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,avirons,Marseille,Italie,"460,00",paires,"3,50000","1610,00","0,00",
394,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,babouches,Marseille,Italie,"50,00",paires,"2,50000","125,00","0,00",
395,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,balais de palmes,Marseille,Italie,"1 700,00",douzaines,"0,90000","1530,00","0,00",
396,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,barrils vides,Marseille,Italie,"70,00",en nombre,"1,00000","70,00","0,00",
397,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,barres de cabestan,Marseille,Italie,"126,33",douzaines,"3,00000","379,00","0,00",
398,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,bas de coton,Marseille,Italie,"1 512,00",paires,"1,50000","2268,00","0,00",
399,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,bas de coton,Marseille,Italie,"1 350,00",livres,"5,00000","6750,00","0,00",
400,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,bas de fil,Marseille,Italie,"24 164,00",livres,"5,00000","120820,00","0,00",
401,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1744,Local,12,1744,Imports,bas de soye,Marseille,Italie,"762,00",livres,"40,00000","30480,00","0,00",
