numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,unit_price,value,probleme,remarks
902,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,fruit crû,Marseille,Savoye,2400,livres,"0,05",120,0,
903,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,futaillerie,Marseille,Savoye,54,livres,"0,25",13,"-0,5",
904,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,galon de fleuret,Marseille,Savoye,806,livres,10,8060,0,
905,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,garance,Marseille,Savoye,12000,livres,"0,5",6000,0,
906,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,graine de chanvre,Marseille,Savoye,15934,livres,"0,1",1593,"-0,4",
907,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,graine de vers a soye,Marseille,Savoye,2,livres,50,100,0,
908,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,graisse,Marseille,Savoye,7582,livres,"0,35",2653,"-0,7",
909,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,grenade,Marseille,Savoye,2,livres,"1,5",3,0,200 livres à 30 sous le cent
910,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,harangs fumés,Marseille,Savoye,2525,livres,"0,025",63,"-0,13",
911,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,harangs sorts,Marseille,Savoye,100,livres,"0,025",2,"-0,5",
912,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,herbages,Marseille,Savoye,"50,5",charges,10,505,0,
913,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,horlogerie,Marseille,Savoye,3250,livres,40,130000,0,
914,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,huile d'amende,Marseille,Savoye,100,livres,"2,5",250,0,
915,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,huile d'olive,Marseille,Savoye,10525,milleroles,40,421000,0,
916,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,huile d'olive,Marseille,Savoye,1100,livres,"0,4",440,0,
917,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,huile de vitriol,Marseille,Savoye,1100,livres,"0,75",825,0,
918,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,isaris,Marseille,Savoye,3,livres,2,6,0,
919,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,jus de reglisse,Marseille,Savoye,600,livres,"0,35",210,0,
920,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,laine pelade,Marseille,Savoye,20350,livres,"0,4",8140,0,
921,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,laine surge,Marseille,Savoye,140100,livres,"0,4",56040,0,
922,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,legumes,Marseille,Savoye,73200,livres,"0,15",10980,0,
923,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,librairie,Marseille,Savoye,3460,livres,2,6920,0,
924,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,lin crû,Marseille,Savoye,300,livres,"0,75",225,0,
925,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,liqueurs,Marseille,Savoye,13229,livres,"0,75",9921,"-0,75",
926,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,liqueurs,Marseille,Savoye,2533,bouteilles,"0,5",1266,"-0,5",
927,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,lunettes,Marseille,Savoye,2900,en nombre,"0,5",1450,0,
928,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,17,1758,Imports,manne,Marseille,Savoye,225,livres,"1,75",393,"-0,75",
929,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,maquet,Marseille,Savoye,379,barils,2,758,0,
930,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,maquet,Marseille,Savoye,4985,livres,"0,2",997,0,
931,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,medailles d'argent,Marseille,Savoye,25,livres,100,2500,0,
932,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,mercerie,Marseille,Savoye,2223,livres,"3,5",7780,"-0,5",
933,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,merluche,Marseille,Savoye,3582,livres,"0,2",716,"-0,4",
934,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,meules de moulins,Marseille,Savoye,1,en nombre,50,50,0,
935,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,morue seche,Marseille,Savoye,1175,livres,"0,15",176,"-0,25",
936,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,mouchoirs de gaze,Marseille,Savoye,5,douzaines,18,90,0,
937,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,moutons,Marseille,Savoye,460,livres,10,4600,0,
938,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,mulets et mulets,Marseille,Savoye,3,livres,150,450,0,erreur: lire mules et mulets
939,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,nattes,Marseille,Savoye,304,pieces,"0,75",228,0,
940,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,oignons,Marseille,Savoye,27,charges,10,270,0,
941,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,olives,Marseille,Savoye,100,livres,"0,15",15,0,
942,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,oranges,Marseille,Savoye,339,milliers,10,3390,0,
943,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,oranges chinois,Marseille,Savoye,2,milliers,8,16,0,2000 livres à 8 livres le mille
944,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,orphevrie,Marseille,Savoye,235,livres,130,30550,0,
945,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,paniers d'oziers,Marseille,Savoye,6,douzaines,3,18,0,
946,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,papier blanc,Marseille,Savoye,3707,rames,6,22242,0,
947,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,papier blanc,Marseille,Savoye,2900,livres,"0,6",1740,0,
948,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,parapluyes,Marseille,Savoye,46,en nombre,5,230,0,
949,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,pate d'amande,Marseille,Savoye,13900,livres,"0,3",4170,0,
950,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de cerf,Marseille,Savoye,157,livres,2,314,0,
951,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de chamois,Marseille,Savoye,133,en nombre,4,532,0,
952,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de chevre,Marseille,Savoye,14790,en nombre,"1,25",18487,"-0,5",
953,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de chevre,Marseille,Savoye,21308,livres,"0,4",8523,"-0,2",
954,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de chevreau,Marseille,Savoye,3266,en nombre,"0,5",1633,0,
955,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de lievre ,Marseille,Savoye,180,livres,"1,5",270,0,
956,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de marroquin,Marseille,Savoye,1,douzaines,24,24,0,
957,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de mouton en laine,Marseille,Savoye,445,en nombre,"1,25",556,"-0,25",
958,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de mouton en laine,Marseille,Savoye,2991,livres,"0,5",1495,"-0,5",
959,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de renard,Marseille,Savoye,125,en nombre,1,125,0,
960,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de veau en poil,Marseille,Savoye,1756,livres,"0,3",526,"-0,8",
961,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,peaux de veau en poil,Marseille,Savoye,86,en nombre,3,258,0,
962,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,pelles de bois,Marseille,Savoye,1,douzaines,4,4,0,
963,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,pelleterie,Marseille,Savoye,781,livres,10,7810,0,
964,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,pierres blanches,Marseille,Savoye,600,livres,"0,0075",4,"-0,5",
965,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,pierres noires,Marseille,Savoye,820,livres,"0,0075",6,"-0,15",
966,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,planches de sapin,Marseille,Savoye,"1363,5",douzaines,9,12271,"-0,5",
967,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,platre,Marseille,Savoye,178578,livres,"0,01",1785,"-0,78",
968,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,platre,Marseille,Savoye,"422,5",charges,3,1267,"-0,5",
969,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,platre,Marseille,Savoye,46,mouttes,"1,5",69,0,
970,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,platre,Marseille,Savoye,105,barrils,1,105,0,
971,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,plomb en saumon,Marseille,Savoye,102800,livres,"0,2",20560,0,
972,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,plumes de lit,Marseille,Savoye,201,livres,1,201,0,
973,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,poires,Marseille,Savoye,3000,livres,"0,05",150,0,
974,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,poisson salé,Marseille,Savoye,21832,livres,"0,2",4366,"-0,4",
975,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,poivre,Marseille,Savoye,9,livres,"1,1",9,"-0,9",
976,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,pomade,Marseille,Savoye,275,livres,"1,5",412,"-0,5",
977,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,pommes,Marseille,Savoye,15000,livres,"0,1",1500,0,
978,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,poncire,Marseille,Savoye,250,livres,"0,15",37,"-0,5",
979,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,porcelaine,Marseille,Savoye,400,livres,5,2000,0,
980,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,poudre a poudrer,Marseille,Savoye,48,livres,"0,25",12,0,
981,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,poulets,Marseille,Savoye,36,en nombre,"0,9",32,"-0,4",
982,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,poutargues,Marseille,Savoye,350,livres,2,700,0,
983,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,poutres,Marseille,Savoye,6,douzaines,120,720,0,
984,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,ris,Marseille,Savoye,654305,livres,"0,12",78516,"-0,6",
985,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,rognures de cartes,Marseille,Savoye,1150,livres,"0,05",57,"-0,5",
986,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,salico,Marseille,Savoye,25300,livres,"0,06",1518,0,
987,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,salpetre,Marseille,Savoye,8000,livres,"0,9",7200,0,
988,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,saucissons,Marseille,Savoye,34,livres,"1,25",42,"-0,5",
989,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,18,1758,Imports,saucissons,Marseille,Savoye,24,livres,"1,25",30,0,
990,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,19,1758,Imports,savon,Marseille,Savoye,12,livres,"0,25",3,0,
991,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,19,1758,Imports,sel mistry,Marseille,Savoye,10000,livres,1,10000,0,
992,Hasna,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille – Imports – 1758.csv,Local,19,1758,Imports,semoule,Marseille,Savoye,392,livres,"0,15",58,"-0,8",
