marchandises	marchandises_normalisees_inter	marchandises_normalisees	product_prix	dutchtranslation	englishproduct	unit	alternativenames	source_rg_1774	source_rgbase	source_france	source_france_direction	source_sound
Drogues ; melées ; Diverses	Drogues ; mêlées ; Diverses	Drogues ; mêlées ; Diverses						0	0	1	0	
Drogues ; Mêlées ; Diverses	Drogues ; mêlées ; Diverses	Drogues ; mêlées ; Diverses						0	0	1	0	
Drogues ; mêlées ; diverses	Drogues ; médicinales ; Diverses	Drogues ; médicinales ; Diverses									1	
Drogues ; melées ; Doraze	Drogues ; mêlées ; Doraze	Drogues ; mêlées ; Doraze						0	0	1	0	
Drogues ; melées ; Essence de Thérebentine	Drogues ; mêlées ; Essence de Térébenthine	Drogue ; térébenthine ; essence						0	0	1	0	
Drogues ; melées ; Essence de vitriol	Drogues ; mêlées ; Essence de vitriol	Drogues ; mêlées ; Essence de vitriol						0	0	1	0	
Drogues ; Mêlées ; Essence de vitriol	Drogues ; mêlées ; Essence de vitriol	Drogues ; mêlées ; Essence de vitriol						0	0	1	0	
Drogues ; melées ; Galbanum	Drogues ; mêlées ; Galbanum	Drogues ; mêlées ; Galbanum						0	0	1	0	
Drogues ; melées ; Gousses ***	Drogues ; mêlées ;?	Drogues ; mêlées ;?						0	0	1	0	
Drogues ; melées ; Gousses arabiques	Drogues ; mêlées ; Gousses arabiques	Drogues ; mêlées ; Gousses arabiques						0	0	1	0	
Drogues ; Mêlées ; Gousses arabiques	Drogues ; mêlées ; Gousses arabiques	Drogues ; mêlées ; Gousses arabiques						0	0	1	0	
Drogues ; melées ; Gousses de sandarac	Drogues ; mêlées ; Gousses de sandarac	Drogues ; Sandarac						0	0	1	0	
Drogues ; Mêlées ; Gousses diverses	Drogues ; mêlées ; Gousses diverses	Drogues ; mêlées ; Gousses diverses						0	0	1	0	
Drogues ; melées ; Gousses du Senegal	Drogues ; mêlées ; Gousses du Senegal	Drogues ; mêlées ; Gousses du Senegal						0	0	1	0	
Drogues ; melées ; Gousses gatte	Drogues ; mêlées ; Gousses gatte	Drogues ; mêlées ; Gousses gatte						0	0	1	0	
Drogues ; melées ; Gousses lagne	Drogues ; mêlées ; Gousses lagne	Drogues ; mêlées ; Gousses lagne						0	0	1	0	
Drogues ; melées ; Graines diverses	Drogues ; mêlées ; Graines diverses	Drogues ; mêlées ; Graines diverses						0	0	1	0	
Drogues ; melées ; Huile d'ammande	Drogues ; mêlées ; Huile d'amande	Drogues ; mêlées ; Huile d'amande						0	0	1	0	
Drogues ; melées ; Mastic	Drogues ; mêlées ; Mastic	Drogues ; mêlées ; Mastic						0	0	1	0	
Drogues ; metallique ; mercerie	Drogues ; métalliques ; mercerie	Drogues ; métalliques ; mercerie									1	
Drogues ; metallique ; salamouris	Drogues ; métalliques ; salamouris	Drogues ; métalliques ; salamouris									1	
Drogues ; métallique et chimique ; antimoine	Drogues ; chimiques et métalliques ; antimoine	Drogues ; chimiques et métalliques ; antimoine									1	
Drogues ; métallique et chimique ; sel ; d'étain	Drogues ; métalliques et chimiques ; sel ; d'étain	Drogues ; métalliques et chimiques ; sel ; d'étain									1	
Drogues ; metalliques	Drogues ; métalliques	Drogues ; métalliques									1	
Drogues ; Métalliques ; **	Drogues ; métalliques ; ???	Drogues ; métalliques ; ???						0	0	1	0	
Drogues ; Métalliques ; *****	Drogues ; métalliques ; ???	Drogues ; métalliques ; ???						0	0	1	0	
Drogues ; Métalliques ; Antimoine	Drogues ; métalliques ; Antimoine	Drogues ; chimiques et métalliques ; antimoine						0	0	1	0	
Drogues ; Métalliques ; Antimoire	Drogues ; métalliques ; Antimoine	Drogues ; métalliques ; Antimoine						0	0	1	0	
Drogues ; Metalliques ; Argent vif	Drogues ; métalliques ; Argent vif	Drogues ; métalliques ; Argent vif						0	0	1	0	
Drogues ; Métalliques ; Argent vif	Drogues ; métalliques ; Argent vif	Drogues ; métalliques ; Argent vif						0	0	1	0	
Drogues ; Métalliques ; Arsenic	Drogues ; métalliques ; Arsenic	Drogues ; métalliques ; Arsenic						0	0	1	0	
Drogues ; Métalliques ; Arsenif	Drogues ; métalliques ; Arsenic	Drogues ; métalliques ; Arsenic						0	0	1	0	
Drogues ; Metalliques ; Auchinoise	Drogues ; métalliques ; Auchinoise	Drogues ; métalliques ; Auchinoise						0	0	1	0	
Drogues ; Métalliques ; Diverses	Drogues ; métalliques ; Diverses	Drogues ; métalliques ; Diverses						0	0	1	0	
Drogues ; Métalliques ; Litharge	Drogues ; métalliques ; Litharge	Drogues ; Litharge						0	0	1	0	
Drogues ; Metalliques ; Mercure	Drogues ; métalliques ; Mercure	Drogues ; métalliques ; Mercure						0	0	1	0	
Drogues ; Métalliques ; Mercure	Drogues ; métalliques ; Mercure	Drogues ; métalliques ; Mercure						0	0	1	0	
Drogues ; Metalliques ; Piharge	Drogues ; métalliques ; Piharge	Drogues ; métalliques ; Piharge						0	0	1	0	
Drogues ; Métalliques ; Toutenague	Drogues ; métalliques ; Toutenague	Drogues ; métalliques ; Toutenague						0	0	1	0	
Drogues ; Métalliques ; Viriol	Drogues ; métalliques ; Vitriol	Drogues ; métalliques ; Vitriol						0	0	1	0	
Drogues ; Metalliques ; Vitriol	Drogues ; métalliques ; Vitriol	Drogues ; métalliques ; Vitriol						0	0	1	0	
Drogues ; Métalliques ; Vitriol	Drogues ; métalliques ; Vitriol	Drogues ; métalliques ; Vitriol						0	0	1	0	
Drogues ; muse	Drogues ; musc	Drogues ; musc									1	
Drogues ; Odorantes ; Ambre gris	Drogues ; Odorantes ; Ambre gris	Drogues ; Odorantes ; Ambre gris						0	0	1	0	
Drogues ; Odorantes ; Ambre jaune	Drogues ; Odorantes ; Ambre jaune	Drogues ; Odorantes ; Ambre jaune						0	0	1	0	
Drogues ; Odorantes ; Diverses	Drogues ; Odorantes ; Diverses	Drogues ; Odorantes ; Diverses						0	0	1	0	
Drogues ; odorantes ; diverses	Drogues ; Odorantes ; Diverses	Drogues ; Odorantes ; Diverses						0	0	1	0	
Drogues ; Odorantes ; Ecens	Drogues ; Odorantes ; encens	Drogues ; Odorantes ; encens						0	0	1	0	
Drogues ; Odorantes ; Encens	Drogues ; Odorantes ; encens	Drogues ; Odorantes ; encens						0	0	1	0	
Drogues ; odorantes ; encens	Drogues ; Odorantes ; encens	Drogues ; Odorantes ; encens						0	0	1	0	
Drogues ; Odorantes ; Musc	Drogues ; Odorantes ; Musc	Drogues ; Odorantes ; Musc						0	0	1	0	
Drogues ; Odorantes ; Muse	Drogues ; Odorantes ; Musc	Drogues ; Odorantes ; Musc						0	0	1	0	
Drogues ; Odorantes Diverses	Drogues ; Odorantes ; Diverses	Drogues ; Odorantes ; Diverses						0	0	1	0	
Drogues ; orge ; perlée	Drogues ; médicinales ; orge ; perlé	Drogues ; médicinales ; orge ; perlé									1	
Drogues ; pour la peinture	Drogues ; pour la peinture	Drogues ; pour la peinture et la teinture									1	
Drogues ; Pour la peinture ; Alquifoux	Drogues ; pour la peinture ; Alquifoux	Drogues ; pour la peinture et la teinture ; Alquifoux						0	0	1	0	
Drogues ; Pour la peinture ; Azur	Drogues ; pour la peinture ; Azur	Drogues ; pour la peinture et la teinture ; Azur						0	0	1	0	
Drogues ; Pour la peinture ; Azur et bleu de Prusse	Drogues ; pour la peinture ; Azur et bleu de Prusse	Drogues ; pour la peinture et la teinture ; Azur et bleu de prusse						0	0	1	0	
Drogues ; Pour la peinture ; Blanc d'Espagne	Drogues ; pour la peinture ; Blanc d'Espagne	Drogues ; pour la peinture et la teinture ; Blanc d'Espagne						0	0	1	0	
Drogues ; Pour la peinture ; blanc d'Espagne	Drogues ; pour la peinture ; Blanc d'Espagne	Drogues ; pour la peinture et la teinture ; Blanc d'Espagne						0	0	1	0	
Drogues ; Pour la peinture ; Blanc de ferax	Drogues ; pour la peinture ; Blanc de ferax	Drogues ; pour la peinture et la teinture ; Blanc de ferax						0	0	1	0	
Drogues ; Pour la peinture ; blanc de ferux	Drogues ; pour la peinture ; Blanc de ferax	Drogues ; pour la peinture et la teinture ; Blanc de ferax						0	0	1	0	
Drogues ; Pour la peinture ; Blanc de Herps	Drogues ; pour la peinture ; Blanc de Herps	Drogues ; pour la peinture et la teinture ; Blanc de Herps						0	0	1	0	
Drogues ; Pour la peinture ; blanc de plomb	Drogues ; pour la peinture ; Blanc de plomb	Drogues ; pour la peinture et la teinture et la teinture ; Blanc de céruse						0	0	1	0	
Drogues ; Pour la peinture ; Brun rouge	Drogues ; pour la peinture ; Brun rouge	Drogues ; pour la peinture et la teinture ; Brun rouge						0	0	1	0	
Drogues ; Pour la peinture ; Cendres Bleues	Drogues ; pour la peinture ; Cendres Bleues	Drogues ; pour la peinture et la teinture ; Cendres Bleues						0	0	1	0	
Drogues ; Pour la peinture ; Cinabre	Drogues ; pour la peinture ; Cinabre	Drogues ; pour la peinture et la teinture ; Cinabre						0	0	1	0	
Drogues ; Pour la peinture ; Croix d'voire	Drogues ; pour la peinture ; Croix d'voire	Drogues ; pour la peinture et la teinture ; Croix d'voire						0	0	1	0	
Drogues ; Pour la peinture ; Diverses	Drogues ; pour la peinture ; Diverses	Drogues ; pour la peinture et la teinture ; Diverses						0	0	1	0	
Drogues ; Pour la peinture ; Huile de térébenthine	Drogues ; pour la peinture ; Huile de térébenthine	Drogue ; térébenthine ; huile						0	0	1	0	
Drogues ; Pour la peinture ; Jas	Drogues ; pour la peinture ; Jas	Drogues ; pour la peinture et la teinture ; Jas						0	0	1	0	
Drogues ; Pour la peinture ; Jaune de Naples	Drogues ; pour la peinture ; Jaune de Naples	Drogues ; pour la peinture et la teinture ; Jaune de Naples						0	0	1	0	
Drogues ; Pour la peinture ; Minium	Drogues ; pour la peinture ; Minium	Drogues ; pour la peinture et la teinture ; Minium						0	0	1	0	
Drogues ; Pour la peinture ; Muce de plomb	Drogues ; pour la peinture ; Muce de plomb	Drogues ; pour la peinture et la teinture ; Muce de plomb						0	0	1	0	
Drogues ; Pour la peinture ; Ocre	Drogues ; pour la peinture ; Ocre	Drogues ; pour la peinture et la teinture ; ocre						0	0	1	0	
Drogues ; Pour la peinture ; Orpiments	Drogues ; pour la peinture ; Orpiments	Drogues ; pour la peinture et la teinture ; Orpiments						0	0	1	0	
Drogues ; Pour la peinture ; Pastel	Drogues ; pour la peinture ; Pastel	Drogues ; pour la peinture et la teinture ; Pastel						0	0	1	0	
Drogues ; Pour la peinture ; Sanguine	Drogues ; pour la peinture ; Sanguine	Drogues ; pour la peinture et la teinture ; Sanguine						0	0	1	0	
Drogues ; Pour la peinture ; Serra merita	Drogues ; pour la peinture ; Serra merita	Drogues ; pour la peinture et la teinture ; Serra merita						0	0	1	0	
Drogues ; Pour la peinture ; Stil de grain	Drogues ; pour la peinture ; Stil de grain	Drogues ; pour la peinture et la teinture ; Stil de grain						0	0	1	0	
Drogues ; Pour la peinture ; Térébanthine	Drogues ; pour la peinture ; Huile de térébenthine	Drogue ; térébenthine ; huile						0	0	1	0	
Drogues ; Pour la peinture ; Terebenthine	Drogues ; pour la peinture ; Huile de térébenthine	Drogue ; térébenthine ; huile						0	0	1	0	
Drogues ; Pour la peinture ; Verda	Drogues ; pour la peinture ; Verdet	Drogues ; pour la peinture et la teinture ; Verdet						0	0	1	0	
Drogues ; Pour la peinture ; Verdet	Drogues ; pour la peinture ; Verdet	Drogues ; pour la peinture et la teinture ; Verdet						0	0	1	0	
Drogues ; Pour la peinture ; Vermillion	Drogues ; pour la peinture ; Vermillon	Drogues ; pour la peinture et la teinture ; Vermillon						0	0	1	0	
Drogues ; Pour la peinture ; Vermillon	Drogues ; pour la peinture ; Vermillon	Drogues ; pour la peinture et la teinture ; Vermillon						0	0	1	0	
Drogues ; Pour la peinture ; Vernis	Drogues ; pour la peinture ; Vernis	Drogues ; pour la peinture et la teinture ; Vernis						0	0	1	0	
Drogues ; Pour la peinture ; Vert de gris	Drogues ; pour la peinture ; Vert de gris	Drogues ; pour la peinture et la teinture ; Vert de gris						0	0	1	0	
Drogues ; pour la peinture et la teinture	Drogues ; pour la peinture et la teinture	Drogues ; pour la peinture et la teinture									1	
Drogues ; Pour la peinture et la teinture ; Alquifoux	Drogues ; pour la peinture et la teinture ; Alquifoux	Drogues ; pour la peinture et la teinture ; Alquifoux						0	0	1	0	
Drogues ; Pour la peinture et la teinture ; Alun	Drogues ; pour la peinture et la teinture ; Alun	Drogues ; pour la peinture et la teinture ; Alun						0	0	1	0	
Drogues ; pour la peinture et la teinture ; alun	Drogues ; pour la peinture et la teinture ; Alun	Drogues ; pour la peinture et la teinture ; Alun									1	
Drogues ; pour la peinture et la teinture ; alun ; de Rouen	Drogues ; pour la peinture et la teinture ; Alun ; de Rouen	Drogues ; pour la peinture et la teinture ; Alun									1	
Drogues ; pour la peinture et la teinture ; alun ; de Surde	Drogues ; pour la peinture et la teinture ; Alun ; de Surde	Drogues ; pour la peinture et la teinture ; Alun									1	
Drogues ; pour la peinture et la teinture ; alun ; du Levant	Drogues ; pour la peinture et la teinture ; Alun ; de Levant	Drogues ; pour la peinture et la teinture ; Alun									1	
Drogues ; pour la peinture et la teinture ; arsenic	Drogues ; pour la teinture ; Arsenic	Drogues ; métalliques ; Arsenic									1	
Drogues ; pour la peinture et la teinture ; atisaric	Drogues ; pour la teinture ; Arsenic	Drogues ; métalliques ; Arsenic									1	
Drogues ; Pour la peinture et la teinture ; Azur	Drogues ; pour la peinture et la teinture ; Azur	Drogues ; pour la peinture et la teinture ; Azur						0	0	1	0	
Drogues ; pour la peinture et la teinture ; azur	Drogues ; pour la peinture et la teinture ; Azur	Drogues ; pour la peinture et la teinture ; Azur									1	
Drogues ; pour la peinture et la teinture ; azur ; gros	Drogues ; pour la peinture et la teinture ; Azur ; gros	Drogues ; pour la peinture et la teinture ; Azur									1	
Drogues ; pour la peinture et la teinture ; blanc ; de plomb	Drogues ; pour la peinture et la teinture ; Blanc de plomb	Drogues ; pour la peinture et la teinture ; Blanc de céruse									1	
Drogues ; Pour la peinture et la teinture ; Blanc de ****	Drogues ; pour la peinture et la teinture ; blanc de ?	Drogues ; pour la peinture et la teinture ; blanc de ?						0	0	1	0	
Drogues ; Pour la peinture et la teinture ; Blanc de cerus	Drogues ; pour la peinture et la teinture ; Blanc de céruse	Drogues ; pour la peinture et la teinture ; Blanc de céruse						0	0	1	0	
Drogues ; Pour la peinture et la teinture ; Blanc de plomb	Drogues ; pour la peinture et la teinture ; Blanc de plomb	Drogues ; pour la peinture et la teinture ; Blanc de céruse						0	0	1	0	
Drogues ; Pour la peinture et la teinture ; Bleu commun	Drogues ; pour la peinture et la teinture ; Bleu commun	Drogues ; pour la peinture et la teinture ; Bleu ; commun						0	0	1	0	
Drogues ; Pour la peinture et la teinture ; Bleu de Pierre	Drogues ; pour la peinture et la teinture ; Bleu de Pierre	Drogues ; pour la peinture et la teinture ; Bleu de pierre						0	0	1	0	
Drogues ; Pour la peinture et la teinture ; Bleu de Prusse	Drogues ; pour la peinture et la teinture ; Bleu de Prusse	Drogues ; pour la peinture et la teinture ; Bleu de Prusse						0	0	1	0	
Drogues ; Pour la peinture et la teinture ; Bleu en encre	Drogues ; pour la peinture et la teinture ; Bleu en encre	Drogues ; pour la peinture et la teinture ; Bleu en encre						0	0	1	0	
Drogues ; pour la peinture et la teinture ; bleue ; de Prusse	Drogues ; pour la peinture et la teinture ; Bleu de Prusse	Drogues ; pour la peinture et la teinture ; Bleu de Prusse									1	
Drogues ; Pour la peinture et la teinture ; Brun rouge	Drogues ; pour la peinture et la teinture ; Brun rouge	Drogues ; pour la peinture et la teinture ; Brun rouge						0	0	1	0	
Drogues ; pour la peinture et la teinture ; cendres ; bleues	Drogues ; pour la peinture et la teinture ; Cendres bleues	Drogues ; pour la peinture et la teinture ; Cendres bleues									1	
Drogues ; Pour la peinture et la teinture ; Cendres bleues	Drogues ; pour la peinture et la teinture ; Cendres bleues	Drogues ; pour la peinture et la teinture ; Cendres bleues						0	0	1	0	
Drogues ; pour la peinture et la teinture ; céruse	Drogues ; pour la peinture et la teinture ; céruse	Drogues ; pour la peinture et la teinture ; Blanc de céruse									1	
Drogues ; Pour la peinture et la teinture ; Cinabre	Drogues ; pour la peinture et la teinture ; Cinabre	Drogues ; pour la peinture et la teinture ; Cinabre						0	0	1	0	
Drogues ; pour la peinture et la teinture ; cinabre	Drogues ; pour la peinture et la teinture ; Cinabre	Drogues ; pour la peinture et la teinture ; Cinabre									1	
Drogues ; Pour la peinture et la teinture ; Cochenille	Drogues ; pour la peinture et la teinture ; Cochenille	Drogues ; pour la peinture et la teinture ; Cochenille						0	0	1	0	
Drogues ; pour la peinture et la teinture ; cochenille	Drogues ; pour la peinture et la teinture ; Cochenille	Drogues ; pour la peinture et la teinture ; Cochenille									1	
Drogues ; pour la peinture et la teinture ; cochenille ; mustack	Drogues ; pour la peinture et la teinture ; Cochenille ; mustack	Drogues ; pour la peinture et la teinture ; Cochenille									1	
Drogues ; Pour la peinture et la teinture ; Cocheuille	Drogues ; pour la peinture et la teinture ; Cochenille	Drogues ; pour la peinture et la teinture ; Cochenille						0	0	1	0	
Drogues ; Pour la peinture et la teinture ; Couperose	Drogues ; pour la peinture et la teinture ; Couperose	Drogues ; pour la peinture et la teinture ; Couperose						0	0	1	0	
Drogues ; pour la peinture et la teinture ; couperose ; blanche	Drogues ; pour la peinture et la teinture ; Couperose ; blanche	Drogues ; pour la peinture et la teinture ; Couperose									1	
Drogues ; pour la peinture et la teinture ; couperose ; verte	Drogues ; pour la peinture et la teinture ; Couperose ; verte	Drogues ; pour la peinture et la teinture ; Couperose									1	
Drogues ; pour la peinture et la teinture ; cunier	Drogues ; pour la peinture et la teinture ; cunier	Drogues ; pour la peinture et la teinture ; cunier									1	
Drogues ; Pour la peinture et la teinture ; Curcuma	Drogues ; pour la peinture et la teinture ; Curcuma	Drogues ; pour la peinture et la teinture ; Curcuma						0	0	1	0	
Drogues ; pour la peinture et la teinture ; cureuma	Drogues ; pour la peinture et la teinture ; Curcuma	Drogues ; pour la peinture et la teinture ; Curcuma									1	
