dataentryby	Source	year	sheet	marchandises	pays	quantit	value	leurvaleursub~1	leurvaleursub~2	total	Remarks	exportsimports	numrodeligne
Milewski	AN F12 243	1776	152	"Vin ; Nantais"	Nord	176	17675	162675		30420068		Imports	2534
Milewski	AN F12 243	1776	152	"Vin ; Nantais"	Guinée	66	6625	162675		30420068		Imports	2535
Milewski	AN F12 243	1776	152	"Vin ; ordinaire"	Allemagne	1738	5214	535026		30420068		Imports	2536
Milewski	AN F12 243	1776	152	"Vin ; ordinaire"	Angleterre	509	24975	535026		30420068		Imports	2537
Milewski	AN F12 243	1776	152	"Vin ; ordinaire"	Nord	6	1037	535026		30420068		Imports	2538
Milewski	AN F12 243	1776	152	"Vin ; ordinaire"	Isles	831	124775	535026		30420068		Imports	2539
Milewski	AN F12 243	1776	152	"Vin ; ordinaire"	Guinée	795	119325	535026		30420068		Imports	2540
Milewski	AN F12 243	1776	152	"Vin ; ordinaire"	Indes	2597	259700	535026		30420068		Imports	2541
Milewski	AN F12 243	1776	152	"Vin ; de Provence"	Angleterre	326	3927	2357793		30420068		Imports	2542
Milewski	AN F12 243	1776	152	"Vin ; de Provence"	Espagne	48420	4842	2357793		30420068		Imports	2543
Milewski	AN F12 243	1776	152	"Vin ; de Provence"	Hollande	500000	50000	2357793		30420068		Imports	2544
Milewski	AN F12 243	1776	152	"Vin ; de Provence"	Italie	43464	521548	2357793		30420068		Imports	2545
Milewski	AN F12 243	1776	152	"Vin ; de Provence"	Naples	441	5296	2357793		30420068		Imports	2546
Milewski	AN F12 243	1776	152	"Vin ; de Provence"	Genes	7792	187133	2357793		30420068		Imports	2547
Milewski	AN F12 243	1776	152	"Vin ; de Provence"	Levant	1683720	168372	2357793		30420068		Imports	2548
Milewski	AN F12 243	1776	154	"Vin ; de Provence"	Nord	243960	24396	2357793		30420068		Imports	2549
Milewski	AN F12 243	1776	154	"Vin ; de Provence"	Russie	528	6336	2357793		30420068		Imports	2550
Milewski	AN F12 243	1776	154	"Vin ; de Provence"	Savoye	1790730	179073	2357793		30420068		Imports	2551
Milewski	AN F12 243	1776	154	"Vin ; de Provence"	Suede	99060	9906	2357793		30420068		Imports	2552
Milewski	AN F12 243	1776	154	"Vin ; de Provence"	Isles	85540	1026480	2357793		30420068		Imports	2553
Milewski	AN F12 243	1776	154	"Vin ; de Provence"	Indes	14207	170484	2357793		30420068		Imports	2554
Milewski	AN F12 243	1776	154	"Vin ; de Querée"	Isles	38	3900	5100		30420068		Imports	2555
Milewski	AN F12 243	1776	154	"Vin ; de Querée"	Guinée	2	1200	5100		30420068		Imports	2556
Milewski	AN F12 243	1776	154	"Vin ; de Ré"	Danemark	16	1280			30420068		Imports	2557
Milewski	AN F12 243	1776	154	"Vin ; de Roussillon"	Espagne	347	34755	101165		30420068		Imports	2558
Milewski	AN F12 243	1776	154	"Vin ; de Roussillon"	Italie	3320	66410	101165		30420068		Imports	2559
Milewski	AN F12 243	1776	154	"Vin ; de Ste foi"	Isles	4	1600			30420068		Imports	2560
Milewski	AN F12 243	1776	154	Vinaigre	Angleterre	140	14071			110846		Imports	2561
Milewski	AN F12 243	1776	154	Vinaigre	Danemark	55	5526			110846		Imports	2562
Milewski	AN F12 243	1776	154	Vinaigre	Espagne	607	6072			110846		Imports	2563
Milewski	AN F12 243	1776	154	Vinaigre	Flandre	18	2798			110846		Imports	2564
Milewski	AN F12 243	1776	154	Vinaigre	Hollande	223	33450			110846		Imports	2565
Milewski	AN F12 243	1776	154	Vinaigre	Italie	193	1930			110846		Imports	2566
Milewski	AN F12 243	1776	154	Vinaigre	Genes	109	1096			110846		Imports	2567
Milewski	AN F12 243	1776	154	Vinaigre	Nord	248	19832			110846		Imports	2568
Milewski	AN F12 243	1776	154	Vinaigre	Russie	32	4855			110846		Imports	2569
Milewski	AN F12 243	1776	154	Vinaigre	Savoye	154	1540			110846		Imports	2570
Milewski	AN F12 243	1776	154	Vinaigre	Suede	33	4957			110846		Imports	2571
Milewski	AN F12 243	1776	154	Vinaigre	Suisse	34	1360			110846		Imports	2572
Milewski	AN F12 243	1776	154	Vinaigre	Isles	56	7995			110846		Imports	2573
Milewski	AN F12 243	1776	154	Vinaigre	Guinée	51	4075			110846		Imports	2574
Milewski	AN F12 243	1776	154	Vinaigre	Indes	51	1289			110846		Imports	2575
Milewski	AN F12 243	1776	154	Vitriol	Espagne	1186	1059			3852		Imports	2576
Milewski	AN F12 243	1776	154	Vitriol	Savoye	4656	2793			3852		Imports	2577
Milewski	AN F12 243	1776	154	Volailles	Allemagne	4007	4007			28205		Imports	2578
Milewski	AN F12 243	1776	154	Volailles	Angleterre	20733	20733			28205		Imports	2579
Milewski	AN F12 243	1776	154	Volailles	Espagne	1221	1221			28205		Imports	2580
Milewski	AN F12 243	1776	154	Volailles	Savoye	2685	2244			28205		Imports	2581
Saadia Mai	AN F12 243	1776	3	Acier	Allemagne	130390	45329			353137		Exports	1
Saadia Mai	AN F12 243	1776	3	Acier	Danemark	7970	2789			353137		Exports	2
Saadia Mai	AN F12 243	1776	3	Acier	Flandre	16850	5909			353137		Exports	3
Saadia Mai	AN F12 243	1776	3	Acier	Hollande	624999	224308			353137		Exports	4
Saadia Mai	AN F12 243	1776	3	Acier	Italie	7450	2607			353137		Exports	5
Saadia Mai	AN F12 243	1776	3	Acier	Genes	6880	2408			353137		Exports	6
Saadia Mai	AN F12 243	1776	3	Acier	Nord	60019	21005			353137		Exports	7
Saadia Mai	AN F12 243	1776	3	Acier	Suede	128583	45717			353137		Exports	8
Saadia Mai	AN F12 243	1776	3	Acier	Suisse	8759	3065			353137		Exports	9
Saadia Mai	AN F12 243	1776	3	Agaric	Hollande	875	1222					Exports	10
Saadia Mai	AN F12 243	1776	3	Agneaux	Savoye	24	1200					Exports	11
Saadia Mai	AN F12 243	1776	3	Aiguilles	Allemagne	112278	258283			275075		Exports	12
Saadia Mai	AN F12 243	1776	3	Aiguilles	Flandre	3069	15148			275075		Exports	13
Saadia Mai	AN F12 243	1776	3	Aiguilles	Hollande	375	1644			275075		Exports	14
Saadia Mai	AN F12 243	1776	3	Ails	Espagne	44630	4463			6843		Exports	15
Saadia Mai	AN F12 243	1776	3	Ails	Genes	47600	2380			6843		Exports	16
Saadia Mai	AN F12 243	1776	3	Aloës	Hollande	1730	1730			39886		Exports	17
Saadia Mai	AN F12 243	1776	3	Aloës	Indes	19078	38156			39886		Exports	18
Saadia Mai	AN F12 243	1776	3	Alun	Allemagne	19022	4668			484221		Exports	19
Saadia Mai	AN F12 243	1776	3	Alun	Angleterre	503693	100020			484221		Exports	20
Saadia Mai	AN F12 243	1776	3	Alun	Espagne	191765	38353			484221		Exports	21
Saadia Mai	AN F12 243	1776	3	Alun	Flandre	93680	18736			484221		Exports	22
Saadia Mai	AN F12 243	1776	3	Alun	Hollande	293921	59842			484221		Exports	23
Saadia Mai	AN F12 243	1776	3	Alun	Italie	475390	95078			484221		Exports	24
Saadia Mai	AN F12 243	1776	3	Alun	Levant	366100	73220			484221		Exports	25
Saadia Mai	AN F12 243	1776	3	Alun	Nord	34480	6896			484221		Exports	26
Saadia Mai	AN F12 243	1776	3	Alun	Suede	437044	87408			484221		Exports	27
Saadia Mai	AN F12 243	1776	3	Amadou	Allemagne	46064	32251			34823		Exports	28
Saadia Mai	AN F12 243	1776	3	Amadou	Espagne	1500	1050			34823		Exports	29
Saadia Mai	AN F12 243	1776	3	Amadou	Genes	2175	1522			34823		Exports	30
Saadia Mai	AN F12 243	1776	5	Amandes	Espagne	390473	158193			231826		Exports	31
Saadia Mai	AN F12 243	1776	5	Amandes	Hollande	66035	36021			231826		Exports	32
Saadia Mai	AN F12 243	1776	5	Amandes	Italie	111550	22310			231826		Exports	33
Saadia Mai	AN F12 243	1776	5	Amandes	Naples	22900	4580			231826		Exports	34
Saadia Mai	AN F12 243	1776	5	Amandes	Savoye	53610	10722			231826		Exports	35
Saadia Mai	AN F12 243	1776	5	Ambre	Italie	200	10000			56000		Exports	36
Saadia Mai	AN F12 243	1776	5	Ambre	Suede	115	46000			56000		Exports	37
Saadia Mai	AN F12 243	1776	5	Ameçons	Espagne	63000	6300					Exports	38
Saadia Mai	AN F12 243	1776	5	Amidon	Allemagne	6085	1521			7312		Exports	39
Saadia Mai	AN F12 243	1776	5	Amidon	Flandre	14401	3600			7312		Exports	40
Saadia Mai	AN F12 243	1776	5	Amidon	Nord	8017	2191			7312		Exports	41
Saadia Mai	AN F12 243	1776	5	Anchois	Espagne	492692	246346			261919		Exports	42
Saadia Mai	AN F12 243	1776	5	Anchois	Italie	13276	6638			261919		Exports	43
Saadia Mai	AN F12 243	1776	5	Anchois	Savoye	35740	8935			261919		Exports	44
Saadia Mai	AN F12 243	1776	5	Anis	Espagne	55008	16463					Exports	45
Saadia Mai	AN F12 243	1776	5	Arcenic	Hollande	6442	1559			4600		Exports	46
Saadia Mai	AN F12 243	1776	5	Arcenic	Nord	12165	3041			4600		Exports	47
Saadia Mai	AN F12 243	1776	5	"Argent; faux"	Flandre	520	7800			96245		Exports	48
Saadia Mai	AN F12 243	1776	5	"Argent; vif"	Allemagne	25270	88445			96245		Exports	49
Saadia Mai	AN F12 243	1776	7	Argenterie	Allemagne	8	4025			19237		Exports	50
Saadia Mai	AN F12 243	1776	7	Argenterie	Angleterre	101	4797			19237		Exports	51
Saadia Mai	AN F12 243	1776	7	Argenterie	Flandre	158	8150			19237		Exports	52
Saadia Mai	AN F12 243	1776	7	Argenterie	Savoye	22	1125			19237		Exports	53
Saadia Mai	AN F12 243	1776	7	Argenterie	Suisse		1140			19237		Exports	54
Saadia Mai	AN F12 243	1776	7	"Armes; blanches"	Allemagne	14796	35427	88947		835461		Exports	55
Saadia Mai	AN F12 243	1776	7	"Armes; blanches"	Hollande	25560	51120	88947		835461		Exports	56
Saadia Mai	AN F12 243	1776	7	"Armes; blanches"	Nord	1200	2400	88947		835461		Exports	57
Saadia Mai	AN F12 243	1776	7	"Armes; à feu"	Allemagne	330301	680838	746514		835461		Exports	58
Saadia Mai	AN F12 243	1776	7	"Armes; à feu"	Hollande	41918	59556	746514		835461		Exports	59
Saadia Mai	AN F12 243	1776	7	"Armes; à feu"	Nord	6120	6120	746514		835461		Exports	60
Saadia Mai	AN F12 243	1776	7	Arquifou	Angleterre	135560	1017			130044		Exports	61
Saadia Mai	AN F12 243	1776	7	Arquifou	Espagne	811140	121671			130044		Exports	62
Saadia Mai	AN F12 243	1776	7	Arquifou	Suede	49043	7356			130044		Exports	63
Saadia Mai	AN F12 243	1776	7	Asnes	Savoye	62	2480					Exports	64
Saadia Mai	AN F12 243	1776	7	Assafetida	Indes	2320	4640					Exports	65
Saadia Mai	AN F12 243	1776	7	Attelles de coliers	Allemagne	65	4912					Exports	66
Saadia Mai	AN F12 243	1776	7	Avirons	Danemark	340	1130			26557		Exports	67
Saadia Mai	AN F12 243	1776	7	Avirons	Espagne	1481	24107			26557		Exports	68
Saadia Mai	AN F12 243	1776	7	Avirons	Suede	528	1320			26557		Exports	69
Saadia Mai	AN F12 243	1776	7	Avoine	Angleterre	1195520	59776			865477		Exports	70
Saadia Mai	AN F12 243	1776	7	Avoine	Danemark	331539	16576			865477		Exports	71
Saadia Mai	AN F12 243	1776	7	Avoine	Espagne	368750	36453			865477		Exports	72
Saadia Mai	AN F12 243	1776	7	Avoine	Flandre	44500	1780			865477		Exports	73
Saadia Mai	AN F12 243	1776	7	Avoine	Hollande	434778	217389			865477		Exports	74
Saadia Mai	AN F12 243	1776	7	Avoine	Italie	1806750	180675			865477		Exports	75
Saadia Mai	AN F12 243	1776	7	Avoine	Nord	4869071	335956			865477		Exports	76
Saadia Mai	AN F12 243	1776	7	Avoine	Suede	337450	16872			865477		Exports	77
Saadia Mai	AN F12 243	1776	7	Azur	Allemagne	15175	10560			248814		Exports	78
Saadia Mai	AN F12 243	1776	7	Azur	Flandre	17680	11228			248814		Exports	79
Saadia Mai	AN F12 243	1776	9	Azur	Hollande	294892	215944			248814		Exports	80
Saadia Mai	AN F12 243	1776	9	Azur	Nord	18320	11082			248814		Exports	81
Saadia Mai	AN F12 243	1776	9	Bailles	Espagne	1207	8690					Exports	82
Saadia Mai	AN F12 243	1776	9	Balais	Espagne	8076	7119			23479		Exports	83
Saadia Mai	AN F12 243	1776	9	Balais	Flandre	32475	2434			23479		Exports	84
Saadia Mai	AN F12 243	1776	9	Balais	Italie	233460	11673			23479		Exports	85
Saadia Mai	AN F12 243	1776	9	Balais	Levant	2504	2253			23479		Exports	86
Saadia Mai	AN F12 243	1776	9	"Baleine; coupée"	Hollande	18315	71577			965498		Exports	87
Saadia Mai	AN F12 243	1776	9	"Baleine; en fanon"	Flandre	510	1275	893921		965498		Exports	88
Saadia Mai	AN F12 243	1776	9	"Baleine; en fanon"	Hollande	96308	225444	893921		965498		Exports	89
Saadia Mai	AN F12 243	1776	9	"Baleine; en fanon"	Portugal	291925	667202	893921		965498		Exports	90
Saadia Mai	AN F12 243	1776	9	"Bas; de fil et coton"	Espagne	193	1158	125804		125804		Exports	91
Saadia Mai	AN F12 243	1776	9	"Bas; de fil et coton"	Flandre	3066	6132	125804		125804		Exports	92
Saadia Mai	AN F12 243	1776	9	"Bas; de fil et coton"	Italie	6859	14334	125804		125804		Exports	93
Saadia Mai	AN F12 243	1776	9	"Bas; de fil et coton"	Genes	1246	6230	125804		125804		Exports	94
Saadia Mai	AN F12 243	1776	9	"Bas; de fil et coton"	Savoye	13750	66880	125804		125804		Exports	95
Saadia Mai	AN F12 243	1776	9	"Bas; de fil et coton"	Suisse	1553	31070	125804		125804		Exports	96
Saadia Mai	AN F12 243	1776	11	Baume	Hollande	463	2315					Exports	97
Saadia Mai	AN F12 243	1776	11	Beaudeaux	Savoye	127	1524					Exports	98
Saadia Mai	AN F12 243	1776	11	Benjoin	Indes	127406	305774					Exports	99
Saadia Mai	AN F12 243	1776	11	Bergamottes	Savoye	32530	3253					Exports	100
Saadia Mai	AN F12 243	1776	11	"Beufs; fumé"	Hollande	8200	8610	9619		1943969		Exports	101
Saadia Mai	AN F12 243	1776	11	"Beufs; fumé"	Nord	2282	1009	9619		1943969		Exports	102
Saadia Mai	AN F12 243	1776	11	"Beufs; salé"	Angleterre	5892164	1467934	1523580		1943969		Exports	103
Saadia Mai	AN F12 243	1776	11	"Beufs; salé"	Espagne	25	1050	1523580		1943969		Exports	104
Saadia Mai	AN F12 243	1776	11	"Beufs; salé"	Flandre	5508	1377	1523580		1943969		Exports	105
Saadia Mai	AN F12 243	1776	11	"Beufs; salé"	Hollande	445	22188	1523580		1943969		Exports	106
Saadia Mai	AN F12 243	1776	11	"Beufs; salé"	Nord	583	31031	1523580		1943969		Exports	107
Saadia Mai	AN F12 243	1776	11	"Beufs; en vie"	Allemagne	2044	238310	410770		1943969		Exports	108
Saadia Mai	AN F12 243	1776	11	"Beufs; en vie"	Espagne	15	1200	410770		1943969		Exports	109
Saadia Mai	AN F12 243	1776	11	"Beufs; en vie"	Flandre	220	41340	410770		1943969		Exports	110
Saadia Mai	AN F12 243	1776	11	"Beufs; en vie"	Savoye	486	58320	410770		1943969		Exports	111
Saadia Mai	AN F12 243	1776	11	"Beufs; en vie"	Suisse	787	71600	410770		1943969		Exports	112
Saadia Mai	AN F12 243	1776	11	Beurre	Allemagne	2803	1338			1627435		Exports	113
Saadia Mai	AN F12 243	1776	11	Beurre	Angleterre	2615367	1437766			1627435		Exports	114
Saadia Mai	AN F12 243	1776	11	Beurre	Flandre	162153	97019			1627435		Exports	115
Saadia Mai	AN F12 243	1776	11	Beurre	Hollande	109917	77715			1627435		Exports	116
Saadia Mai	AN F12 243	1776	11	Beurre	Savoye	30160	13597			1627435		Exports	117
Saadia Mai	AN F12 243	1776	13	Bierre	Flandre	4260	1704			156988		Exports	118
Saadia Mai	AN F12 243	1776	13	Bierre	Hollande	5139	154177			156988		Exports	119
Saadia Mai	AN F12 243	1776	13	Bierre	Nord	41	1107			156988		Exports	120
Saadia Mai	AN F12 243	1776	13	Bijouterie	Flandre		5760			23160		Exports	121
Saadia Mai	AN F12 243	1776	13	Bijouterie	Savoye	116	17400			23160		Exports	122
Saadia Mai	AN F12 243	1776	13	"Blanc; de baleine"	Flandre	855	1710	15306		17839		Exports	123
Saadia Mai	AN F12 243	1776	13	"Blanc; de baleine"	Hollande	4804	13596	15306		17839		Exports	124
Saadia Mai	AN F12 243	1776	13	"Blanc; de plomb"	Hollande	10132	2533			17839		Exports	125
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Angleterre	3129629	312962	10080035		10229476		Exports	126
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Danemark	460000	46000	10080035		10229476		Exports	127
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Espagne	388335	43687	10080035		10229476		Exports	128
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Hollande	1187130	118713	10080035		10229476		Exports	129
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Italie	26408100	3961215	10080035		10229476		Exports	130
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Naples	2993100	299310	10080035		10229476		Exports	131
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Genes	1349700	134970	10080035		10229476		Exports	132
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Levant	46960900	4696090	10080035		10229476		Exports	133
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Nord	1328936	127383	10080035		10229476		Exports	134
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Savoye	3166250	316625	10080035		10229476		Exports	135
Saadia Mai	AN F12 243	1776	13	"Bled; froment"	Suisse	230800	23080	10080035		10229476		Exports	136
Saadia Mai	AN F12 243	1776	13	"Bled; seigle"	Hollande	759600	44652	149441		10229476		Exports	137
Saadia Mai	AN F12 243	1776	13	"Bled; seigle"	Nord	1561690	95855	149441		10229476		Exports	138
Saadia Mai	AN F12 243	1776	13	"Bled; seigle"	Suede	128225	8934	149441		10229476		Exports	139
Saadia Mai	AN F12 243	1776	13	"Bleu; commun"	Hollande	2080	1560			14238		Exports	140
Saadia Mai	AN F12 243	1776	13	"Bleu; de Prusse"	Allemagne	1134	5470	12678		14238		Exports	141
Saadia Mai	AN F12 243	1776	13	"Bleu; de Prusse"	Flandre		2908	12678		14238		Exports	142
Saadia Mai	AN F12 243	1776	13	"Bleu; de Prusse"	Hollande		4300	12678		14238		Exports	143
Saadia Mai	AN F12 243	1776	13	Boëtes de bois	Allemagne	3641	3641					Exports	144
Saadia Mai	AN F12 243	1776	13	"Bois; d'acajou"	Isles	261970	52395			2188404		Exports	145
Saadia Mai	AN F12 243	1776	13	"Bois; à batir"	Allemagne	1014	40585			2188404		Exports	146
Saadia Mai	AN F12 243	1776	15	"Bois; bordages"	Russie	3442	17210			2188404		Exports	147
Saadia Mai	AN F12 243	1776	15	"Bois; de brazil"	Portugal	276180	86592	88044		2188404		Exports	148
Saadia Mai	AN F12 243	1776	15	"Bois; de brazil"	Isles	12100	1452	88044		2188404		Exports	149
Saadia Mai	AN F12 243	1776	15	"Bois; à bruler"	Allemagne	475	19039	36777		2188404		Exports	150
Saadia Mai	AN F12 243	1776	15	"Bois; à bruler"	Italie	1760600	13329	36777		2188404		Exports	151
Saadia Mai	AN F12 243	1776	15	"Bois; à bruler"	Genes	587930	4409	36777		2188404		Exports	152
Saadia Mai	AN F12 243	1776	15	"Bois; de bris"	Hollande	19275	2891			2188404		Exports	153
Saadia Mai	AN F12 243	1776	15	"Bois; de campêche"	Angleterre	258178	31900	175512		2188404		Exports	154
Saadia Mai	AN F12 243	1776	15	"Bois; de campêche"	Espagne	520255	66986	175512		2188404		Exports	155
Saadia Mai	AN F12 243	1776	15	"Bois; de campêche"	Flandre	99720	12464	175512		2188404		Exports	156
Saadia Mai	AN F12 243	1776	15	"Bois; de campêche"	Hollande	412761	54070	175512		2188404		Exports	157
Saadia Mai	AN F12 243	1776	15	"Bois; de campêche"	Isles	78325	10092	175512		2188404		Exports	158
Saadia Mai	AN F12 243	1776	15	"Bois; de cerizier"	Allemagne	1300	1300			2188404		Exports	159
Saadia Mai	AN F12 243	1776	15	"Bois; de chesne"	Nord	1260	7560			2188404		Exports	160
Saadia Mai	AN F12 243	1776	15	"Bois; de construction"	Angleterre		24000			2188404		Exports	161
Saadia Mai	AN F12 243	1776	15	"Bois; à faire comble"	Danemark	1269	1475			2188404		Exports	162
Saadia Mai	AN F12 243	1776	15	"Bois; de couleur"	Isles	9950	2057			2188404		Exports	163
Saadia Mai	AN F12 243	1776	15	"Bois; d'ebenne"	Isles	43390	3796	46583		2188404		Exports	164
Saadia Mai	AN F12 243	1776	15	"Bois; d'ebenne"	Indes	570495	42787	46583		2188404		Exports	165
Saadia Mai	AN F12 243	1776	15	"Bois; esparts"	Danemark	600	1800	26156		2188404		Exports	166
Saadia Mai	AN F12 243	1776	15	"Bois; esparts"	Suede	1847	24356	26156		2188404		Exports	167
Saadia Mai	AN F12 243	1776	15	"Bois; de fernambourg"	Portugal	1318151	686271			2188404		Exports	168
Saadia Mai	AN F12 243	1776	15	"Bois; fustet"	Savoye	32120	2859			2188404		Exports	169
Saadia Mai	AN F12 243	1776	15	"Bois; de gayac"	Espagne	7910	1582	22637		2188404		Exports	170
Saadia Mai	AN F12 243	1776	15	"Bois; de gayac"	Isles	20479	21055	22637		2188404		Exports	171
Saadia Mai	AN F12 243	1776	15	"Bois; jaune"	Hollande	92015	8974			2188404		Exports	172
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Allemagne	187431	18743	557659		2188404		Exports	173
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Angleterre	44760	4476	557659		2188404		Exports	174
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Danemark	34970	3497	557659		2188404		Exports	175
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Hollande	141310	14131	557659		2188404		Exports	176
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Italie	465240	46524	557659		2188404		Exports	177
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Naples	66300	6630	557659		2188404		Exports	178
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Genes	295090	59000	557659		2188404		Exports	179
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Nord	3691700	369170	557659		2188404		Exports	180
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Savoye	327670	2721	557659		2188404		Exports	181
Saadia Mai	AN F12 243	1776	15	"Bois; merrain"	Suede	15915	32767	557659		2188404		Exports	182
