numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
901,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,29,Cinabre,Levant,5556,livres,5,27780,0,,1
902,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,29,Cire ; blanche,Levant,1805,livres,2,3610,0,,1
903,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Cloux ; de fer,Levant,49664,livres,"0,25",12416,0,,1
904,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Cochenille,Levant,50339,livres,18,466712,-439390,erreur,1
905,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Cocons ; de soye,Levant,5049,livres,24,70686,-50490,erreur,1
906,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Confitures,Levant,14904,livres,1,14904,0,,1
907,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Corail ; ouvré,Levant,515,livres,160,82400,0,,1
908,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Cordages ; de chanvre,Levant,57170,livres,"0,3",17151,0,,1
909,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Cordages ; d'espars,Levant,134,douzaines,7,938,0,,1
910,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Coton ; en laine,Levant,3292,livres,1,3292,0,,1
911,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Cottonne,Levant,386,livres,3,1158,0,,1
912,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Couperose,Levant,58400,livres,"0,1",5840,0,,1
913,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Couteaux,Levant,2285,livres,2,4570,0,,1
914,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Couvertures ; de laine,Levant,400,livres,2,800,0,,1
915,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Creme ; de tartre,Levant,2000,livres,"0,5",1000,0,,1
916,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Cuirs ; de bœuf ; en poil,Levant,1664,en nombre,18,29952,0,,1
917,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Cuirs ; de bœuf ; tannés,Levant,12578,livres,"0,6",7546,"-0,8",,1
918,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Cuivre ; tangoul,Levant,8500,livres,"0,9",37650,30000,erreur,1
919,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Dorure ; fine,Levant,2452,livres,100,245200,0,,1
920,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Drap ; londrin,Levant,1942120,livres,6,11652720,0,,1
921,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Draperie ; ordinaire,Levant,15749,livres,5,78745,0,,1
922,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Draperie ; petite,Levant,14523,livres,3,43569,0,,1
923,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Drogueries,Levant,14277,livres,2,28554,0,,1
924,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Eau ; de lavande,Levant,717,livres,1,717,0,,1
925,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Eau ; de raisine,Levant,2300,livres,"0,5",1150,0,,1
926,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Eau ; de la Reyne d'hongrie,Levant,1250,livres,1,1250,0,,1
927,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Eau de vie,Levant,1000,livres,"0,25",250,0,,1
928,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Encens,Levant,700,livres,"0,5",350,0,,1
929,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Epicerie,Levant,654,livres,4,2616,0,,1
930,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Escamitte,Levant,200,pièces,4,800,0,,1
931,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Escayolle,Levant,5470,livres,"0,15",820,"-0,5",,1
932,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Esprit ; de bergamotte,Levant,321,livres,15,4815,0,,1
933,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Etain ; ouvré,Levant,70126,livres,1,70126,0,,1
934,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,174,Exports,Marseille,30,Etoffe ; de soye,Levant,4593,livres,40,9186,-174534,erreur entre livres et sols,1
935,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Etoffe ; my soie,Levant,365,livres,20,7300,0,,1
936,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Etoupes ; de chanvre,Levant,3000,livres,"0,2",600,0,,1
937,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Farine,Levant,2550,livres,"0,2",510,0,,1
938,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fayance,Levant,61350,livres,"0,5",30675,0,,1
939,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fer ; en barres,Levant,1169210,livres,"0,15",175381,"-0,5",,1
940,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fer ; blanc,Levant,7350,livres,"0,6",4410,0,,1
941,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fer ; ouvré,Levant,1700,livres,"0,25",425,0,,1
942,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fil ; blanc,Levant,200,livres,2,400,0,,1
943,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fil ; de fer,Levant,700,livres,"0,5",350,0,,1
944,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fleurs ; d'aspic,Levant,23400,livres,"0,3",7020,0,,1
945,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fourrure ; de soye,Levant,180,livres,2,360,0,,1
946,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fraissine ; de vermillon,Levant,400,livres,"0,5",200,0,,1
947,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fromage,Levant,29980,livres,"0,3",4994,-4000,erreur,1
948,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Fruits ; crus,Levant,5000,livres,"0,1",500,0,,1
949,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Galles,Levant,9473,livres,"0,5",4736,"-0,5",,1
950,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Garance,Levant,9048,livres,"0,5",4524,0,,1
951,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Gaudron,Levant,164620,livres,"0,2",32924,0,,1
952,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Geroffle,Levant,8934,livres,10,89340,0,,1
953,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Gingembre,Levant,11030,livres,"0,2",2216,10,,1
954,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Gomme ; adragan,Levant,576,livres,"1,5",864,0,,1
955,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Gomme ; arabique,Levant,1536,livres,"0,75",1152,0,,1
956,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Gomme ; thurique,Levant,2800,livres,"0,5",1400,0,,1
957,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Grabeau ; de cochenille,Levant,378,livres,5,1890,0,,1
958,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Grabeau ; d'indigo,Levant,13855,livres,3,41565,0,,1
959,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Huile ; de laurier,Levant,660,livres,"0,5",330,0,,1
960,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Huile ; d'olive,Levant,519590,livres,"0,4",207086,-750,,1
961,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Jambon,Levant,1200,livres,"0,6",720,0,,1
962,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Indienne,Levant,1125,pièces,12,13500,0,,1
963,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Indigo,Levant,140261,livres,5,701305,0,,1
964,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Jus ; de reglisse,Levant,832,livres,"0,5",416,0,,1
965,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Laine ; lavée,Levant,2379,livres,"1,1",2616,"-0,9",,1
966,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,31,Laine ; de Segovie,Levant,137438,livres,"1,6",219900,"-0,8",,1
967,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Legumes,Levant,23720,livres,"0,15",3558,0,,1
968,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Librairie,Levant,2905,livres,2,5810,0,,1
969,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Liege,Levant,3334,livres,"0,15",500,"-0,1",,1
970,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Limes,Levant,400,livres,"0,75",300,0,,1
971,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Lin ; peigné,Levant,115800,livres,"0,75",86850,0,,1
972,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Liqueurs,Levant,21309,livres,1,21309,0,,1
973,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Lustres,Levant,12850,livres,2,25700,0,,1
974,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Manne,Levant,175,livres,"1,5",262,"-0,5",,1
975,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Marbre ; ouvré,Levant,900,livres,3,2700,0,,1
976,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Marchandises ; melées,Levant,1,valeur,1012,1012,0,,1
977,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Marchandises ; de mode,Levant,100,livres,50,5000,0,,1
978,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Mastic,Levant,150,livres,"1,75",262,"-0,5",,1
979,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Mercerie,Levant,38909,livres,"3,5",136181,"-0,5",,1
980,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Miel,Levant,15330,livres,"0,3",4549,-50,,1
981,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Miny,Levant,8468,livres,"0,2",1693,"-0,6",,1
982,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Morue ; seche,Levant,44896,livres,"0,25",11224,0,,1
983,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Mouchoirs ; de coton,Levant,12,pièces,12,144,0,,1
984,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Mouchoirs ; de soye,Levant,447,douzaines,30,13410,0,,1
985,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Muscades,Levant,2288,livres,10,22880,0,,1
986,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Oignons ; de fleurs,Levant,4250,livres,"0,4",1700,0,,1
987,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Olives,Levant,1000,livres,"0,5",500,0,,1
988,Pascal Fontaine,Archives de la CCI de Marseille - I 24,Local/Marseille/Archives_de_la_CCI_de_Marseille-I24/Marseille - Exports – 1774.csv,Local,1774,Exports,Marseille,32,Opium,Levant,205,livres,6,1230,0,,1
