item,group,status,beforeItems,afterItems,obsolete,imprimatur
planches de liège,[liège],ambiguous,,[Liege ; En planches] [Liege ; en planches] [Liege en planche] [Liege en planches] [Liège ; En planches] [Liège ; en planches] [Liège en planche] [Liège en planches] [Lièges en planches] [Liége en planche] [Liége en planches] [liège ; en planche] [Liège; En planches] [Liége; En planches] [Lieges en planches] [liège en planche] [liege en planches] [Liege ; en planche] [Liège ; en planche] [liège en planches],no,
feuilles de liège,[liège],ambiguous,,[liege en feuilles],no,
ouvrages de liège,[liège],ambiguous,,[Liège ; ouvré],no,
liège en catalant,[liège],ambiguous,,[Liege ; en catalant],no,
bouchons de liège,[liège] [bouchon],ambiguous,,[Liege ; En bouchons] [Liege ; en bouchon] [Liege ; en bouchons] [Liège ; En bouchons] [Liège ; en bouchon] [Liège ; en bouchons] [liege en bouchons] [Bouchon ; de liège] [Bouchon de Liege] [Bouchon de Liège] [Bouchon de liege] [Bouchon de liège] [Bouchon en liège] [Bouchons ; de Liege] [Bouchons ; de liege] [Bouchons ; de lieges] [Bouchons ; de liège] [Bouchons ; liege] [Bouchons de Liege] [Bouchons de Liége] [Bouchons de liege] [Bouchons de lieges] [Bouchons de liège] [Bouchons de lièges] [Bouchons de liége] [Bouchons en liège] [Bouchons en lièges] [Bouchons liège] [Bouchons; de liège] [bouchons ; de liège] [bouchons de liege] [bouchons de liège] [Liége; En bouchons] [Liège; En bouchons] [Bouchons de lige] [///Industrie étrangère///Bouchons de liége] [Bouchosn de liege] [Bouchons de Liège] [Liège en bouchons] [///Industrie Etrangère///Bouchons de liège] [Liège en bouchon],no,
liège en bois,[liège],ambiguous,,[liege en bois],no,
liège d'Espagne et du Portugal,[liège],ambiguous,,[liege de Portugal et Espagne] [liege de Portugal et d'Espagne],no,
librairie,[librairie],ambiguous,[Libraire ; ordinaire] [Libraire] [Librairie] [Librairies] [librairie],[Libraire] [Librairie] [Librairies] [librairie] [Libraririe] [///Industrie étrangère///Librairie] [///Industrie générale///Librairie] [///Industrie Générale///Librairie] [///Industrie Etrangère///Librairie],no,
librairie reliée,[librairie],ambiguous,,[Librairie ; reliée],no,
librairie en feuille,[librairie],ambiguous,,[Librairie ; en feuilles],no,
librairie en blanc,[librairie],ambiguous,,[Librairie ; en blanc],no,
librairie en almanach relié,[librairie],ambiguous,,[Librairie ; en almanach ; relié],no,
librairie en almanach en blanc,[librairie],ambiguous,,[Librairie ; en almanach ; en blanc],no,
librairie en almanach broché,[librairie],ambiguous,,[Librairie ; en almanach ; broché],no,
librairie brochée,[librairie],ambiguous,,[Librairie ; brochée],no,
librairie commune,[librairie],ambiguous,,[Libraire ; ordinaire],no,
libraire livre en feuille,[librairie],ambiguous,,[Libraire ; livres ; en feuilles],no,
libraire carte géographique,[librairie],ambiguous,,[Libraire ; cartes ; géographiques] [Librairie ; cartes ; géographiques] [Librairie ; cartes],no,
navet,[légume],ambiguous,[Navets] [navets],[Navets] [navets],no,
mongette,[légume],ambiguous,[Mongette] [Monjettes],[Mougette] [Mongette] [Monjettes],no,
légume,[légume],ambiguous,[Legumes] [Légumes] [legume] [legumes] [Légumes ; de toutes espèces] [Légumes ; divers] [Légumes divers] [legumes mellées],[Legumes] [Légumes] [legume] [legumes] [Légumes ; de toutes espèces] [Légumes ; divers] [Légumes divers] [legumes mellées] [Legume] [Légumes; Divers] [Légumes divers;] [Legumes; Divers] [Legumes divers],no,
légume trèfle,[légume],ambiguous,,[Légumes ; treffles],no,
légume sec,[légume],ambiguous,,[Légumes ; secs] [legumes secs] [Legumes; Secs?],no,
légume pomme de terre,[légume],ambiguous,,[Légumes ; en pommes de terre] [Légumes ; pommes ; de terre] [Légumes Pommes de terre],no,
"légume pois, fève et haricot",[légume],ambiguous,,[Légumes ; en poix feves et haricots],no,
légume pois,[légume],ambiguous,,[Légumes ; pois] [Légumes ; poix] [Légumes pois] [Legumes; Pois] [Légumes; Pois],no,
haricots,[légume],ambiguous,,[Légumes ; en haricots] [Legumes en haricots] [Légumes divers; Haricots],no,
légume haricots,[légume],ambiguous,,[Légumes ; haricots] [Légumes haricots] [Grains ; haricots] [Legumes; Haricots] [Légumes; Haricots],no,
légume fève,[légume],ambiguous,,[Légumes ; en feves] [Légumes ; fèves] [Légumes; Feves] [Légumes fèves] [Légumes en fèves] [Légumes ; feves] [légumes fèves] [Légumes (fèves)] [Legumes; Feves],no,
légume chou-fleur,[légume],ambiguous,,[Légumes ; en choux-fleurs],no,
laine,[laine],ambiguous,"[agnelines et crottelins] [Lain] [Laine] [Laines] [Laisne] [Laine ; en ...] [Laines communes, ordinaires, lavées et en suint] [Laine ; diverse] [Laine ; diverses] [Laines ; de toutes sortes] [Laines ; diverses] [Laines diverses] [Laine ; en masses] [Sorte de laine]",[Laine] [Laines] [Laisne] [Laine ; diverse] [Laine ; diverses] [Laines ; de toutes sortes] [Laines ; diverses] [Laines diverses] [Laines divers] [1///Matières première///Laine] [Laine diverses] [laine] [1///Matières premières///Laine],no,
laine écrin lavée,[laine],ambiguous,,[Laine ; ecrin ; lavée],no,
laine à tricoter,[laine],ambiguous,,[Laine ; à tricoter],no,
laine à tapisserie,[laine],ambiguous,,[Laine ; a Tapisserie] [Laine ; a tapisserie] [Laine ; à tapisserie] [Laine ; à tapissoire] [Laine a tapisser] [Laine a tapisserie] [Laine à tapisserie] [Laines à tapisserie],no,
laine à matelas,[laine],ambiguous,,[Laine ; à matelas] [Laine ; à matelats],no,
laine à lisière,[laine],ambiguous,,[Laine ; à lizière],no,
laine à broder,[laine],ambiguous,,[Laine ; a broder] [Laine ; à broder] [Laine a broder] [Laine à broder] [Laines a broder],no,
laine teinte,[laine],ambiguous,,[Laine ; teinte] [laine teinte],no,
laine petite,[laine],ambiguous,,[Laine ; petite],no,
laine pelade,[laine],ambiguous,,[Laine ; pelade] [Laine ; pellade] [Laine pelade] [Laine pellade] [laine pelade] [laine pellade] [Laine; Pelade] [Laine ; pellude],no,
laine peignée,[laine],ambiguous,,[Laine ; Peignée] [Laine ; peignée] [Laine ; peignées] [Laine ; peingnée] [Laine Peigné] [Laine Peignée] [Laine peigné] [Laine peignée] [laine peigné],no,
laine menue,[laine],ambiguous,,[Laine ; menue],no,
laine lavée,[laine],ambiguous,,[Laine ; lavé] [Laine ; lavée] [Laine Lave] [Laine lavée] [laine lavée] [Laines ; lavées] [Laine; Lavée] [Laine lavée;],no,
laine grosse,[laine],ambiguous,,[Laine ; grasse] [Laine ; grosse] [Laine ; grossière] [Laine grossiere] [Laine grossière] [Laine ; grossiere] [laine grossière],no,
laine fine,[laine],ambiguous,,[Laine ; fine] [Laines ; fines] [Laines fines] [Laines divers ; fines] [Laines diverses ; fines] [Laine fine],no,
lames filées,[laine],ambiguous,,[Lame fillée],no,
laine filée,[laine],ambiguous,,[Laine : filée] [Laine ; filé] [Laine ; filée] [Laine ; fiée] [Laine File] [Laine Fillé] [Laine fillée] [Laine filée] [Laines ; filées] [Laines filée] [Laines filées] [laine ; filée] [laines Fillées],no,
laine en toison,[laine],ambiguous,,[Laine ; en toison] [Laine en toison] [Laine en toisons] [laine ; en toison],no,
laine en suint,[laine],ambiguous,,[Laine ; de suin] [Laine ; en suin] [Laine ; en suin ???] [Laine ; en suint] [Laine en Suin] [Laine en Suint] [Laine en suin] [laines en suin] [Laine; En suin],no,
laine en rame,[laine],ambiguous,,[Laine ; de rames] [Laine ; en rame] [Laine ; en rames] [Laines ; en rames] [Laine en rame] [Laine en rames],no,
laine en laine,[laine],ambiguous,,[Laine ; en lain],no,
laine en flotte,[laine],ambiguous,,[Laine ; en flotte],no,
laine en côte,[laine],ambiguous,,[Laine ; en cote] [Laine ; en cotes] [Laine ; en côte],no,
laine du Levant,[laine],ambiguous,,[Laine ; de Levant] [Laine ; de levant] [Laine de Levant] [laine ; du Levant],no,
laine du Béarn,[laine],ambiguous,,[Laine ; de Bearn] [Laine ; de Béarn] [Laine ; de bear] [Laine du Bearn] [Laine de Bearn] [Laine de Béarn] [laine de Bearn],no,
laine de tan,[laine],ambiguous,,[Laine ; de tan],no,
laine de vigogne,[laine],ambiguous,,[Laine ; de nigagne] [Laine ; de Vigogne] [Laine ; de vigogne] [Laine de Vigogne] [Laines ; de vigogne] [laine de vigogne],no,
laine de chèvre,[laine],ambiguous,,[Laine ; de chevres] [Laine ; de chèvre],no,
laine de barbarie,[laine],ambiguous,,[Laine ; de Barbarie] [Laine ; de barbarie] [Laine de Barbarie],no,
laine vigogne,[laine],ambiguous,,[Laine ; vigogne],no,
vigogne de laine,[laine],ambiguous,,[Laine ; en vigogne],no,
laine de Suède,[laine],ambiguous,,[Laine ; de Suède],no,
laine de Smyrne,[laine],ambiguous,,[Laine ; de smirne],no,
laine de Portugal,[laine],ambiguous,,[Laine ; de Portgal] [Laine ; de Portugal] [Laine de Portugal],no,
laine de Pologne,[laine],ambiguous,,[Laine ; de Pologne] [Laine ; de pologne] [laine de Pologne],no,
laine de Moscou,[laine],ambiguous,,[Laine ; de Moscous],no,
laine de Hollande,[laine],ambiguous,,[Laine ; d'Hollande] [Laine ; d'hollande],no,
laine de Danemark,[laine],ambiguous,,[Laine ; de Danemark] [Laine ; de Dannemark],no,
laine de Constantinople,[laine],ambiguous,,[Laine ; de Constantinople],no,
laine d'écru,[laine],ambiguous,,[Laine ; d'écrue],no,
laine d'agnelin,[laine],ambiguous,,[Laine ; aguelin] [Laine ; d' agnelin] [Laine ; d'Agnelin] [Laine ; d'agnelin] [Laine ; d'aguelin] [Laine ; d'aquelin] [Laines ; d'Aignelin] [laine d'agnelin] [laine d'aignelin] [Laine d'aignelain] [Laines ; aguelins] [Laine d'aignelin],no,
laine d'Italie,[laine],ambiguous,,[Laine ; d'Italie] [Laine ; de Pouille] [Laine ; de Rome] [Laine en Rome] [laine de rome] [Laine ; de Venise] [Laine ; de pouille],no,
laine d'Angleterre,[laine],ambiguous,,[Laine ; d'Angleterre] [Laine ; d'angleterre],no,
laine crue,[laine],ambiguous,,[Laine ; cru],no,
laine crotelin,[laine],ambiguous,,[Laine ; crotelin],no,
laine commune,[laine],ambiguous,,[Laine ; Commune] [Laine ; commune] [Laine ; communs] [Laine Commune] [Laine commun] [Laine commune] [Lamie commune] [laine commune],no,
laine bâtarde,[laine],ambiguous,,[Laine ; batarde],no,
laine brute,[laine],ambiguous,,[Laine ; Bruttes] [Laine ; brule] [Laine ; brute] [Laine ; brutte] [Laine brut] [Laine brute] [Laine brutte] [laine ; brutte] [Laine brute de mouton] [laine brut ou non lavée],no,
laine blanche non filée,[laine],ambiguous,,[Laine ; blanche ; non filée],no,
laine blanche,[laine],ambiguous,,[Laine ; blanche],no,
sorte de laine,[laine],ambiguous,,[Sorte de laine],no,
laine en ???,[laine],ambiguous,,[Laine ; en ...],no,
laine commune et lavée et en suint,[laine],ambiguous,,"[Laines communes, ordinaires, lavées et en suint]",no,
lain,[laine],ambiguous,,[Lain],no,
agnelines et crottelins,[laine],ambiguous,,[agnelines et crottelins],no,
jonc,[jonc],ambiguous,[Ionce] [Iongs] [Jonc] [Joncs] [Jones] [Jongs] [jonc] [joncs],[Ionce] [Iongs] [Jonc] [Joncs] [Jones] [Jongs] [jonc] [joncs],no,
jonc à voile,[jonc],ambiguous,,[Jongs ; à voile],no,
joncs pour chaises,[jonc],ambiguous,,[Jouer ; pour choisir] [Jouet ; pour chaises] [Jouet ; pour choisir] [Jonc ; pour chaises],no,
joncs à faire chaises,[jonc],ambiguous,,[Ioncs à fer chaises] [Joncs ; à F chaises] [Joncs ; à faire chaises] [Joncs ; à faire des chaises] [Joncs à faire chaises] [Joncs à fre chaises] [Jongs ; a faire chaises] [Jongs ; à faire ; des chaises] [Jongs ; à faire chaises] [Jongs ; à faire des chaises] [Jongs ; à fer chaises] [Jongs a fre chaises] [Jongs à fre chaise] [Jongs à fre. Chaises] [Jons ; à faire chaises] [Jons ; à faire des chaises] [joncs à faire chaises],no,
jonc rotin,[jonc],ambiguous,,[Jonc ; rotin],no,
jonc entes,[jonc],ambiguous,,[Jongs ; entes],no,
jonc des Indes,[jonc],ambiguous,,[Joncs ; des Indes],no,
jarretière et ruban de laine,[jarretière],ambiguous,,[Jarretieres et rubans ; de laine],no,
jarretière de soie,[jarretière],ambiguous,,[Jarretiere ; de soye] [Jarretieres ; de soye] [Jarretieres de soye] [Jarretière ; de soye] [Jarretière de soie] [Jarretières ; de soye],no,
jarretières de laine,[jarretière],ambiguous,,[Jaretieres ; de laine] [Jarretieres ; de laine] [Jarretieres de laines] [Jarretières ; de laine] [Jardiéres de laine],no,
jarretière de fleuret,[jarretière],ambiguous,,[Jarretieres ; de fleures] [Jarretieres ; de fleuret] [Jarretieres ; de fleurs] [Jarretière ; de fleuret] [Jarretières ; de fleuret],no,
jarretière de filoselle,[jarretière],ambiguous,,[Jarretieres ; de filozelle],no,
jarretière de fil,[jarretière],ambiguous,,[Jarretieres ; de fil] [Jarretières ; de fil],no,
jarretière d'or et d'argent,[jarretière],ambiguous,,[Jarretieres ; or et argent],no,
jarretière d'argent,[jarretière],ambiguous,,[Jarretieres ; d'argent] [Jarretieres d'argent],no,
flûte,[instruments ; de musique],ambiguous,[Flutte] [Fluttes],[Flutte] [Fluttes],no,
clavecin,[instruments ; de musique],ambiguous,"[Clavecin] [Clavesin] [Clavesins] [Clavessin] [Clavessins] [clavescins, psalterions, epinettes]","[Instrumens de musique ; da vessin] [Instruments ; de musique ; claveine] [Clavecin] [Clavesin] [Clavesins] [Clavessin] [Clavessins] [clavescins, psalterions, epinettes] [Instruments de musique ; clavecin] [Instruments de musique clavessin]",no,
basson,[instruments ; de musique],ambiguous,[Basson] [Bassons] [bassons],[Basson] [Bassons] [bassons],no,
instrument de musique luth,[instruments ; de musique],ambiguous,,[Instruments ; de musique ; Luth],no,
inde,[indes],ambiguous,[Inde],[Inde],no,
Inde plante,[indes],ambiguous,,[Inde Plante],no,
Inde plate,[indes],ambiguous,,[Inde ; platte] [Inde Plats] [Inde Platte] [Inde Plattes] [Inde plate] [Inde plates] [Inde platte] [Indeplate] [Indeplatte] [Indes ; platte] [Indes ; plattes] [Indes Plates] [Indes platte] [inde plate] [inde platte] [indeplats] [indeplatte] [Drogueries ; pour peinture et teinture ; Inde ; platte] [Drogues ; pour la peinture et la teinture ; Inde ; platte] [Drogues ; pour peinture et teinture ; inde ; platte] [Inde-plate] [Drogues; Pour peintures et teintures; Indeplatte] [Inde ; plate] [Jude ; platte],no,
Inde flottante,[indes],ambiguous,,[Inde ; flottante] [Jude ; flottante] [Indes flottante] [Inde flotante] [Inde flottante],no,
Inde fine,[indes],ambiguous,,[Jude fin] [Inde ; fine] [Inde fine] [Indes ; fine] [Indes ; fines] [Indes fines] [Jude ; fine],no,
huître,[huître],ambiguous,[Huitres] [huitres],[Huitres] [huitres] [Huîtres] [Huittres],no,
huître à la daube,[huître],ambiguous,,[Huitre ; à la Daube] [Huitres ; a la daube] [Huitres ; à la daube] [Huitres a la daube],no,
huître à l'écaille,[huître],ambiguous,,[Huitre ; à l'écaille] [Huitres ; à l'Ecaille] [Huitres ; à l'ecaille] [Huitres ; à l'haille] [Huitres ; à l'écaille],no,
huître verte,[huître],ambiguous,,[Huitres ; vertes] [Huitres vertes],no,
huître fraîche,[huître],ambiguous,,[Huitres ; fraiches],no,
huile à brûler,[huile],ambiguous,,[Huile ; A bruler] [Huile ; à bruler] [Huile ; à brûler] [Huile a Bruler] [Huile à bruler] [Huiles ; A bruler] [Huile a bruler],no,
huile succin,[huile],ambiguous,,[Huile ; succin] [Huile ; succint] [Huile ; sucein],no,
huile diverse,[huile],ambiguous,,[Huile ; diverse] [Huile ; diverses] [Huile diverse] [Huiles ; Diverses] [Huiles diverses] [Huiles ; diverses] [Huiles; Diverses],no,
huile de vialle,[huile],ambiguous,,[Huile ; de vialles],no,
huile de tamarin,[huile],ambiguous,,[Huile ; de tamarin] [huile de tamarin],no,
huile de souffre,[huile],ambiguous,,[Huile ; de souffre],no,
huile de senteur,[huile],ambiguous,,[Huile ; de Senteur] [Huile ; de senteur] [Huile de senteur] [Huille de Senteur] [Huille de senteur] [Huilles de senteur] [huile de senteur] [huille de senteur],no,
huile de scorpion,[huile],ambiguous,,[Huile ; de scorpion] [Huile de scorpion] [Huille ; de scorpion],no,
huile de saxafrax,[huile],ambiguous,,[Huile ; de saxafrax],no,
huile de rose,[huile],ambiguous,,[Huile ; de roze] [Huile de rose],no,
huile de rhue,[huile],ambiguous,,[Huile ; de rhue],no,
huile rabette,[huile],ambiguous,,[huile rabette],no,
huile de rabette,[huile],ambiguous,,[Huile ; de rabelle] [Huile ; de rabette] [Huile de Rabelle] [Huile de rabelles] [Huile de rabette] [Huile derabette] [Huille ; de rabette] [Huille de rabette] [huile de rabette] [huille de Rabette] [huille de Rabotte] [huilr de rabette] [Huile ; de Rabette] [Huile de Rabette],no,
huile de crabette,[huile],ambiguous,,[Huile ; de crabette],no,
pied d'huile de poisson,[huile],ambiguous,,[Huile ; pied d'huile ; de poisson],no,
huile de poisson,[huile],ambiguous,,[Epiceries ; huile ; de poisson] [Huile ; De poisson] [Huile ; de poisson] [Huile ; de poissons] [Huile de Poisson] [Huile de poison] [Huile de poisson] [Huile de poissons] [Huile s de poison] [Huiles ; De poisson] [Huiles de poisson] [Huiles de poissons] [Huille ; de Poisson] [Huille ; de poisson] [Huille de Poisson] [Huille de poisson] [huile de Poisson] [huile de poisson] [huile de poissons] [huille ; de poisson] [huille de Poisson] [huille de poison] [huille de poisson] [huilles de poisson] [huilles de Poils Cru] [2///Matières premières///Huile de poisson] [Huilles de poisson] [Huiles; De poisson] [Huile ; de poisson ; divers] [Huile; De poisson] [2///Matières premières///Huile de poissons],no,
huile de plante,[huile],ambiguous,,[Huile ; de plantes],no,
huile de parfum,[huile],ambiguous,,[Huile ; de parfum] [Huile de Parfum],no,
huile de palme,[huile],ambiguous,,[Huile ; de palmes] [Huile de palme] [Huille ; de palme] [Huille de palme] [huile de palmes] [huille de palme] [huille de palmes] [Huile ; de palme],no,
huile de noix,[huile],ambiguous,,[Epiceries ; huile ; de noix] [Huile ; De noix] [Huile ; de noix] [Huile de Noix] [Huile de noix] [Huiles ; DE noix] [Huiles ; De noix] [Huiles de noix] [Huille ; de noix] [Huille de Noix] [Huille de noix] [huile ; de noix] [huile de Noix],no,
huile de muscade,[huile],ambiguous,,[Huile ; de muscade] [Huile ; de muscades] [Huile ; de museades] [huile de muscade] [huille de muscade] [Huile de muscade],no,
huile de laine,[huile],ambiguous,,[Huille de laine],no,
huile à lin,[huile],ambiguous,,[Huile ; A lin],no,
huile de lin,[huile],ambiguous,,[Huile ; De lin] [Huile ; de lin] [Huile de Lain] [Huile de Lin] [Huile de lin] [Huiles ; De lin] [Huille ; de lin] [Huille de Lin] [Huille de lin] [Huilles de lin] [Hulille ; de lin] [huile de Lin] [huile de lin] [huille de Lin] [huille de lin] [Huile; De lin] [Huiles; De lin] [Epicerie ; huile de lin] [Huile; de lin],no,
huile de lavande,[huile],ambiguous,,[Huile ; de lavande] [huile de lavende],no,
huile de laurier,[huile],ambiguous,,[Huile ; De Laurier] [Huile ; de laurier] [Huile ; de lauriés] [Huile de Laurier] [Huile de laurier] [Huille ; de laurier] [Huille de Laurier] [Huille de laurier] [huile de laurier] [Huiles ; de graine ; de laurier],no,
huile de jayet,[huile],ambiguous,,[Huiles ; De jayet],no,
huile de jasmin,[huile],ambiguous,,[Huile ; de jasmin] [Huile de Jasmin] [Huile de jasmin] [Huiles; De jasmin],no,
huile de graine de navette,[huile],ambiguous,,[Huile ; De graine de navette],no,
huile de graine,[huile],ambiguous,,[Huile ; De graine] [Huile ; de Graine] [Huile ; de graine] [Huile ; de graines] [Huile de Graine] [Huile de graine] [Huile de graines] [Huiles ; De graine] [Huiles de graines] [Huille ; de Graine] [Huille de graine] [huile de Graine] [huile de graine] [huille de graine] [Huile de graines et autres] [Huiles de graines et autres] [2///Matières premières///Huile de graine] [Huiles diverses ; de graines] [Huiles ; de graine ; de graine] [Huile ; de graines ; diverses] [Huille ; de graine] [2///Matières première///Huile de graine] [Huile de grains],no,
huile de grain,[huile],ambiguous,,[Huile de Grain] [Huile de grain] [Huile ; de grain] [2///Matières premières///Huile de grains],no,
huile de girofle,[huile],ambiguous,,[huile de cloux de girofle] [Huile ; de geroffle] [Huile ; de giroffle] [Huile ; de gérofle] [Huile de girofle] [huille de girofle] [Huille ; de geroffle] [Huiles; De girofle] [huile de géroffle] [Huile ; de gerofle] [Huile ; de géroffle] [Huile ; de Geroffle] [Huile ; de girofle] [Huile ; de Giroffle],no,
huile de genièvre,[huile],ambiguous,,[Huile ; de genievre] [Huile ; de genièvre] [Huiles de genièvre] [Huille de genievre] [Huile de genievre] [Huile de genièvre],no,
huile de gayac,[huile],ambiguous,,[Huile ; de gayac],no,
