numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
2270,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; gracienne,Espagne,4422012,,,,,,33598620,,,,,,,,,,,
2271,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; gros brin,Isles,1400,,,,,,33598620,,,,,,,,,,,
2272,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; de hutte,Angleterre,34507,,,,,,33598620,,58223,,,,,,,,,
2273,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; de hutte,Espagne,1039,,,,,,33598620,,58223,,,,,,,,,
2274,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; de hutte,Portugal,1197,,,,,,33598620,,58223,,,,,,,,,
2275,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; de hutte,Isles,21480,,,,,,33598620,,58223,,,,,,,,,
2276,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; de languenan,Espagne,1934,,,,,,33598620,,,,,,,,,,,
2277,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; large,Espagne,180051,,,,,,33598620,,198303,,,,,,,,,
2278,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; large,Portugal,18252,,,,,,33598620,,198303,,,,,,,,,
2279,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,77,Toile ; de Bretagne ; de Leon,Portugal,1000,,,,,,33598620,,,,,,,,,,,
2280,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; de Morlaix,Espagne,1090,,,,,,33598620,,17019,,,,,,,,,
2281,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; de Morlaix,Portugal,1929,,,,,,33598620,,17019,,,,,,,,,
2282,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; de Morlaix,Isles,14000,,,,,,33598620,,17019,,,,,,,,,
2283,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; de Mortagne,Isles,52600,,,,,,33598620,,,,,,,,,,,
2284,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; d'Olonne,Espagne,4525,,,,,,33598620,,,,,,,,,,,
2285,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; de Pouldavi,Angleterre,3373,,,,,,33598620,,7178,,,,,,,,,
2286,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; de Pouldavi,Portugal,3805,,,,,,33598620,,7178,,,,,,,,,
2287,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; rosconne,Espagne,125664,,,,,,33598620,,129192,,,,,,,,,
2288,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; rosconne,Hollande,3528,,,,,,33598620,,129192,,,,,,,,,
2289,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; rousse,Espagne,3597,,,,,,33598620,,,,,,,,,,,
2290,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de Bretagne ; de Vimoutiers,Isles,37920,,,,,,33598620,,,,,,,,,,,
2291,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; caneva,Flandre,1760,,,,,,33598620,,,,,,,,,,,
2292,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; à carreaux,Isles,2000,,,,,,33598620,,,,,,,,,,,
2293,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de chanvre,Hollande,1200,,,,,,33598620,,867599,,,,,,,,,
2294,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de chanvre,Savoye,3577,,,,,,33598620,,867599,,,,,,,,,
2295,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de chanvre,Suisse,1845,,,,,,33598620,,867599,,,,,,,,,
2296,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de chanvre,Isles,860977,,,,,,33598620,,867599,,,,,,,,,
2297,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; cirée,Angleterre,12060,,,,,,33598620,,22375,,,,,,,,,
2298,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; cirée,Espagne,1104,,,,,,33598620,,22375,,,,,,,,,
2299,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; cirée,Hollande,2959,,,,,,33598620,,22375,,,,,,,,,
2300,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; cirée,Suisse,3052,,,,,,33598620,,22375,,,,,,,,,
2301,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; cirée,Isles,3200,,,,,,33598620,,22375,,,,,,,,,
2302,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; commune,Espagne,126813,,,,,,33598620,,590333,,,,,,,,,
2303,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; commune,Flandre,14800,,,,,,33598620,,590333,,,,,,,,,
2304,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; commune,Geneve,1760,,,,,,33598620,,590333,,,,,,,,,
2305,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; commune,Italie,11040,,,,,,33598620,,590333,,,,,,,,,
2306,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; commune,Levant,424960,,,,,,33598620,,590333,,,,,,,,,
2307,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; commune,Portugal,2320,,,,,,33598620,,590333,,,,,,,,,
2308,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; commune,Isles,8640,,,,,,33598620,,590333,,,,,,,,,
2309,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de coton,Allemagne,109435,,,,,,33598620,,154566,,,,,,,,,
2310,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de coton,Espagne,4909,,,,,,33598620,,154566,,,,,,,,,
2311,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de coton,Flandre,1170,,,,,,33598620,,154566,,,,,,,,,
2312,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de coton,Isles,39052,,,,,,33598620,,154566,,,,,,,,,
2313,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; coutil,Allemagne,3270,,,,,,33598620,,73152,,,,,,,,,
2314,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; coutil,Espagne,7608,,,,,,33598620,,73152,,,,,,,,,
2315,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; coutil,Levant,4685,,,,,,33598620,,73152,,,,,,,,,
2316,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; coutil,Portugal,5848,,,,,,33598620,,73152,,,,,,,,,
2317,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; coutil,Isles,42951,,,,,,33598620,,73152,,,,,,,,,
2318,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; coutil,Guinée,8790,,,,,,33598620,,73152,,,,,,,,,
2319,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; crée,Espagne,1540,,,,,,33598620,,,,,,,,,,,
2320,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de crin,Allemagne,5230,,,,,,33598620,,7720,,,,,,,,,
2321,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; de crin,Portugal,2490,,,,,,33598620,,7720,,,,,,,,,
2322,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,78,Toile ; diverses,Isles,44000,,,,,,33598620,,,,,,,,,,,
2323,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; d'emballage,Espagne,4681,,,,,,33598620,,16628,,,,,,,,,
2324,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; d'emballage,Levant,8380,,,,,,33598620,,16628,,,,,,,,,
2325,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; d'emballage,Portugal,2010,,,,,,33598620,,16628,,,,,,,,,
2326,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; d'emballage,Savoye,1557,,,,,,33598620,,16628,,,,,,,,,
2327,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; d'étoupes,Angleterre,15813,,,,,,33598620,,16938,,,,,,,,,
2328,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; d'étoupes,Suisse,1125,,,,,,33598620,,16938,,,,,,,,,
2329,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; étrangeres,Espagne,27350,,,,,,33598620,,,,,,,,,,,
2330,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; fil et coton,Allemagne,35090,,,,,,33598620,,253030,,,,,,,,,
2331,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; fil et coton,Espagne,26892,,,,,,33598620,,253030,,,,,,,,,
2332,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; fil et coton,Flandre,69080,,,,,,33598620,,253030,,,,,,,,,
2333,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; fil et coton,Hollande,20724,,,,,,33598620,,253030,,,,,,,,,
2334,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; fil et coton,Italie,3456,,,,,,33598620,,253030,,,,,,,,,
2335,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; fil et coton,Portugal,4304,,,,,,33598620,,253030,,,,,,,,,
2336,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; fil et coton,Savoye,6594,,,,,,33598620,,253030,,,,,,,,,
2337,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; fil et coton,Suisse,13070,,,,,,33598620,,253030,,,,,,,,,
2338,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; fil et coton,Guinée,73820,,,,,,33598620,,,,,,,,,,,
2339,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; gingas,Espagne,35927,,,,,,33598620,,266139,,,,,,,,,
2340,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; gingas,Isles,208762,,,,,,33598620,,266139,,,,,,,,,
2341,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; gingas,Guinée,21450,,,,,,33598620,,266139,,,,,,,,,
2342,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grenade,Hollande,70907,,,,,,33598620,,,,,,,,,,,
2343,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grise,Isles,6628,,,,,,33598620,,,,,,,,,,,
2344,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; gros fort,Isles,31260,,,,,,33598620,,,,,,,,,,,
2345,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grosse,Allemagne,13504,,,,,,33598620,,142904,,,,,,,,,
2346,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grosse,Espagne,82176,,,,,,33598620,,142904,,,,,,,,,
2347,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grosse,Flandre,3200,,,,,,33598620,,142904,,,,,,,,,
2348,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grosse,Italie,8832,,,,,,33598620,,142904,,,,,,,,,
2349,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grosse,Portugal,2560,,,,,,33598620,,142904,,,,,,,,,
2350,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grosse,Savoye,16640,,,,,,33598620,,142904,,,,,,,,,
2351,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grosse,Suisse,14912,,,,,,33598620,,142904,,,,,,,,,
2352,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; grosse,Isles,1080,,,,,,33598620,,142904,,,,,,,,,
2353,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; des Indes ; diverses,Espagne,27805,,,,,,33598620,,1667477,,,,,,,,,
2354,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; des Indes ; diverses,Guinée,1639672,,,,,,33598620,,1667477,,,,,,,,,
2355,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de Levant ; diverses,Angleterre,3510,,,,,,33598620,,144832,,,,,,,,,
2356,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de Levant ; diverses,Espagne,52973,,,,,,33598620,,144832,,,,,,,,,
2357,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de Levant ; diverses,Italie,23778,,,,,,33598620,,144832,,,,,,,,,
2358,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de Levant ; diverses,Naples,23535,,,,,,33598620,,144832,,,,,,,,,
2359,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de Levant ; diverses,Genes,34115,,,,,,33598620,,144832,,,,,,,,,
2360,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de Levant ; diverses,Levant,2250,,,,,,33598620,,144832,,,,,,,,,
2361,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de Levant ; diverses,Savoye,4671,,,,,,33598620,,144832,,,,,,,,,
2362,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de lin ; d'Alençon,Espagne,5580,,,,,,33598620,,,15161521,,,,,,,,
2363,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de lin ; batiste,Allemagne,22134,,,,,,33598620,,113149,15161521,,,,,,,,
2364,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de lin ; batiste,Angleterre,2440,,,,,,33598620,,113149,15161521,,,,,,,,
2365,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de lin ; batiste,Espagne,76671,,,,,,33598620,,113149,15161521,,,,,,,,
2366,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de lin ; batiste,Levant,9300,,,,,,33598620,,113149,15161521,,,,,,,,
2367,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,79,Toile ; de lin ; batiste,Isles,2604,,,,,,33598620,,113149,15161521,,,,,,,,
2368,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Beauvais,Espagne,20470,,,,,,33598620,,179340,15161521,,,,,,,,
2369,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Beauvais,Portugal,155370,,,,,,33598620,,179340,15161521,,,,,,,,
2370,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Beauvais,Isles,3500,,,,,,33598620,,179340,15161521,,,,,,,,
2371,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Angleterre,15173,,,,,,33598620,,3653277,15161521,,,,,,,,
2372,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Espagne,2724789,,,,,,33598620,,3653277,15161521,,,,,,,,
2373,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Hollande,1480,,,,,,33598620,,3653277,15161521,,,,,,,,
2374,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Italie,129010,,,,,,33598620,,3653277,15161521,,,,,,,,
2375,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Naples,255490,,,,,,33598620,,3653277,15161521,,,,,,,,
2376,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Genes,73400,,,,,,33598620,,3653277,15161521,,,,,,,,
2377,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Levant,222225,,,,,,33598620,,3653277,15161521,,,,,,,,
2378,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Nord,1000,,,,,,33598620,,3653277,15161521,,,,,,,,
2379,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Savoye,110390,,,,,,33598620,,3653277,15161521,,,,,,,,
2380,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; blanche,Isles,120320,,,,,,33598620,,3653277,15161521,,,,,,,,
2381,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Cambray,Flandre,6300,,,,,,33598620,,,15161521,,,,,,,,
2382,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Cholet,Espagne,1144416,,,,,,33598620,,3008539,15161521,,,,,,,,
2383,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Cholet,Hollande,2800,,,,,,33598620,,3008539,15161521,,,,,,,,
2384,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Cholet,Portugal,48724,,,,,,33598620,,3008539,15161521,,,,,,,,
2385,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Cholet,Isles,1734541,,,,,,33598620,,3008539,15161521,,,,,,,,
2386,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Cholet,Guinée,78058,,,,,,33598620,,3008539,15161521,,,,,,,,
2387,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; diverses,Allemagne,6675,,,,,,33598620,,276906,15161521,,,,,,,,
2388,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; diverses,Angleterre,1011,,,,,,33598620,,276906,15161521,,,,,,,,
2389,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; diverses,Espagne,3312,,,,,,33598620,,276906,15161521,,,,,,,,
2390,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; diverses,Italie,1600,,,,,,33598620,,276906,15161521,,,,,,,,
2391,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; diverses,Suisse,1866,,,,,,33598620,,276906,15161521,,,,,,,,
2392,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; diverses,Isles,262442,,,,,,33598620,,276906,15161521,,,,,,,,
2393,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Laval,Allemagne,7050,,,,,,33598620,,1246288,15161521,,,,,,,,
2394,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Laval,Angleterre,1586,,,,,,33598620,,1246288,15161521,,,,,,,,
2395,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Laval,Danemark,2970,,,,,,33598620,,1246288,15161521,,,,,,,,
2396,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Laval,Espagne,1114262,,,,,,33598620,,1246288,15161521,,,,,,,,
2397,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Laval,Hollande,16000,,,,,,33598620,,1246288,15161521,,,,,,,,
2398,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Laval,Italie,1007,,,,,,33598620,,1246288,15161521,,,,,,,,
2399,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Laval,Levant,2256,,,,,,33598620,,1246288,15161521,,,,,,,,
2400,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Laval,Portugal,30067,,,,,,33598620,,1246288,15161521,,,,,,,,
2401,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Laval,Isles,71090,,,,,,33598620,,1246288,15161521,,,,,,,,
2402,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Roüen,Angleterre,1840,,,,,,33598620,,173060,15161521,,,,,,,,
2403,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Roüen,Danemark,2800,,,,,,33598620,,173060,15161521,,,,,,,,
2404,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Roüen,Espagne,56340,,,,,,33598620,,173060,15161521,,,,,,,,
2405,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Roüen,Geneve,1250,,,,,,33598620,,173060,15161521,,,,,,,,
2406,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Roüen,Portugal,31210,,,,,,33598620,,173060,15161521,,,,,,,,
2407,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Roüen,Suisse,5220,,,,,,33598620,,173060,15161521,,,,,,,,
2408,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; de Roüen,Isles,74400,,,,,,33598620,,173060,15161521,,,,,,,,
2409,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,81,Toile ; de lin ; Royale,Isles,1650,,,,,,33598620,,,15161521,,,,,,,,
2410,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Allemagne,1000860,,,,,,33598620,,5060340,15161521,,,,,,,,
2411,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Angleterre,301280,,,,,,33598620,,5060340,15161521,,,,,,,,
2412,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Espagne,2223720,,,,,,33598620,,5060340,15161521,,,,,,,,
2413,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Flandre,101360,,,,,,33598620,,5060340,15161521,,,,,,,,
2414,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Hollande,105420,,,,,,33598620,,5060340,15161521,,,,,,,,
2415,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Italie,372680,,,,,,33598620,,5060340,15161521,,,,,,,,
2416,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Naples,112560,,,,,,33598620,,5060340,15161521,,,,,,,,
2417,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Genes,24500,,,,,,33598620,,5060340,15161521,,,,,,,,
2418,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Venise,9520,,,,,,33598620,,5060340,15161521,,,,,,,,
2419,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Nord,8925,,,,,,33598620,,5060340,15161521,,,,,,,,
2420,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Portugal,320355,,,,,,33598620,,5060340,15161521,,,,,,,,
2421,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Russie,7000,,,,,,33598620,,5060340,15161521,,,,,,,,
2422,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Savoye,25060,,,,,,33598620,,5060340,15161521,,,,,,,,
2423,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Suède,8540,,,,,,33598620,,5060340,15161521,,,,,,,,
2424,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Suisse,16520,,,,,,33598620,,5060340,15161521,,,,,,,,
2425,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de St Quentin,Isles,422040,,,,,,33598620,,5060340,15161521,,,,,,,,
2426,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de Valenciennes,Allemagne,154884,,,,,,33598620,,1437092,15161521,,,,,,,,
2427,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de Valenciennes,Angleterre,157392,,,,,,33598620,,1437092,15161521,,,,,,,,
2428,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de Valenciennes,Espagne,24816,,,,,,33598620,,1437092,15161521,,,,,,,,
2429,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de Valenciennes,Flandre,1079664,,,,,,33598620,,1437092,15161521,,,,,,,,
2430,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de Valenciennes,Hollande,2940,,,,,,33598620,,1437092,15161521,,,,,,,,
2431,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de Valenciennes,Italie,12836,,,,,,33598620,,1437092,15161521,,,,,,,,
2432,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; de lin ; de Valenciennes,Portugal,4560,,,,,,33598620,,1437092,15161521,,,,,,,,
2433,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; linge de table,Allemagne,8256,,,,,,33598620,,261560,,,,,,,,,
2434,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; linge de table,Espagne,16396,,,,,,33598620,,261560,,,,,,,,,
2435,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; linge de table,Hollande,18000,,,,,,33598620,,261560,,,,,,,,,
2436,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; linge de table,Italie,2540,,,,,,33598620,,261560,,,,,,,,,
2437,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; linge de table,Levant,7044,,,,,,33598620,,261560,,,,,,,,,
2438,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; linge de table,Savoye,18160,,,,,,33598620,,261560,,,,,,,,,
2439,Annick Davis,IIHS-122A,Objet Général,1767,Exports,,,82,Toile ; linge de table,Suisse,64080,,,,,,33598620,,261560,,,,,,,,,
