Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Sous,Leur Valeur (sub-total 1),Sous,Leur Valeur (sub-total 2),Sous,Leur Valeur (sub-total 3),Sous,Total,Sous,
Fatima zahra,,1757,98,Palmes en feuilles,Espagne,,2 503,8,,,,,,,5 531,8,
Fatima zahra,,1757,98,Palmes en feuilles,Italie,,3 000,,,,,,,,5 531,8,
Fatima zahra,,1757,98,Palmes en feuilles,Savoye,,28,,,,,,,,5 531,8,
Fatima zahra,,1757,98,Paniers ; de foudre,Allemagne,,126,,,,,,,,281,10,
Fatima zahra,,1757,98,Paniers ; d'ozier,Allemagne,,105,10,155,10,,,,,281,10,
Fatima zahra,,1757,98,Paniers ; d'ozier,Savoye,,50,,155,10,,,,,281,10,
Fatima zahra,,1757,99,Papier ; blanc,Allemagne,,98,10,59 189,2,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; blanc,Angleterre,,24,,59 189,2,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; blanc,Espagne,,1 797,,59 189,2,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; blanc,Flandre,,1 603,,59 189,2,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; blanc,Hollande,,14 921,,59 189,2,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; blanc,Italie,,14 528,,59 189,2,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; blanc,Nord,,14,,59 189,2,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; blanc,Savoye,,26 178,,59 189,2,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; blanc,Suisse,,25,12,59 189,2,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; brun,Flandre,,40,,,,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; commun,Allemagne,,288,,,,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; doré,Allemagne,,2 906,5,3 168,15,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; doré,Nord,,262,10,3 168,15,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; à gargousse,Hollande,,10 000,,,,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; grand rame,Hollande,,56 448,,,,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; gris,Flandre,,48,,,,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; d'Holande,Hollande,,29 200,,,,,,,,166 928,17,
Fatima zahra,,1757,99,Papier ; à lettres,Hollande,,252,,,,,,,,166 928,17,
Fatima zahra,,1757,100,Papier ; peint,Allemagne,,1 088,,,,,,,,166 928,17,
Fatima zahra,,1757,100,Papier ; à sacre,Hollande,,5 967,,,,,,,,166 928,17,
Fatima zahra,,1757,100,Papier ; violet,Hollande,,1 240,,,,,,,,166 928,17,
Fatima zahra,,1757,100,Parapluyes,Italie,,3 324,,,,,,,,3 625,,
Fatima zahra,,1757,100,Parapluyes,Savoye,,301,,,,,,,,3 625,,
Fatima zahra,,1757,100,Parasols,Italie,,196,,,,,,,,,,
Fatima zahra,,1757,100,Parchemin,Espagne,,3 546,,,,,,,,,,
Fatima zahra,,1757,100,Parierbrava,Hollande,,210,4,,,,,,,,,
Fatima zahra,,1757,100,Pastel,Hollande,,462,10,,,,,,,572,10,
Fatima zahra,,1757,100,Pastel,Suisse,,110,,,,,,,,572,10,
Fatima zahra,,1757,100,Pate ; d'amande,Italie,,4 770,,,,,,,,5 002,17,
Fatima zahra,,1757,100,Pate ; à papetier,Savoye,,232,17,,,,,,,5 002,17,
Fatima zahra,,1757,100,Peaux ; d'agneaux,Espagne,,16 132,,22 280,,,,,,2 112 872,4,
Fatima zahra,,1757,100,Peaux ; d'agneaux,Italie,,69,,22 280,,,,,,2 112 872,4,
Fatima zahra,,1757,100,Peaux ; d'agneaux,Levant,,300,,22 280,,,,,,2 112 872,4,
Fatima zahra,,1757,100,Peaux ; d'agneaux,Savoye,,5 779,,22 280,,,,,,2 112 872,4,
Fatima zahra,,1757,100,Peaux ; de biche,Savoye,,,,,,,,,,2 112 872,4,
Fatima zahra,,1757,100,Peaux ; de bouc ; aprestées,Espagne,,123,,123,15,127,15,,,2 112 872,4,
Fatima zahra,,1757,100,Peaux ; de bouc ; aprestées,Flandre,,,15,123,15,127,15,,,2 112 872,4,
Fatima zahra,,1757,100,Peaux ; de bouc ; en poil,Allemagne,,4,,127,15,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de buffle,Allemagne,,342,,510,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de buffle,Suisse,,168,,510,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de castor,Isles,,776 000,,,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de cerf,Isles,,393 444,,393 528,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de cerf,Italie,,84,,393 528,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chagrin,Espagne,,5 500,,,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chamois,Espagne,,3 216,,15 881,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chamois,Geneve,,4 284,,15 881,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chamois,Italie,,8 250,,15 881,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chamois,Savoye,,131,,15 881,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevre ; aprestées,Allemagne,,6,10,326,10,22 442,18,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevre ; aprestées,Geneve,,300,,326,10,22 442,18,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevre ; aprestées,Suisse,,20,,326,10,22 442,18,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevre ; en poil,Espagne,,32,8,22 116,8,22 442,18,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevre ; en poil,Italie,,12 090,,22 116,8,22 442,18,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevre ; en poil,Levant,,4 800,,22 116,8,22 442,18,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevre ; en poil,Portugal,,105,,22 116,8,22 442,18,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevre ; en poil,Savoye,,5 089,,22 116,8,22 442,18,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevaux,Allemagne,,6,,1 674,5,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevaux,Espagne,,89,5,1 674,5,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevaux,Italie,,1 239,,1 674,5,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevaux,Savoye,,340,,1 674,5,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chevreuil,Isles,,81 967,10,,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chien de mer,Espagne,,4 205,10,5 053,10,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de chien de mer,Hollande,,848,,5 053,10,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; de fouine,Espagne,,60,,,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; d'hermine,Allemagne,,820,,7 580,,,,,,2 112 872,4,
Fatima zahra,,1757,101,Peaux ; d'hermine,Hollande,,6 760,,7 580,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lapin,Espagne,,22 950,,48 736,4,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lapin,Flandre,,61,4,48 736,4,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lapin,Italie,,14 700,,48 736,4,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lapin,Levant,,4 050,,48 736,4,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lapin,Savoye,,6 975,,48 736,4,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lievre,Espagne,,6 355,5,84 724,11,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lievre,Flandre,,154,,84 724,11,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lievre,Hollande,,12,10,84 724,11,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lievre,Italie,,39 255,,84 724,11,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lievre,Nord,,19 117,,84 724,11,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lievre,Portugal,,1 980,,84 724,11,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lievre,Savoye,,6 872,,84 724,11,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de lievre,suede,,10 978,16,84 724,11,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de loup ; de bois,Flandre,,121,,3 656,,18 283,10,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de loup ; de bois,Hollande,,90,,3 656,,18 283,10,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de loup ; de bois,Isles,,3 445,,3 656,,18 283,10,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de loup ; cervier,Flandre,,1 578,,12 249,,18 283,10,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de loup ; cervier,Geneve,,600,,12 249,,18 283,10,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de loup ; cervier,Isles,,10 071,,12 249,,18 283,10,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de loup ; marin,Espagne,,2 252,10,,,18 283,10,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de loup ; de Moscevik,Allemagne,,126,,18 283,10,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de maroquin,Espagne,,5 085,,28 149,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de maroquin,Hollande,,1 620,,28 149,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de maroquin,Levant,,18 528,,28 149,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de maroquin,Nord,,1 380,,28 149,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de maroquin,Suisse,,1 536,,28 149,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de marbre,Allemagne,,115,,33 788,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de marbre,Flandre,,548,,33 788,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de marbre,Geneve,,1 400,,33 788,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de marbre,Hollande,,1 788,,33 788,,,,,,2 112 872,4,
Fatima zahra,,1757,102,Peaux ; de marbre,Isles,,29 937,,33 788,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de mouton ; aprestées,Allemagne,,29,,1 218,,16 118,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de mouton ; aprestées,Flandre,,154,,1 218,,16 118,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de mouton ; aprestées,Hollande,,1 035,,1 218,,16 118,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de mouton ; en laine,Allemagne,,1 798,,14 900,,16 118,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de mouton ; en laine,Espagne,,2 880,,14 900,,16 118,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de mouton ; en laine,Flandre,,1 983,,14 900,,16 118,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de mouton ; en laine,Italie,,5 055,,14 900,,16 118,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de mouton ; en laine,Savoye,,3 184,,14 900,,16 118,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; d'origneaux,Isles,,17 424,,,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; d'ours,Flandre,,2 250,,99 761,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; d'ours,Geneve,,1 470,,99 761,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; d'ours,Hollande,,30,,99 761,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; d'ours,Isles,,95 936,,99 761,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; d'ours,Nord,,75,,99 761,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; pelisse,Flandre,,1 530,,,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de renard,Espagne,,9,,10 809,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de renard,Savoye,,10 800,,10 809,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; sauvagines,Espagne,,500,,,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de tigres,Hollande,,859,10,,,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de veau ; aprestées,Geneve,,240,,176 181,5,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de veau ; corroiées,Flandre,,350,,176 181,5,,,,,2 112 872,4,
Fatima zahra,,1757,103,Peaux ; de veau ; en couleur,Allemagne,,130,,176 181,5,,,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; de veau ; en poil,Espagne,,88,,175 054,5,176 181,5,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; de veau ; en poil,Flandre,,120,,175 054,5,176 181,5,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; de veau ; en poil,Geneve,,24 138,10,175 054,5,176 181,5,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; de veau ; en poil,Italie,,2 895,,175 054,5,176 181,5,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; de veau ; en poil,Savoye,,147 498,15,175 054,5,176 181,5,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; de veau ; en poil,Suisse,,314,,175 054,5,176 181,5,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; de veau ; tannées,Allemagne,,5,,407,,176 181,5,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; de veau ; tannées,Espagne,,375,,407,,176 181,5,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; de veau ; tannées,Flandre,,27,,407,,176 181,5,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; aprestées,Allemagne,,11 290,,17 224,18,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; aprestées,Flandre,,3 468,,17 224,18,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; aprestées,Geneve,,443,,17 224,18,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; aprestées,Hollande,,1 927,14,17 224,18,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; aprestées,Nord,,85,16,17 224,18,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; aprestées,suede,,10,8,17 224,18,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; du fanada,Isles,,138 812,,138 992,,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; du fanada,Suisse,,180,,138 992,,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; crue,Allemagne,,3 870,,87 186,8,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; crue,Angleterre,,16,18,87 186,8,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; crue,Flandre,,3 780,,87 186,8,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; crue,Geneve,,462,10,87 186,8,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; crue,Hollande,,30 572,,87 186,8,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; crue,Italie,,800,,87 186,8,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; crue,Nord,,46 275,,87 186,8,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,104,Peaux ; petteterie ; crue,Savoye,,1 410,,87 186,8,243 403,6,,,2 112 872,4,
Fatima zahra,,1757,105,Peignes étoffe,Italie,,330,,,,,,,,,,
Fatima zahra,,1757,105,Peignes ; de buis,Espagne,,7,,,,,,,,683,10,
Fatima zahra,,1757,105,Peignes ; de corue,Flandre,,564,,,,,,,,683,10,
Fatima zahra,,1757,105,Peignes ; d'yvoire,Flandre,,112,10,,,,,,,683,10,
Fatima zahra,,1757,105,Peinçeaux,Hollande,,3 699,,,,,,,,,,
Fatima zahra,,1757,105,Peintures,Hollande,,453,,,,,,,,,,
Fatima zahra,,1757,105,Pelles de bois,Allemagne,,2 700,,,,,,,,2 732,8,
Fatima zahra,,1757,105,Pelles de bois,Danemark,,32,8,,,,,,,2 732,8,
Fatima zahra,,1757,105,Peluche,Hollande,,40 816,5,,,,,,,,,
Fatima zahra,,1757,105,Perches,Danemark,,546,,,,,,,,,,
Fatima zahra,,1757,105,Perles fausses,Hollande,,160,,,,,,,,,,
Fatima zahra,,1757,106,Pierre ; d'elan,Hollande,,94,,,,,,,,94,,
Fatima zahra,,1757,106,Pierres ; à batir,Allemagne,,12 657,10,14 430,10,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à batir,Savoye,,1 773,,14 430,10,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; bleue,Allemagne,,300,,,,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; code,Italie,,3 210,,,,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à éguiser ,Allemagne,,195,18,504,18,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à éguiser ,Espagne,,100,,504,18,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à éguiser ,Flandre,,6,,504,18,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à éguiser ,Geneve,,103,,504,18,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à éguiser ,Hollande,,100,,504,18,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; d'emery,Allemagne,,562,10,727,6,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; d'emery,Flandre,,164,16,727,6,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à faulx,Allemagne,,1 580,4,3 762,14,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à faulx,Hollande,,622,10,3 762,14,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à faulx,Italie,,1 280,,3 762,14,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à faulx,Nord,,150,,3 762,14,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à faulx,Savoye,,130,,3 762,14,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; à filtrer l'eau,Espagne,,36,,,,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; encartier,Italie,,480,,,,,,,,25 251,8,
Fatima zahra,,1757,106,Pierres ; noire,Savoye,,10,,,,,,,,25 251,8,
Fatima zahra,,1757,107,Pierres ; à paver,Allemagne,,40,,59,,,,,,25 251,8,
Fatima zahra,,1757,107,Pierres ; à paver,Angleterre,,19,,59,,,,,,25 251,8,
Fatima zahra,,1757,107,Pierres ; pouce,Flandre,,228,,1 731,,,,,,25 251,8,
Fatima zahra,,1757,107,Pierres ; pouce,Hollande,,1 003,,1 731,,,,,,25 251,8,
Fatima zahra,,1757,107,Pierres ; pouce,Italie,,500,,1 731,,,,,,25 251,8,
Fatima zahra,,1757,107,Pierriers de fer,Danemark,,202,16,,,,,,,472,16,
Fatima zahra,,1757,107,Pierriers de fer,Espagne,,270,,,,,,,,472,16,
Fatima zahra,,1757,107,Pignons d'epine,Espagne,,5 658,16,,,,,,,5 760,16,
Fatima zahra,,1757,107,Pignons d'epine,Italie,,102,,,,,,,,5 760,16,
Fatima zahra,,1757,107,Piment ,Allemagne,,600,,,,,,,,65 531,,
Fatima zahra,,1757,107,Piment ,Flandre,,1 687,15,,,,,,,65 531,,
Fatima zahra,,1757,107,Piment ,Hollande,,38 366,10,,,,,,,65 531,,
Fatima zahra,,1757,107,Piment ,Italie,,80,,,,,,,,65 531,,
Fatima zahra,,1757,107,Piment ,Nord,,24 796,15,,,,,,,65 531,,
Fatima zahra,,1757,107,Pipes à fumer,Allemagne,,1 163,5,,,,,,,46 676,4,
Fatima zahra,,1757,107,Pipes à fumer,Espagne,,57,,,,,,,,46 676,4,
Fatima zahra,,1757,107,Pipes à fumer,Flandre,,6,18,,,,,,,46 676,4,
Fatima zahra,,1757,107,Pipes à fumer,Geneve,,8,,,,,,,,46 676,4,
Fatima zahra,,1757,107,Pipes à fumer,Hollande,,43 236,1,,,,,,,46 676,4,
Fatima zahra,,1757,107,Pipes à fumer,Nord,,2 100,,,,,,,,46 676,4,
Fatima zahra,,1757,107,Pipes à fumer,Suisse,,105,,,,,,,,46 676,4,
Fatima zahra,,1757,107,Pistaches,Italie,,4 211,,,,,,,,,,
Fatima zahra,,1757,107,Planches ; de chesne,Allemagne,,178 916,,273 793,10,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de chesne,Hollande,,94 440,,273 793,10,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de chesne,Nord,,37,10,273 793,10,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de noyers,Espagne,,32,,,,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de pausse,Hollande,,25 140,,56 984,,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de pausse,Nord,,27 964,,56 984,,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de pausse,Russie,,3 880,,56 984,,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de rebut,Savoye,,649,10,,,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de sapin,Allemagne,,87 348,,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de sapin,Angleterre,,112,,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de sapin,Danemark,,288 913,18,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,107,Planches ; de sapin,Espagne,,3 394,10,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,108,Planches ; de sapin ,Hollande,,124 159,14,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,108,Planches ; de sapin ,Isles,,620,,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,108,Planches ; de sapin ,Italie,,45 477,,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,108,Planches ; de sapin ,Levant,,567,,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,108,Planches ; de sapin ,Nord,,100 691,5,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,108,Planches ; de sapin ,Russie,,18 480,,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,108,Planches ; de sapin ,Savoye,,10 080,,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,108,Planches ; de sapin ,suede,,189 719,1,869 562,8,,,,,1 200 621,8,
Fatima zahra,,1757,108,Plançons,Nord,,990,,,,,,,,,,
Fatima zahra,,1757,108,Plants ; d'asperges,Geneve,,37,10,57,10,,,,,218,10,
Fatima zahra,,1757,108,Plants ; d'asperges,Savoye,,20,,57,10,,,,,218,10,
Fatima zahra,,1757,108,Plants ; de jasmin,Italie,,120,,,,,,,,218,10,
Fatima zahra,,1757,108,Plants ; d'orange,Nord,,6,,41,,,,,,218,10,
Fatima zahra,,1757,108,Plants ; d'orange,Portugal,,35,,41,,,,,,218,10,
Fatima zahra,,1757,108,Plaire,Italie,,195,,,,,,,,58 498,,
Fatima zahra,,1757,108,Plaire,Savoye,,58 303,,,,,,,,58 498,,
Fatima zahra,,1757,108,Plocq,Flandre,,240,,,,,,,,8 543,15,
Fatima zahra,,1757,108,Plocq,Hollande,,8 303,15,,,,,,,8 543,15,
Fatima zahra,,1757,108,Plomb ; en grenailles,Allemagne,,675,10,229 159,10,,,,,1 769 923,12,
Fatima zahra,,1757,108,Plomb ; en grenailles,Angleterre,,86 365,13,229 159,10,,,,,1 769 923,12,
Fatima zahra,,1757,108,Plomb ; en grenailles,Espagne,,11 300,,229 159,10,,,,,1 769 923,12,
Fatima zahra,,1757,108,Plomb ; en grenailles,Flandre,,10 875,,229 159,10,,,,,1 769 923,12,
Fatima zahra,,1757,108,Plomb ; en grenailles,Hollande,,119 943,7,229 159,10,,,,,1 769 923,12,
Fatima zahra,,1757,108,Plomb ; laminé,Flandre,,820,,1 758,,,,,,1 769 923,12,
Fatima zahra,,1757,108,Plomb ; laminé,Hollande,,938,,1 758,,,,,,1 769 923,12,
Fatima zahra,,1757,108,Plomb ; ouvré,Flandre,,96,16,,,,,,,1 769 923,12,
Fatima zahra,,1757,108,Plomb ; en rouleaux,Hollande,,943,15,,,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Allemagne,,5 491,16,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Angleterre,,11 562,15,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Espagne,,204 714,,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Flandre,,11 659,9,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Hollande,,907 068,6,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Italie,,95 420,,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Nord,,47 106,5,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Portugal,,21 387,10,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Savoye,,225 736,18,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en saumon,Suisse,,12,,1 530 158,19,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plomb ; en tables,Hollande,,7 806,12,,,,,,,1 769 923,12,
Fatima zahra,,1757,109,Plumes ; d'autruche ; aprestées,Hollande,,2 500,,47 444,,,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; d'autruche ; brutes,Flandre,,620,,44 944,,47 444,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; d'autruche ; brutes,Italie,,7 840,,44 944,,47 444,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; d'autruche ; brutes,Levant,,33 140,,44 944,,47 444,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; d'autruche ; brutes,Nord,,2 400,,44 944,,47 444,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; d'autruche ; brutes,Savoye,,944,,44 944,,47 444,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; à curedents,Hollande,,3 570,,,,,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; à écrire,Espagne,,12,,126 761,,,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; à écrire,Flandre,,72,,126 761,,,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; à écrire,Hollande,,42 008,,126 761,,,,,,210 613,,
Fatima zahra,,1757,109,Plumes ; à écrire,Nord,,84 669,,126 761,,,,,,210 613,,
