Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Deniers,Leur Valeur (sub-total 1),Deniers,Leur Valeur (sub-total 2),deniers,Total,Deniers,Remarks,
Fatima zahra,,1759,106,Ruban ; de laine,Hollande,,1 842,,,,,,842 721,5,,
Fatima zahra,,1759,107,Ruban ; de soye,Flandre,,3 960,,9 160,,,,842 721,5,,
Fatima zahra,,1759,107,Ruban ; de soye,Savoye,,5 200,,9 160,,,,842 721,5,,
Fatima zahra,,1759,107,Ruches à miel,Espagne,,120,,,,,,,,,
Fatima zahra,,1759,107,Rusque de pin,Espagne,,878,15,,,,,,,,
Fatima zahra,,1759,107,Sabots,Allemagne,,7 709,,,,,,7 931,15,,
Fatima zahra,,1759,107,Sabots,Espagne,,12,15,,,,,7 931,15,,
Fatima zahra,,1759,107,Sabots,Flandre,,210,,,,,,7 931,15,,
Fatima zahra,,1759,107,Sacs de toile,Hollande,,464,8,,,,,,,,
Fatima zahra,,1759,107,Saffle,Flandre,,112,10,,,,,1 387,10,,
Fatima zahra,,1759,107,Saffle,Hollande,,1 275,,,,,,1 387,10,,
Fatima zahra,,1759,107,Saffran,Espagne,,1 380,,,,,,1 386,,,
Fatima zahra,,1759,107,Saffran,Italie,,6,,,,,,1 386,,,
Fatima zahra,,1759,107,Saffranon,Italie,,115 076,,,,,,200 350,,,
Fatima zahra,,1759,107,Saffranon,Genes,,960,,,,,,200 350,,,
Fatima zahra,,1759,107,Saffranon,Levant,,61 948,,,,,,200 350,,,
Fatima zahra,,1759,107,Saffranon,Savoye,,22 366,,,,,,200 350,,,
Fatima zahra,,1759,108,Sagout,Hollande,,1 924,,,,,,,,,
Fatima zahra,,1759,108,Sain,Naples,,300,,,,,,,,,
Fatima zahra,,1759,108,Salicot,Espagne,,123 632,,,,,,193 509,,,
Fatima zahra,,1759,108,Salicot,Italie,,35 093,,,,,,193 509,,,
Fatima zahra,,1759,108,Salicot,Naples,,32 000,,,,,,193 509,,,
Fatima zahra,,1759,108,Salicot,Savoye,,2 784,,,,,,193 509,,,
Fatima zahra,,1759,108,Salins,Allemagne,,6 414,,,,,,6 514,,,
Fatima zahra,,1759,108,Salins,Flandre,,100,,,,,,6 514,,,
Fatima zahra,,1759,108,Salpetre,Hollande,,750,,,,,,10 650,,,
Fatima zahra,,1759,108,Salpetre,Savoye,,9 900,,,,,,10 650,,,
Fatima zahra,,1759,108,Salsepareille,Espagne,,26 002,10,,,,,27 284,15,,
Fatima zahra,,1759,108,Salsepareille,Hollande,,1 282,5,,,,,27 284,15,,
Fatima zahra,,1759,108,Sandal,Hollande,,528,,,,,,,,,
Fatima zahra,,1759,108,Sandarac,Hollande,,19 028,,,,,,,,,
Fatima zahra,,1759,108,Sang de dragon,Hollande,,3 545,,,,,,,,,
Fatima zahra,,1759,108,Sangles,Savoye,,45,,,,,,,,,
Fatima zahra,,1759,108,Sanguine,Hollande,,608,,,,,,,,,
Fatima zahra,,1759,108,Santnaires,Italie,,250,,,,,,,,,
Fatima zahra,,1759,108,Sapins ; à f. comble,Danemark,,1 882,10,,,,,4 287,5,,
Fatima zahra,,1759,108,Sapins ; à f. échelle,Danemark,,376,5,1 394,5,,,4 287,5,,
Fatima zahra,,1759,108,Sapins ; à f. échelle,Hollande,,1 018,,1 394,5,,,4 287,5,,
Fatima zahra,,1759,108,Sapins ; à f.goffe,Danemark,,110,,910,,,,4 287,5,,
Fatima zahra,,1759,108,Sapins ; à f.goffe,Hollande,,800,,910,,,,4 287,5,,
Fatima zahra,,1759,108,Sapins ; à f.pioche,Danemark,,90,10,100,10,,,4 287,5,,
Fatima zahra,,1759,108,Sapins ; à f.pioche,Suede,,10,,100,10,,,4 287,5,,
Fatima zahra,,1759,108,Sardines,Espagne,,1 800,,,,,,1 808,,,
Fatima zahra,,1759,108,Sardines,Hollande,,8,,,,,,1 808,,,
Fatima zahra,,1759,108,Sasses,Geneve,,72,,,,,,,,,
Fatima zahra,,1759,109,Saucissons ,Italie,,3 850,,,,,,14 682,,,
Fatima zahra,,1759,109,Saucissons ,Naples,,625,,,,,,14 682,,,
Fatima zahra,,1759,109,Saucissons ,Genes,,3 125,,,,,,14 682,,,
Fatima zahra,,1759,109,Saucissons ,Savoye,,7 082,,,,,,14 682,,,
Fatima zahra,,1759,109,Saumons ; frais,Flandre,,42 400,,42 436,,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; frais,Hollande,,24,,42 436,,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; frais,Suisse,,12,,42 436,,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; fumés,Flandre,,346,6,496,6,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; fumés,Hollande,,150,,496,6,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; salés,Allemagne,,129,16,169 203,14,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; salés,Danemark,,25 680,,169 203,14,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; salés,Espagne,,22 232,,169 203,14,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; salés,Flandre,,8 204,4,169 203,14,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; salés,Hollande,,106 719,14,169 203,14,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; salés,Italie,,4 680,,169 203,14,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; salés,Genes,,600,,169 203,14,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; salés,Suede,,950,,169 203,14,,,212 136,,,
Fatima zahra,,1759,109,Saumons ; salés,Suisse,,8,,169 203,14,,,212 136,,,
Fatima zahra,,1759,109,Saumare,Espagne,,525,,,,,,,,,
Fatima zahra,,1759,109,Savon ; blanc,Flandre,,4 119,10,,,,,16 845,5,,
Fatima zahra,,1759,109,Savon ; marbré,Espagne,,8 900,,12 695,5,,,16 845,5,,
Fatima zahra,,1759,109,Savon ; marbré,Hollande,,3 465,15,12 695,5,,,16 845,5,,
Fatima zahra,,1759,109,Savon ; marbré,Genes,,318,15,12 695,5,,,16 845,5,,
Fatima zahra,,1759,109,Savon ; marbré,Savoye,,10,15,12 695,5,,,16 845,5,,
Fatima zahra,,1759,109,Savon ; noir,Hollande,,30,10,,,,,16 845,5,,
Fatima zahra,,1759,109,Savonnettes,Italie,,6,,,,,,606,,,
Fatima zahra,,1759,109,Savonnettes,Naples,,600,,,,,,606,,,
Fatima zahra,,1759,110,Saxafras,Hollande,,4,10,,,,,,,,
Fatima zahra,,1759,110,Scamonée,Levant,,4 080,,,,,,,,,
Fatima zahra,,1759,110,Sçies,Hollande,,2 847,14,,,,,6 443,14,,
Fatima zahra,,1759,110,Sçies,Italie,,36,,,,,,6 443,14,,
Fatima zahra,,1759,110,Sçies,Genes,,3 468,,,,,,6 443,14,,
Fatima zahra,,1759,110,Sçies,Savoye,,92,,,,,,6 443,14,,
Fatima zahra,,1759,110,Seaux de bois,Hollande,,195,8,,,,,2 067,8,,
Fatima zahra,,1759,110,Seaux de bois,Savoye,,1 872,,,,,,2 067,8,,
Fatima zahra,,1759,110,Sel ; armoniac,Hollande,,4 580,,14 184,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; armoniac,Italie,,3 118,,14 184,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; armoniac,Levant,,4 536,,14 184,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; armoniac,Savoye,,1 950,,14 184,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; medecinal,Espagne,,23 600,,24 250,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; medecinal,Genes,,650,,24 250,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; de saturne,Espagne,,59 400,,60 080,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; de saturne,Hollande,,680,,60 080,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; de verre,Nord,,16,10,,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; d'yposum,Espagne,,3 082,,3 631,,,,102 161,10,,
Fatima zahra,,1759,110,Sel ; d'yposum,Hollande,,549,,3 631,,,,102 161,10,,
Fatima zahra,,1759,110,Semences froides,Italie,,162,,,,,,918,10,,
Fatima zahra,,1759,110,Semences froides,Savoye,,756,10,,,,,918,10,,
Fatima zahra,,1759,110,Semencontra,Hollande,,782,,,,,,,,,
Fatima zahra,,1759,111,Semoires,Geneve,,950,,,,,,,,,
Fatima zahra,,1759,111,Semoulle,Savoye,,8,,,,,,,,,
Fatima zahra,,1759,111,Sené,Italie,,2 100,,,,,,3 000,,,
Fatima zahra,,1759,111,Sené,Savoye,,900,,,,,,3 000,,,
Fatima zahra,,1759,111,Serans,Flandre,,140,,,,,,,,,
Fatima zahra,,1759,111,Siamoise,Espagne,,20,,,,,,,,,
Fatima zahra,,1759,111,Sirop ; de capilaire,Flandre,,6,,1 162,,,,1 472,10,,
Fatima zahra,,1759,111,Sirop ; de capilaire,Hollande,,20,,1 162,,,,1 472,10,,
Fatima zahra,,1759,111,Sirop ; de capilaire,Isles,,786,,1 162,,,,1 472,10,,
Fatima zahra,,1759,111,Sirop ; de capilaire,Savoye,,350,,1 162,,,,1 472,10,,
Fatima zahra,,1759,111,Sirop ; melasse,Hollande,,100,10,310,10,,,1 472,10,,
Fatima zahra,,1759,111,Sirop ; melasse,Genes,,120,,310,10,,,1 472,10,,
Fatima zahra,,1759,111,Sirop ; melasse,Savoye,,90,,310,10,,,1 472,10,,
Fatima zahra,,1759,112,Soliveaux de sapin,Danemark,,1 150,,,,,,1 370,10,,
Fatima zahra,,1759,112,Soliveaux de sapin,Nord,,220,10,,,,,1 370,10,,
Fatima zahra,,1759,112,Son ,Naples,,195,,,,,,351,,,
Fatima zahra,,1759,112,Son ,Genes,,150,,,,,,351,,,
Fatima zahra,,1759,112,Son ,Savoye,,6,,,,,,351,,,
Fatima zahra,,1759,112,Soude,Angleterre,,37,19,,,,,2 090 026,15,,
Fatima zahra,,1759,112,Soude,Espagne,,1 930 719,16,,,,,2 090 026,15,,
Fatima zahra,,1759,112,Soude,Hollande,,49 925,,,,,,2 090 026,15,,
Fatima zahra,,1759,112,Soude,Italie,,4 000,,,,,,2 090 026,15,,
Fatima zahra,,1759,112,Soude,Naples,,16 768,,,,,,2 090 026,15,,
Fatima zahra,,1759,112,Soude,Genes,,2 240,,,,,,2 090 026,15,,
Fatima zahra,,1759,112,Soude,Levant,,86 240,,,,,,2 090 026,15,,
Fatima zahra,,1759,112,Soude,Savoye,,96,,,,,,2 090 026,15,,
Fatima zahra,,1759,112,Soufflets,Espagne,,100,,,,,,103,,,
Fatima zahra,,1759,112,Soufflets,Hollande,,3,,,,,,103,,,
Fatima zahra,,1759,112,Souffre,Hollande,,46 413,1,,,,,148 713,1,,
Fatima zahra,,1759,112,Souffre,Italie,,43 800,,,,,,148 713,1,,
Fatima zahra,,1759,112,Souffre,Naples,,58 500,,,,,,148 713,1,,
Fatima zahra,,1759,112,Souliers,Allemagne,,1 176,,,,,,2 248,10,,
Fatima zahra,,1759,112,Souliers,Espagne,,80,,,,,,2 248,10,,
Fatima zahra,,1759,112,Souliers,Flandre,,493,10,,,,,2 248,10,,
Fatima zahra,,1759,112,Souliers,Savoye,,483,,,,,,2 248,10,,
Fatima zahra,,1759,112,Souliers,Suisse,,16,,,,,,2 248,10,,
Fatima zahra,,1759,113,Soye ; à coudre,Geneve,,20,,,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; crue,Espagne,,3 555,,8 946 279,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; crue,Flandre,,320,,8 946 279,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; crue,Hollande,,32 000,,8 946 279,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; crue,Italie,,1 660 032,,8 946 279,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; crue,Naples,,2 556 588,,8 946 279,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; crue,Genes,,208 776,,8 946 279,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; crue,Levant,,835 524,,8 946 279,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; crue,Savoye,,3 649 484,,8 946 279,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; graise,Savoye,,3 093 264,,,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; soye et fleuret,Suisse,,2 658 222,,,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye ; mankin,Hollande,,20 625,,,,,,14 718 410,,,
Fatima zahra,,1759,113,Soye de porc,Hollande,,5 857,10,,,,,25 802,14,,
Fatima zahra,,1759,113,Soye de porc,Nord,,19 945,4,,,,,25 802,14,,
Fatima zahra,,1759,113,Spermaceti,Hollande,,1 975,,,,,,,,,
Fatima zahra,,1759,113,Stafisaigre,Hollande,,25,10,,,,,,,,
Fatima zahra,,1759,113,Stocfiche,Allemagne,,88,1,,,,,179 565,5,,
Fatima zahra,,1759,113,Stocfiche,Angleterre,,90,,,,,,179 565,5,,
Fatima zahra,,1759,113,Stocfiche,Danemark,,5 952,4,,,,,179 565,5,,
Fatima zahra,,1759,113,Stocfiche,Espagne,,24 316,10,,,,,179 565,5,,
Fatima zahra,,1759,113,Stocfiche,Flandre,,320,5,,,,,179 565,5,,
Fatima zahra,,1759,113,Stocfiche,Hollande,,91 513,5,,,,,179 565,5,,
Fatima zahra,,1759,113,Stocfiche,Italie,,3,,,,,,179 565,5,,
Fatima zahra,,1759,113,Stocfiche,Nord,,28 800,,,,,,179 565,5,,
Fatima zahra,,1759,113,Stocfiche,Savoye,,168,,,,,,179 565,5,,
Fatima zahra,,1759,113,Stocfiche,Suede,,28 314,,,,,,179 565,5,,
Fatima zahra,,1759,113,Sublimé,Flandre,,584,,,,,,11 385,,,
Fatima zahra,,1759,113,Sublimé,Hollande,,9 721,,,,,,11 385,,,
Fatima zahra,,1759,113,Sublimé,Genes,,1 080,,,,,,11 385,,,
Fatima zahra,,1759,114,Sucre ; batard,Flandre,,652,,,,,,,,,
Fatima zahra,,1759,114,Sucre ; blanc,Espagne,,1 360 153,,1 745 908,16,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; blanc,Hollande,,25 100,8,1 745 908,16,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; blanc,Isles,,315 905,8,1 745 908,16,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; blanc,Genes,,6 200,,1 745 908,16,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; blanc,Savoye,,38 550,,1 745 908,16,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; brut,Angleterre,,504,,415 353,14,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; brut,Espagne,,9 738,16,415 353,14,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; brut,Flandre,,12 341,15,415 353,14,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; brut,Hollande,,136 815,14,415 353,14,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; brut,Isles,,254 414,13,415 353,14,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; brut,Italie,,385,,415 353,14,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; brut,Portugal,,1 153,16,415 353,14,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; canoy,Flandre,,959,4,5 127,2,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; canoy,Hollande,,4 153,10,5 127,2,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; canoy,Nord,,14,8,5 127,2,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; cassonnade,Allemagne,,2,16,28 928,6,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; cassonnade,Espagne,,7 601,1,28 928,6,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; cassonnade,Flandre,,3 649,15,28 928,6,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; cassonnade,Hollande,,3 454,14,28 928,6,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; cassonnade,Genes,,2 625,,28 928,6,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; cassonnade,Portugal,,9 817,10,28 928,6,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; cassonnade,Savoye,,1 777,10,28 928,6,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; d'erabe,Isles,,365,,,,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; moscoviede,Flandre,,6 367,10,,,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; d'orge,Savoye,,1,,,,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; en pain,Allemagne,,4 760,6,719 320,9,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; en pain,Espagne,,5 880,6,719 320,9,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; en pain,Flandre,,65 600,16,719 320,9,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; en pain,Geneve,,4 055,,719 320,9,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; en pain,Hollande,,408 540,3,719 320,9,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; en pain,Isles,,606,,719 320,9,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; en pain,Nord,,229 849,18,719 320,9,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; en pain,Savoye,,28,,719 320,9,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; en poudre,Flandre,,2 622,,,,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; terré,Espagne,,37 492,16,2 574 738,1,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; terré,Hollande,,170 519,,2 574 738,1,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; terré,Isles,,2 365 739,15,2 574 738,1,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; terré,Nord,,986,10,2 574 738,1,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; teste,Espagne,,14 154,14,112 083,13,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; teste,Isles,,97 928,19,112 083,13,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; versoir,Flandre,,37 879,5,39 952,10,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; versoir,Hollande,,1 755,5,39 952,10,,,5 651 420,1,,
Fatima zahra,,1759,114,Sucre ; versoir,Genes,,318,,39 952,10,,,5 651 420,1,,
Fatima zahra,,1759,115,Suif ,Allemagne,,805,,,,,,50 131,8,,
Fatima zahra,,1759,115,Suif ,Espagne,,5 026,12,,,,,50 131,8,,
Fatima zahra,,1759,115,Suif ,Hollande,,4 646,8,,,,,50 131,8,,
Fatima zahra,,1759,115,Suif ,Italie,,29 542,,,,,,50 131,8,,
Fatima zahra,,1759,115,Suif ,Naples,,105,,,,,,50 131,8,,
Fatima zahra,,1759,115,Suif ,Genes,,35,,,,,,50 131,8,,
Fatima zahra,,1759,115,Suif ,Savoye,,9 971,8,,,,,50 131,8,,
Fatima zahra,,1759,115,Sumac,Espagne,,72,,,,,,7 294,14,,
Fatima zahra,,1759,115,Sumac,Hollande,,5 568,19,,,,,7 294,14,,
Fatima zahra,,1759,115,Sumac,Genes,,280,,,,,,7 294,14,,
Fatima zahra,,1759,115,Sumac,Portugal,,403,15,,,,,7 294,14,,
Fatima zahra,,1759,115,Sumac,Savoye,,970,,,,,,7 294,14,,
Fatima zahra,,1759,115,Tabac ; avarié,Angleterre,,9 600,,,,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; de Brezil,Espagne,,36,,,,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; de carottes,Espagne,,2 640,,3 020,,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; de carottes,Flandre,,380,,3 020,,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en cordes,Hollande,,320,,,,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; d'Espagne,Flandre,,260,,,,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en feuilles,Angleterre,,2 685 377,12,3 357 635,10,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en feuilles,Espagne,,30,,3 357 635,10,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en feuilles,Hollande,,399 136,19,3 357 635,10,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en feuilles,Isles,,15 439,15,3 357 635,10,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en feuilles,Genes,,2 368,,3 357 635,10,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en feuilles,Russie,,253 531,4,3 357 635,10,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en feuilles,Savoye,,1 752,,3 357 635,10,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; à fumer,Hollande,,570,,,,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en poudre,Espagne,,1 071,18,1 388,14,,,3 372 830,4,,
Fatima zahra,,1759,115,Tabac ; en poudre,Hollande,,316,16,1 388,14,,,3 372 830,4,,
Fatima zahra,,1759,116,Tabatieres ; de bois,Genes,,600,,1 012,10,,,1 362,10,,
Fatima zahra,,1759,116,Tabatieres ; de bois,Levant,,400,,1 012,10,,,1 362,10,,
Fatima zahra,,1759,116,Tabatieres ; de bois,Savoye,,12,10,1 012,10,,,1 362,10,,
Fatima zahra,,1759,116,Tabatieres ; d'or,Flandre,,350,,,,,,1 362,10,,
Fatima zahra,,1759,116,Tables ; de bois,Hollande,,34,,,,,,5 609,,,
Fatima zahra,,1759,116,Tables ; de marbre,Italie,,3 855,,5 575,,,,5 609,,,
Fatima zahra,,1759,116,Tables ; de marbre,Naples,,960,,5 575,,,,5 609,,,
Fatima zahra,,1759,116,Tables ; de marbre,Savoye,,760,,5 575,,,,5 609,,,
Fatima zahra,,1759,116,Tableaux,Allemagne,,600,,,,,,26 530,,,
Fatima zahra,,1759,116,Tableaux,Flandre,,1 822,,,,,,26 530,,,
Fatima zahra,,1759,116,Tableaux,Italie,,1 128,,,,,,26 530,,,
Fatima zahra,,1759,116,Tableaux,Naples,,1 520,,,,,,26 530,,,
Fatima zahra,,1759,116,Tableaux,Genes,,19 740,,,,,,26 530,,,
Fatima zahra,,1759,116,Tableaux,Savoye,,1 720,,,,,,26 530,,,
Fatima zahra,,1759,116,Tamarin,Hollande,,5 680,,,,,,,,,
Fatima zahra,,1759,116,Tamis,Espagne,,18,,,,,,,,,
Fatima zahra,,1759,117,Tapis de laine,Levant,,17 280,,,,,,,,,
Fatima zahra,,1759,117,Tapisserie ; fil et laine,Allemagne,,600,,,,,,5 735,,,
Fatima zahra,,1759,117,Tapisserie ; d'oudenarde,Flandre,,3 360,,,,,,5 735,,,
Fatima zahra,,1759,117,Tapisserie ; de Rouen,Portugal,,1 075,,,,,,5 735,,,
Fatima zahra,,1759,117,Tapisserie ; verdure,Allemagne,,700,,,,,,5 735,,,
Fatima zahra,,1759,117,Tartre,Allemagne,,6 955,10,,,,,21 215,,,
Fatima zahra,,1759,117,Tartre,Hollande,,432,10,,,,,21 215,,,
Fatima zahra,,1759,117,Tartre,Italie,,624,,,,,,21 215,,,
Fatima zahra,,1759,117,Tartre,Genes,,9 249,,,,,,21 215,,,
Fatima zahra,,1759,117,Tartre,Savoye,,3 954,,,,,,21 215,,,
Fatima zahra,,1759,117,Tayolle,Espagne,,1 100,,,,,,2 434,,,
Fatima zahra,,1759,117,Tayolle,Genes,,1 310,,,,,,2 434,,,
Fatima zahra,,1759,117,Tayolle,Levant,,24,,,,,,2 434,,,
Fatima zahra,,1759,117,Telescope,Savoye,,100,,,,,,,,,
Fatima zahra,,1759,117,Terebenthine,Angleterre,,16,19,,,,,15 184,8,,
Fatima zahra,,1759,117,Terebenthine,Espagne,,1 228,14,,,,,15 184,8,,
Fatima zahra,,1759,117,Terebenthine,Flandre,,6 080,,,,,,15 184,8,,
Fatima zahra,,1759,117,Terebenthine,Hollande,,93,15,,,,,15 184,8,,
Fatima zahra,,1759,117,Terebenthine,Levant,,825,,,,,,15 184,8,,
Fatima zahra,,1759,117,Terebenthine,Savoye,,3 160,,,,,,15 184,8,,
Fatima zahra,,1759,117,Terebenthine,Suisse,,3 780,,,,,,15 184,8,,
Fatima zahra,,1759,117,Terra merita,Hollande,,6 750,,,,,,,,,
Fatima zahra,,1759,117,Terre ; blanche,Flandre,,45,,,,,,9 213,2,,
Fatima zahra,,1759,117,Terre ; de ciment,Savoye,,4,,,,,,9 213,2,,
Fatima zahra,,1759,118,Terre ; maganaise,Allemagne,,12,,,,,,9 213,2,,
Fatima zahra,,1759,118,Terre ; d'ombre,Hollande,,250,12,315,12,,,9 213,2,,
Fatima zahra,,1759,118,Terre ; d'ombre,Italie,,65,,315,12,,,9 213,2,,
Fatima zahra,,1759,118,Terre ; de porcelaine,Italie,,180,,8 709,,,,9 213,2,,
Fatima zahra,,1759,118,Terre ; de porcelaine,Genes,,8 310,,8 709,,,,9 213,2,,
Fatima zahra,,1759,118,Terre ; de porcelaine,Savoye,,219,,8 709,,,,9 213,2,,
Fatima zahra,,1759,118,Terre ; rouge,Hollande,,127,10,,,,,9 213,2,,
Fatima zahra,,1759,118,Thé,Allemagne,,36,,,,,,15 047,10,,
Fatima zahra,,1759,118,Thé,Angleterre,,16,,,,,,15 047,10,,
Fatima zahra,,1759,118,Thé,Espagne,,952,,,,,,15 047,10,,
Fatima zahra,,1759,118,Thé,Flandre,,3 295,,,,,,15 047,10,,
Fatima zahra,,1759,118,Thé,Hollande,,6 537,10,,,,,15 047,10,,
Fatima zahra,,1759,118,Thé,Italie,,600,,,,,,15 047,10,,
Fatima zahra,,1759,118,Thé,Nord,,381,,,,,,15 047,10,,
Fatima zahra,,1759,118,Thé,Savoye,,180,,,,,,15 047,10,,
Fatima zahra,,1759,118,Thé,Suede,,700,,,,,,15 047,10,,
Fatima zahra,,1759,118,Thé,Suisse,,2 350,,,,,,15 047,10,,
Fatima zahra,,1759,118,Theriaque,Hollande,,3,,,,,,4 065,,,
Fatima zahra,,1759,118,Theriaque,Italie,,1 644,,,,,,4 065,,,
Fatima zahra,,1759,118,Theriaque,Genes,,2 418,,,,,,4 065,,,
Fatima zahra,,1759,118,Thon ; frais,Savoye,,492,,,,,,27 481,,,
Fatima zahra,,1759,118,Thon ; mariné,Espagne,,4 020,,21 039,,,,27 481,,,
Fatima zahra,,1759,118,Thon ; mariné,Italie,,692,,21 039,,,,27 481,,,
Fatima zahra,,1759,118,Thon ; mariné,Genes,,11 477,,21 039,,,,27 481,,,
Fatima zahra,,1759,118,Thon ; mariné,Savoye,,4 850,,21 039,,,,27 481,,,
Fatima zahra,,1759,118,Thon ; salé,Savoye,,5 950,,,,,,27 481,,,
Fatima zahra,,1759,118,Thonine,Savoye,,29 020,,,,,,,,,
Fatima zahra,,1759,119,Toile ; abat,Levant,,540,,,,,,5 902 604,9,,
Fatima zahra,,1759,119,Toile ; d'aman,Levant,,9 012,,,,,,5 902 604,9,,
Fatima zahra,,1759,119,Toile ; d'antioche,Levant,,380 724,,,,,,5 902 604,9,,
Fatima zahra,,1759,119,Toile ; beurriere,Espagne,,1 870,,4 345,,,,5 902 604,9,,
Fatima zahra,,1759,119,Toile ; beurriere,Hollande,,2 475,,4 345,,,,5 902 604,9,,
Fatima zahra,,1759,119,Toile ; à carreaux,Espagne,,4 500,,19 665,,,,5 902 604,9,,
Fatima zahra,,1759,119,Toile ; à carreaux,Hollande,,15 165,,19 665,,,,5 902 604,9,,
